,,,BESS_01,Wind_01,FC_01
period1,sc01,t7349,,2995.6424093808014,0.0
period1,sc01,t7350,,2804.61253952352,0.0
period1,sc01,t7351,,3641.7132406875917,0.0
period1,sc01,t7352,,4023.9359219711005,0.0
period1,sc01,t7353,,4073.9656104798505,0.0
period1,sc01,t7354,,4771.613324675411,0.0
period1,sc01,t7355,,4182.6992207622525,0.0
period1,sc01,t7356,,4971.759837834849,0.0
period1,sc01,t7357,,6777.886998509636,0.0
period1,sc01,t7358,,13993.08214283084,0.0
period1,sc01,t7359,,12060.69975720693,0.0
period1,sc01,t7360,,11621.538607042306,0.0
period1,sc01,t7361,,14176.857158770548,0.0
period1,sc01,t7362,,19537.387919644734,0.0
period1,sc01,t7363,,26100.33468219165,0.0
period1,sc01,t7364,,26733.16207893576,0.0
period1,sc01,t7365,,26187.200994726045,0.0
period1,sc01,t7366,,19673.95238838593,0.0
period1,sc01,t7367,,18502.059851011214,0.0
period1,sc01,t7368,,21657.446728526604,0.0
period1,sc01,t7369,,22699.334976448354,0.0
period1,sc01,t7370,,22552.11240793808,0.0
period1,sc01,t7371,,22444.585018823152,0.0
period1,sc01,t7372,,24637.35013328166,0.0
period1,sc01,t7373,,26363.28882638351,0.0
period1,sc01,t7374,,26165.368703416207,0.0
period1,sc01,t7375,,26341.559180871674,0.0
period1,sc01,t7376,,26137.4683866303,0.0
period1,sc01,t7377,,26155.315522598492,0.0
period1,sc01,t7378,,26347.18154766915,0.0
period1,sc01,t7379,,24348.227893332914,0.0
period1,sc01,t7380,,23995.220695716558,0.0
period1,sc01,t7381,,24301.0953627187,0.0
period1,sc01,t7382,,23919.28224568515,0.0
period1,sc01,t7383,,23650.370144056054,0.0
period1,sc01,t7384,,23635.208789666267,0.0
period1,sc01,t7385,,23329.171761419067,0.0
period1,sc01,t7386,,24475.296069959128,0.0
period1,sc01,t7387,,26162.2051791351,0.0
period1,sc01,t7388,,25789.331358156865,0.0
period1,sc01,t7389,,23369.967663886222,0.0
period1,sc01,t7390,,21589.636127847378,0.0
period1,sc01,t7391,,20237.67966082088,0.0
period1,sc01,t7392,,19506.254869719985,0.0
period1,sc01,t7393,,17283.78766343048,0.0
period1,sc01,t7394,,19325.421689153376,0.0
period1,sc01,t7395,,20300.21028110211,0.0
period1,sc01,t7396,,19225.076568801796,0.0
period1,sc01,t7397,,18751.933841821276,0.0
period1,sc01,t7398,,20186.305583045872,0.0
period1,sc01,t7399,,16428.371175106153,0.0
period1,sc01,t7400,,14405.280617422082,0.0
period1,sc01,t7401,,14808.67988195177,0.0
period1,sc01,t7402,,13245.792229679157,0.0
period1,sc01,t7403,,10733.930840882214,0.0
period1,sc01,t7404,,10693.538265156807,0.0
period1,sc01,t7405,,11149.622366646703,0.0
period1,sc01,t7406,,11729.37942399133,0.0
period1,sc01,t7407,,11098.511782060601,0.0
period1,sc01,t7408,,10738.502931879024,0.0
period1,sc01,t7409,,10788.23651885044,0.0
period1,sc01,t7410,,10589.561290288684,0.0
period1,sc01,t7411,,10842.687533376857,0.0
period1,sc01,t7412,,10225.720230125551,0.0
period1,sc01,t7413,,9201.179234871433,0.0
period1,sc01,t7414,,8283.979939189761,0.0
period1,sc01,t7415,,6514.534862136044,0.0
period1,sc01,t7416,,6620.082873347905,0.0
period1,sc01,t7417,,5868.607027249051,0.0
period1,sc01,t7418,,4979.258908490466,0.0
period1,sc01,t7419,,5168.445889914733,0.0
period1,sc01,t7420,,6066.576308476227,0.0
period1,sc01,t7421,,6083.575063249188,0.0
period1,sc01,t7422,,6248.876594195538,0.0
period1,sc01,t7423,,4925.496976488799,0.0
period1,sc01,t7424,,6613.120226409014,0.0
period1,sc01,t7425,,6632.929700020054,0.0
period1,sc01,t7426,,5523.495946287749,0.0
period1,sc01,t7427,,4003.8168035168737,0.0
period1,sc01,t7428,,2759.8466377503646,0.0
period1,sc01,t7429,,3626.9830484698114,0.0
period1,sc01,t7430,,5837.222054839524,0.0
period1,sc01,t7431,,8324.416144353812,0.0
period1,sc01,t7432,,7578.523831291113,0.0
period1,sc01,t7433,,6731.124917332814,0.0
period1,sc01,t7434,,7408.657162427307,0.0
period1,sc01,t7435,,7796.6328841755585,0.0
period1,sc01,t7436,,7528.6168096808315,0.0
period1,sc01,t7437,,7682.197807984544,0.0
period1,sc01,t7438,,7589.856627766189,0.0
period1,sc01,t7439,,7699.587996069272,0.0
period1,sc01,t7440,,6959.314120606576,0.0
period1,sc01,t7441,,6124.959104028393,0.0
period1,sc01,t7442,,5953.640261645671,0.0
period1,sc01,t7443,,5404.352631798829,0.0
period1,sc01,t7444,,5272.655108141147,0.0
period1,sc01,t7445,,5494.902775066293,0.0
period1,sc01,t7446,,6340.176287815855,0.0
period1,sc01,t7447,,6689.858909365521,0.0
period1,sc01,t7448,,6939.830315679398,0.0
period1,sc01,t7449,,5822.046983009195,0.0
period1,sc01,t7450,,4507.841779262137,0.0
period1,sc01,t7451,,2603.7429208164513,0.0
period1,sc01,t7452,,2618.5789930281007,0.0
period1,sc01,t7453,,2065.4755852036956,0.0
period1,sc01,t7454,,1621.310352203125,0.0
period1,sc01,t7455,,1524.2237676689842,0.0
period1,sc01,t7456,,1294.9469456463298,0.0
period1,sc01,t7457,,912.59070061049,0.0
period1,sc01,t7458,,676.6120209906531,0.0
period1,sc01,t7459,,539.7293043667863,0.0
period1,sc01,t7460,,348.7948440970959,0.0
period1,sc01,t7461,,70.45039628887231,0.0
period1,sc01,t7462,,35.070468710955296,0.0
period1,sc01,t7463,,2.365628641918243,0.0
period1,sc01,t7464,,3.015772568964,0.0
period1,sc01,t7465,,0.001,0.0
period1,sc01,t7466,,0.001,0.0
period1,sc01,t7467,,0.001,0.0
period1,sc01,t7468,,0.001,0.0
period1,sc01,t7469,,4.0774803087672,0.0
period1,sc01,t7470,,21.635871754678202,0.0
period1,sc01,t7471,,30.790040445409495,0.0
period1,sc01,t7472,,32.70267242571781,0.0
period1,sc01,t7473,,19.868307966939604,0.0
period1,sc01,t7474,,0.001,0.0
period1,sc01,t7475,,0.001,0.0
period1,sc01,t7476,,0.001,0.0
period1,sc01,t7477,,0.001,0.0
period1,sc01,t7478,,0.001,0.0
period1,sc01,t7479,,0.001,0.0
period1,sc01,t7480,,0.001,0.0
period1,sc01,t7481,,0.001,0.0
period1,sc01,t7482,,0.001,0.0
period1,sc01,t7483,,5.0199822775908,0.0
period1,sc01,t7484,,7.309229932167301,0.0
period1,sc01,t7485,,26.0584184248641,0.0
period1,sc01,t7486,,31.228637914201503,0.0
period1,sc01,t7487,,24.3268128636858,0.0
period1,sc01,t7488,,25.5647927024145,0.0
period1,sc01,t7489,,12.890523763854901,0.0
period1,sc01,t7490,,11.5423370983269,0.0
period1,sc01,t7491,,32.834317494150895,0.0
period1,sc01,t7492,,25.5630481148781,0.0
period1,sc01,t7493,,14.0171517050796,0.0
period1,sc01,t7494,,15.582331122748199,0.0
period1,sc01,t7495,,24.1619769704097,0.0
period1,sc01,t7496,,22.2409848806037,0.0
period1,sc01,t7497,,11.3595872983569,0.0
period1,sc01,t7498,,0.001,0.0
period1,sc01,t7499,,0.001,0.0
period1,sc01,t7500,,0.001,0.0
period1,sc01,t7501,,0.001,0.0
period1,sc01,t7502,,0.001,0.0
period1,sc01,t7503,,0.001,0.0
period1,sc01,t7504,,0.001,0.0
period1,sc01,t7505,,0.001,0.0
period1,sc01,t7506,,0.001,0.0
period1,sc01,t7507,,0.001,0.0
period1,sc01,t7508,,0.001,0.0
period1,sc01,t7509,,0.001,0.0
period1,sc01,t7510,,0.001,0.0
period1,sc01,t7511,,36.726565400829905,0.0
period1,sc01,t7512,,39.146766878846705,0.0
period1,sc01,t7513,,37.5736144678443,0.0
period1,sc01,t7514,,237.0729814269138,0.0
period1,sc01,t7515,,896.0936690147312,0.0
period1,sc01,t7516,,841.8538116789075,0.0
period1,sc01,t7517,,514.9347824562354,0.0
period1,sc01,t7518,,885.5818435353367,0.0
period1,sc01,t7519,,1444.6894137819606,0.0
period1,sc01,t7520,,1696.4036998246413,0.0
period1,sc01,t7521,,1799.9686510336533,0.0
period1,sc01,t7522,,1952.5377120959322,0.0
period1,sc01,t7523,,1358.1823686491107,0.0
period1,sc01,t7524,,1270.99988810686,0.0
period1,sc01,t7525,,1179.514544947461,0.0
period1,sc01,t7526,,1070.9731443103326,0.0
period1,sc01,t7527,,962.0744300815699,0.0
period1,sc01,t7528,,955.2677027528259,0.0
period1,sc01,t7529,,741.8565837916443,0.0
period1,sc01,t7530,,827.0516497075632,0.0
period1,sc01,t7531,,853.2689847579828,0.0
period1,sc01,t7532,,1011.1492119439531,0.0
period1,sc01,t7533,,1317.659226819473,0.0
period1,sc01,t7534,,1245.8564940780648,0.0
period1,sc01,t7535,,593.9241469673724,0.0
period1,sc01,t7536,,911.540364226821,0.0
period1,sc01,t7537,,1121.8892776432615,0.0
period1,sc01,t7538,,1620.381132907154,0.0
period1,sc01,t7539,,2117.7827728236766,0.0
period1,sc01,t7540,,2151.456955046831,0.0
period1,sc01,t7541,,2134.7171976706018,0.0
period1,sc01,t7542,,2228.9264692255965,0.0
period1,sc01,t7543,,2326.321162989819,0.0
period1,sc01,t7544,,2503.366253937534,0.0
period1,sc01,t7545,,2676.146526074817,0.0
period1,sc01,t7546,,2379.2274886290816,0.0
period1,sc01,t7547,,1618.813169044947,0.0
period1,sc01,t7548,,2621.6604611028647,0.0
period1,sc01,t7549,,2691.2087635788303,0.0
period1,sc01,t7550,,2701.8316226276843,0.0
period1,sc01,t7551,,3138.0677679277605,0.0
period1,sc01,t7552,,3754.929760099082,0.0
period1,sc01,t7553,,4572.031381101648,0.0
period1,sc01,t7554,,6029.936234862099,0.0
period1,sc01,t7555,,7425.295765914021,0.0
period1,sc01,t7556,,4631.122716451954,0.0
period1,sc01,t7557,,3660.6939300417157,0.0
period1,sc01,t7558,,4072.1533104895493,0.0
period1,sc01,t7559,,5080.163832262975,0.0
period1,sc01,t7560,,7278.214431881883,0.0
period1,sc01,t7561,,7964.426865555914,0.0
period1,sc01,t7562,,9136.203474381464,0.0
period1,sc01,t7563,,12606.18606610149,0.0
period1,sc01,t7564,,13745.388118375493,0.0
period1,sc01,t7565,,19753.298642135436,0.0
period1,sc01,t7566,,24104.134522040706,0.0
period1,sc01,t7567,,26382.279618044202,0.0
period1,sc01,t7568,,26946.88544962983,0.0
period1,sc01,t7569,,27000.0,0.0
period1,sc01,t7570,,27000.0,0.0
period1,sc01,t7571,,27000.0,0.0
period1,sc01,t7572,,27000.0,0.0
period1,sc01,t7573,,26997.226537666163,0.0
period1,sc01,t7574,,26958.215409599812,0.0
period1,sc01,t7575,,26896.10837468944,0.0
period1,sc01,t7576,,26602.480482700375,0.0
period1,sc01,t7577,,26648.989361518736,0.0
period1,sc01,t7578,,26707.127152712987,0.0
period1,sc01,t7579,,26268.60240665406,0.0
period1,sc01,t7580,,25783.445641255017,0.0
period1,sc01,t7581,,26135.078258847072,0.0
period1,sc01,t7582,,25513.008911222805,0.0
period1,sc01,t7583,,21935.03874314329,0.0
period1,sc01,t7584,,20239.48063985907,0.0
period1,sc01,t7585,,19884.11138579342,0.0
period1,sc01,t7586,,20938.372556929102,0.0
period1,sc01,t7587,,18020.90923542749,0.0
period1,sc01,t7588,,16859.93702176048,0.0
period1,sc01,t7589,,13669.375563098549,0.0
period1,sc01,t7590,,7425.1221528505885,0.0
period1,sc01,t7591,,8918.605226074147,0.0
period1,sc01,t7592,,8471.75803182101,0.0
period1,sc01,t7593,,5637.460668559185,0.0
period1,sc01,t7594,,4619.261644600753,0.0
period1,sc01,t7595,,3272.7155722353305,0.0
period1,sc01,t7596,,954.5748088330467,0.0
period1,sc01,t7597,,437.4963645059223,0.0
period1,sc01,t7598,,9.028912049551801,0.0
period1,sc01,t7599,,0.001,0.0
period1,sc01,t7600,,384.9235429590756,0.0
period1,sc01,t7601,,15654.71860914588,0.0
period1,sc01,t7602,,8642.532177973018,0.0
period1,sc01,t7603,,4140.170899551051,0.0
period1,sc01,t7604,,6698.9095610657205,0.0
period1,sc01,t7605,,6388.288732800359,0.0
period1,sc01,t7606,,2916.725696533738,0.0
period1,sc01,t7607,,246.4635907395243,0.0
period1,sc01,t7608,,109.58533497081811,0.0
period1,sc01,t7609,,35.234067256226105,0.0
period1,sc01,t7610,,217.86472898877778,0.0
period1,sc01,t7611,,20.580697556201702,0.0
period1,sc01,t7612,,0.001,0.0
period1,sc01,t7613,,0.001,0.0
period1,sc01,t7614,,0.001,0.0
period1,sc01,t7615,,0.001,0.0
period1,sc01,t7616,,0.001,0.0
period1,sc01,t7617,,0.001,0.0
period1,sc01,t7618,,0.001,0.0
period1,sc01,t7619,,0.001,0.0
period1,sc01,t7620,,0.001,0.0
period1,sc01,t7621,,0.001,0.0
period1,sc01,t7622,,0.001,0.0
period1,sc01,t7623,,24.588429453344702,0.0
period1,sc01,t7624,,1166.725880697015,0.0
period1,sc01,t7625,,2256.5420630869844,0.0
period1,sc01,t7626,,4153.576441746308,0.0
period1,sc01,t7627,,5146.6132712929575,0.0
period1,sc01,t7628,,6250.0353567611855,0.0
period1,sc01,t7629,,7202.169254968062,0.0
period1,sc01,t7630,,6900.148777533512,0.0
period1,sc01,t7631,,7535.449763775238,0.0
period1,sc01,t7632,,5042.2667335232,0.0
period1,sc01,t7633,,4485.430463764054,0.0
period1,sc01,t7634,,3542.877562472349,0.0
period1,sc01,t7635,,3515.511446143223,0.0
period1,sc01,t7636,,3750.1462585736735,0.0
period1,sc01,t7637,,3110.4289428433335,0.0
period1,sc01,t7638,,2208.4317710241194,0.0
period1,sc01,t7639,,1510.732291940453,0.0
period1,sc01,t7640,,308.3696622198936,0.0
period1,sc01,t7641,,13.7976230458602,0.0
period1,sc01,t7642,,0.001,0.0
period1,sc01,t7643,,3.3885978307686004,0.0
period1,sc01,t7644,,1.693943968322832,0.0
period1,sc01,t7645,,33.5097061231032,0.0
period1,sc01,t7646,,545.8395989458908,0.0
period1,sc01,t7647,,1164.9315115452293,0.0
period1,sc01,t7648,,1580.6045372338829,0.0
period1,sc01,t7649,,1888.3609788649994,0.0
period1,sc01,t7650,,2570.559690431902,0.0
period1,sc01,t7651,,4324.877648327005,0.0
period1,sc01,t7652,,4953.039635763412,0.0
period1,sc01,t7653,,5796.099407788733,0.0
period1,sc01,t7654,,7461.172729599719,0.0
period1,sc01,t7655,,10024.21956507564,0.0
period1,sc01,t7656,,11734.95979012589,0.0
period1,sc01,t7657,,12653.739514023397,0.0
period1,sc01,t7658,,13046.68655881245,0.0
period1,sc01,t7659,,14039.094604092626,0.0
period1,sc01,t7660,,13380.33451907968,0.0
period1,sc01,t7661,,12429.933682272387,0.0
period1,sc01,t7662,,11825.293876654916,0.0
period1,sc01,t7663,,11345.73119306546,0.0
period1,sc01,t7664,,10138.088717989325,0.0
period1,sc01,t7665,,9139.421042898628,0.0
period1,sc01,t7666,,7957.99807836989,0.0
period1,sc01,t7667,,7851.115668741115,0.0
period1,sc01,t7668,,7918.440487380313,0.0
period1,sc01,t7669,,8505.337877533131,0.0
period1,sc01,t7670,,7965.84232008647,0.0
period1,sc01,t7671,,8337.57683202049,0.0
period1,sc01,t7672,,7384.556554373839,0.0
period1,sc01,t7673,,5748.874972102248,0.0
period1,sc01,t7674,,3426.3535211089006,0.0
period1,sc01,t7675,,2217.835993839176,0.0
period1,sc01,t7676,,1568.051178648085,0.0
period1,sc01,t7677,,1059.5346693920299,0.0
period1,sc01,t7678,,1049.778908173313,0.0
period1,sc01,t7679,,2075.6537447117503,0.0
period1,sc01,t7680,,1936.22534432062,0.0
period1,sc01,t7681,,2089.1582153218756,0.0
period1,sc01,t7682,,2127.730876704623,0.0
period1,sc01,t7683,,2941.0876943482986,0.0
period1,sc01,t7684,,3724.230411063991,0.0
period1,sc01,t7685,,3465.2646732930866,0.0
period1,sc01,t7686,,3477.3608641748,0.0
period1,sc01,t7687,,4678.306365700991,0.0
period1,sc01,t7688,,5898.394032091094,0.0
period1,sc01,t7689,,4590.798067333314,0.0
period1,sc01,t7690,,4626.378617667823,0.0
period1,sc01,t7691,,4569.796399009099,0.0
period1,sc01,t7692,,2356.2021808526224,0.0
period1,sc01,t7693,,2471.1339623750364,0.0
period1,sc01,t7694,,3089.313595593594,0.0
period1,sc01,t7695,,4651.0337643478815,0.0
period1,sc01,t7696,,5511.746330770257,0.0
period1,sc01,t7697,,4557.173376810393,0.0
period1,sc01,t7698,,3053.7910440278556,0.0
period1,sc01,t7699,,1421.8318537739308,0.0
period1,sc01,t7700,,35.7789235916187,0.0
period1,sc01,t7701,,0.001,0.0
period1,sc01,t7702,,0.001,0.0
period1,sc01,t7703,,4.8850592262759,0.0
period1,sc01,t7704,,691.2600651182295,0.0
period1,sc01,t7705,,2245.250970761818,0.0
period1,sc01,t7706,,3233.2803399371655,0.0
period1,sc01,t7707,,2470.715842842658,0.0
period1,sc01,t7708,,1402.9951112987471,0.0
period1,sc01,t7709,,43.129446485117406,0.0
period1,sc01,t7710,,6.8682840533712,0.0
period1,sc01,t7711,,0.001,0.0
period1,sc01,t7712,,0.001,0.0
period1,sc01,t7713,,0.001,0.0
period1,sc01,t7714,,0.001,0.0
period1,sc01,t7715,,0.001,0.0
period1,sc01,t7716,,34.959630639745804,0.0
period1,sc01,t7717,,153.2928118458501,0.0
period1,sc01,t7718,,9.2579962658625,0.0
period1,sc01,t7719,,0.001,0.0
period1,sc01,t7720,,0.001,0.0
period1,sc01,t7721,,0.001,0.0
period1,sc01,t7722,,0.001,0.0
period1,sc01,t7723,,0.001,0.0
period1,sc01,t7724,,0.001,0.0
period1,sc01,t7725,,0.001,0.0
period1,sc01,t7726,,27.830426054339704,0.0
period1,sc01,t7727,,1303.141310387856,0.0
period1,sc01,t7728,,628.9458840982664,0.0
period1,sc01,t7729,,25.789956410981702,0.0
period1,sc01,t7730,,24.3054147731256,0.0
period1,sc01,t7731,,39.0841067745333,0.0
period1,sc01,t7732,,20.950420462721098,0.0
period1,sc01,t7733,,0.001,0.0
period1,sc01,t7734,,0.001,0.0
period1,sc01,t7735,,0.001,0.0
period1,sc01,t7736,,0.001,0.0
period1,sc01,t7737,,0.001,0.0
period1,sc01,t7738,,0.001,0.0
period1,sc01,t7739,,7.5408839264277,0.0
period1,sc01,t7740,,483.6386731383225,0.0
period1,sc01,t7741,,481.49588917608935,0.0
period1,sc01,t7742,,975.5225760169081,0.0
period1,sc01,t7743,,1146.5487072309681,0.0
period1,sc01,t7744,,1988.9835586325262,0.0
period1,sc01,t7745,,2467.6424295105044,0.0
period1,sc01,t7746,,2901.188593310965,0.0
period1,sc01,t7747,,2489.8871269009064,0.0
period1,sc01,t7748,,2276.7458164623235,0.0
period1,sc01,t7749,,2778.9825630067116,0.0
period1,sc01,t7750,,3948.669015487694,0.0
period1,sc01,t7751,,9286.655211539264,0.0
period1,sc01,t7752,,8334.519904228031,0.0
period1,sc01,t7753,,8926.8519407056,0.0
period1,sc01,t7754,,8948.941125134066,0.0
period1,sc01,t7755,,8846.98730767004,0.0
period1,sc01,t7756,,9659.768596409041,0.0
period1,sc01,t7757,,10808.565263657281,0.0
period1,sc01,t7758,,11874.127380718053,0.0
period1,sc01,t7759,,12264.878361633806,0.0
period1,sc01,t7760,,13083.522964686526,0.0
period1,sc01,t7761,,13726.026004055526,0.0
period1,sc01,t7762,,14478.459485892527,0.0
period1,sc01,t7763,,15424.94625462874,0.0
period1,sc01,t7764,,15428.074449758276,0.0
period1,sc01,t7765,,15362.525546759225,0.0
period1,sc01,t7766,,13397.748859255827,0.0
period1,sc01,t7767,,12533.858446193412,0.0
period1,sc01,t7768,,13661.399282745033,0.0
period1,sc01,t7769,,15567.249311826885,0.0
period1,sc01,t7770,,15741.67893100196,0.0
period1,sc01,t7771,,15771.766462284719,0.0
period1,sc01,t7772,,15171.24863897664,0.0
period1,sc01,t7773,,14724.3085984775,0.0
period1,sc01,t7774,,13685.538642460218,0.0
period1,sc01,t7775,,12870.556997418622,0.0
period1,sc01,t7776,,11665.841275765055,0.0
period1,sc01,t7777,,9908.959185320053,0.0
period1,sc01,t7778,,8032.119360633973,0.0
period1,sc01,t7779,,7337.303158875504,0.0
period1,sc01,t7780,,8044.038173426954,0.0
period1,sc01,t7781,,7706.176914742566,0.0
period1,sc01,t7782,,7552.674783793426,0.0
period1,sc01,t7783,,7223.261157426559,0.0
period1,sc01,t7784,,5830.462377136931,0.0
period1,sc01,t7785,,3773.2244948266934,0.0
period1,sc01,t7786,,1952.034815141603,0.0
period1,sc01,t7787,,322.13214777127496,0.0
period1,sc01,t7788,,8.5113043902207,0.0
period1,sc01,t7789,,0.001,0.0
period1,sc01,t7790,,0.001,0.0
period1,sc01,t7791,,0.001,0.0
period1,sc01,t7792,,0.001,0.0
period1,sc01,t7793,,139.18055386010403,0.0
period1,sc01,t7794,,2165.6549315849284,0.0
period1,sc01,t7795,,3038.2371212540734,0.0
period1,sc01,t7796,,3943.122578786433,0.0
period1,sc01,t7797,,6459.048537291614,0.0
period1,sc01,t7798,,8756.067121237376,0.0
period1,sc01,t7799,,10077.25365823156,0.0
period1,sc01,t7800,,10848.249899501705,0.0
period1,sc01,t7801,,12268.495735354334,0.0
period1,sc01,t7802,,12097.638945958795,0.0
period1,sc01,t7803,,10932.530597268616,0.0
period1,sc01,t7804,,11704.05046698436,0.0
period1,sc01,t7805,,12968.462515222098,0.0
period1,sc01,t7806,,14200.901144651072,0.0
period1,sc01,t7807,,16291.769975554429,0.0
period1,sc01,t7808,,17366.77635127998,0.0
period1,sc01,t7809,,19192.557102812647,0.0
period1,sc01,t7810,,20596.574692416867,0.0
period1,sc01,t7811,,22410.019183387336,0.0
period1,sc01,t7812,,22975.493110742897,0.0
period1,sc01,t7813,,22354.822382917573,0.0
period1,sc01,t7814,,21768.79208914582,0.0
period1,sc01,t7815,,22570.396881535762,0.0
period1,sc01,t7816,,23723.81446942913,0.0
period1,sc01,t7817,,24719.55729169144,0.0
period1,sc01,t7818,,25116.58138970241,0.0
period1,sc01,t7819,,24490.2782590597,0.0
period1,sc01,t7820,,24619.206255613135,0.0
period1,sc01,t7821,,24911.59999124106,0.0
period1,sc01,t7822,,24403.418119287773,0.0
period1,sc01,t7823,,23885.961873537246,0.0
period1,sc01,t7824,,24833.902836950398,0.0
period1,sc01,t7825,,25364.624997833456,0.0
period1,sc01,t7826,,24540.380785669324,0.0
period1,sc01,t7827,,23749.52693155738,0.0
period1,sc01,t7828,,22879.983734731413,0.0
period1,sc01,t7829,,22036.671878470886,0.0
period1,sc01,t7830,,21825.196969302397,0.0
period1,sc01,t7831,,21676.87606152753,0.0
period1,sc01,t7832,,21419.451567563512,0.0
period1,sc01,t7833,,20440.62135601017,0.0
period1,sc01,t7834,,19458.40435442543,0.0
period1,sc01,t7835,,19051.635238816845,0.0
period1,sc01,t7836,,19043.842970702986,0.0
period1,sc01,t7837,,18802.61499148317,0.0
period1,sc01,t7838,,17039.901996266934,0.0
period1,sc01,t7839,,15207.438724571435,0.0
period1,sc01,t7840,,14242.977757090302,0.0
period1,sc01,t7841,,14180.676259911465,0.0
period1,sc01,t7842,,15066.694335136943,0.0
period1,sc01,t7843,,15752.119417777325,0.0
period1,sc01,t7844,,15962.049922976363,0.0
period1,sc01,t7845,,15632.9099825782,0.0
period1,sc01,t7846,,14825.23086196133,0.0
period1,sc01,t7847,,11273.498276099506,0.0
period1,sc01,t7848,,11897.627202956171,0.0
period1,sc01,t7849,,12170.008413308158,0.0
period1,sc01,t7850,,13604.674310256789,0.0
period1,sc01,t7851,,15059.77562416401,0.0
period1,sc01,t7852,,14968.334245149254,0.0
period1,sc01,t7853,,14624.046837028442,0.0
period1,sc01,t7854,,13697.45229937,0.0
period1,sc01,t7855,,12740.95816342437,0.0
period1,sc01,t7856,,11726.933558118504,0.0
period1,sc01,t7857,,10158.425650459116,0.0
period1,sc01,t7858,,8096.380418425106,0.0
period1,sc01,t7859,,5986.79656290345,0.0
period1,sc01,t7860,,4643.948281263715,0.0
period1,sc01,t7861,,4454.88391330219,0.0
period1,sc01,t7862,,6027.045968784859,0.0
period1,sc01,t7863,,6577.4684837085315,0.0
period1,sc01,t7864,,7818.862758989082,0.0
period1,sc01,t7865,,8744.862492608778,0.0
period1,sc01,t7866,,9006.545357605983,0.0
period1,sc01,t7867,,9016.447768822689,0.0
period1,sc01,t7868,,8996.035367135119,0.0
period1,sc01,t7869,,8661.396932098543,0.0
period1,sc01,t7870,,9050.281324688523,0.0
period1,sc01,t7871,,9828.819786445421,0.0
period1,sc01,t7872,,9370.123680124638,0.0
period1,sc01,t7873,,8691.427964400144,0.0
period1,sc01,t7874,,8772.65778671662,0.0
period1,sc01,t7875,,8962.210105770902,0.0
period1,sc01,t7876,,8908.511470099678,0.0
period1,sc01,t7877,,9170.983134483076,0.0
period1,sc01,t7878,,8695.525056932878,0.0
period1,sc01,t7879,,8482.781237661042,0.0
period1,sc01,t7880,,8042.583238514292,0.0
period1,sc01,t7881,,7545.946234947304,0.0
period1,sc01,t7882,,6533.077599023293,0.0
period1,sc01,t7883,,5664.708038670607,0.0
period1,sc01,t7884,,3512.994706801567,0.0
period1,sc01,t7885,,3029.5642343645072,0.0
period1,sc01,t7886,,3538.973811057874,0.0
period1,sc01,t7887,,3814.225358926169,0.0
period1,sc01,t7888,,4009.6174750886294,0.0
period1,sc01,t7889,,3705.2314106916056,0.0
period1,sc01,t7890,,3459.0824574744474,0.0
period1,sc01,t7891,,3143.2738273568875,0.0
period1,sc01,t7892,,2987.592835228985,0.0
period1,sc01,t7893,,2420.5502287419263,0.0
period1,sc01,t7894,,2026.9862113605643,0.0
period1,sc01,t7895,,1396.67340803798,0.0
period1,sc01,t7896,,1332.2421725297895,0.0
period1,sc01,t7897,,1087.6010650550224,0.0
period1,sc01,t7898,,1019.08109326196,0.0
period1,sc01,t7899,,1013.3717647263364,0.0
period1,sc01,t7900,,957.6822915402192,0.0
period1,sc01,t7901,,857.7521634667536,0.0
period1,sc01,t7902,,572.871220176537,0.0
period1,sc01,t7903,,284.1513025838589,0.0
period1,sc01,t7904,,40.1055532932213,0.0
period1,sc01,t7905,,35.0273994947055,0.0
period1,sc01,t7906,,17.8017937056837,0.0
period1,sc01,t7907,,0.001,0.0
period1,sc01,t7908,,0.001,0.0
period1,sc01,t7909,,0.001,0.0
period1,sc01,t7910,,0.001,0.0
period1,sc01,t7911,,0.001,0.0
period1,sc01,t7912,,0.001,0.0
period1,sc01,t7913,,0.001,0.0
period1,sc01,t7914,,3.1451281561944002,0.0
period1,sc01,t7915,,369.13090122989286,0.0
period1,sc01,t7916,,749.0871949833819,0.0
period1,sc01,t7917,,1671.4852316651477,0.0
period1,sc01,t7918,,1974.5814552581287,0.0
period1,sc01,t7919,,2276.956684476833,0.0
period1,sc01,t7920,,3949.4873871149116,0.0
period1,sc01,t7921,,4791.906322254156,0.0
period1,sc01,t7922,,9193.704797528462,0.0
period1,sc01,t7923,,11787.74921167442,0.0
period1,sc01,t7924,,15243.084035850487,0.0
period1,sc01,t7925,,18389.03405625919,0.0
period1,sc01,t7926,,22179.584619843463,0.0
period1,sc01,t7927,,22954.353687856143,0.0
period1,sc01,t7928,,24714.367014075426,0.0
period1,sc01,t7929,,26342.9586709494,0.0
period1,sc01,t7930,,26858.586282281787,0.0
period1,sc01,t7931,,26946.007603282214,0.0
period1,sc01,t7932,,26993.72029305087,0.0
period1,sc01,t7933,,27000.0,0.0
period1,sc01,t7934,,27000.0,0.0
period1,sc01,t7935,,26982.405616749547,0.0
period1,sc01,t7936,,26924.767536296447,0.0
period1,sc01,t7937,,26324.75140544178,0.0
period1,sc01,t7938,,24843.275890206398,0.0
period1,sc01,t7939,,23599.16736419624,0.0
