,,,,Production/Discharge [KWh],Production/Discharge [KWh],Production/Discharge [KWh],ENS [KWh],ENS [KWh],Load/Home [KWh],Load/Home [KWh],Electricity Buy [KWh],Electricity Buy [KWh],Electricity Sell [KWh],Electricity Sell [KWh],Spot Price [EUR/KWh],EleCost [EUR/KWh],ElePrice [EUR/KWh]
,,,,BESS,EV,Solar-PV,Node1,Node2,Node1,Node2,Node1,Node2,Node1,Node2,EleR_01,EleR_01,EleR_01
period1,sc01,t3734,2025-06-05 14:27:00,0.0,0.0,8.73698401,0.0,0.0,-4.292000000000001,0.0,0.0,0.0,-4.44498401,0.0,0.219767,1.3309587500000002,0.17581360000000001
period1,sc01,t3735,2025-06-05 15:27:00,0.0,0.0,7.352357886,0.0,0.0,-0.745,0.0,0.0,0.0,-6.607357886,0.0,0.2196115,1.3307643750000002,0.1756892
period1,sc01,t3736,2025-06-05 16:27:00,0.0,0.0,5.9506241,0.0,0.0,-0.245,0.0,0.0,0.0,-5.7056241,0.0,0.220926333,1.33240791625,0.1767410664
period1,sc01,t3737,2025-06-05 17:27:00,0.0,0.0,3.95579981,0.0,0.0,-0.518,0.0,0.0,0.0,-3.4377998099999996,0.0,0.223926667,1.33615833375,0.1791413336
period1,sc01,t3738,2025-06-05 18:27:00,0.0,0.0,1.814458439,0.0,0.0,-0.252,0.0,0.0,0.0,-1.562458439,0.0,0.2400115,1.356264375,0.1920092
period1,sc01,t3739,2025-06-05 19:27:00,0.0,0.0,0.481484637,0.0,0.0,-0.35100000000000003,0.0,0.0,0.0,-0.13048463699999996,0.0,0.261039833,1.38254979125,0.2088318664
period1,sc01,t3740,2025-06-05 20:27:00,0.0,0.0,0.256175008,0.0,0.0,-1.2690000000000001,0.0,1.012824992,0.0,0.0,0.0,0.278109167,1.40388645875,0.2224873336
period1,sc01,t3741,2025-06-05 21:27:00,0.0,0.0,0.063085151,0.0,0.0,-0.611,0.0,0.547914849,0.0,0.0,0.0,0.2762915,1.401614375,0.22103320000000004
period1,sc01,t3742,2025-06-05 22:27:00,0.0,0.0,0.0,0.0,0.0,-0.7190000000000001,0.0,0.7190000000000001,0.0,0.0,0.0,0.2764355,1.4017943750000001,0.22114840000000002
period1,sc01,t3743,2025-06-05 23:27:00,0.0,0.0,0.0,0.0,0.0,-0.26,0.0,0.26,0.0,0.0,0.0,0.279500333,1.40562541625,0.2236002664
period1,sc01,t3744,2025-06-06 00:27:00,0.0,0.0,0.0,0.0,0.0,-0.26,0.0,0.26,0.0,0.0,0.0,0.266448167,1.38931020875,0.21315853360000003
period1,sc01,t3745,2025-06-06 01:27:00,0.0,0.0,0.0,0.0,0.0,-0.315,0.0,0.315,0.0,0.0,0.0,0.225852667,1.3385658337500002,0.18068213360000002
period1,sc01,t3746,2025-06-06 02:27:00,0.0,0.0,0.0,0.0,0.0,-1.275,0.0,1.275,0.0,0.0,0.0,0.203951667,1.31118958375,0.1631613336
period1,sc01,t3747,2025-06-06 03:27:00,0.0,0.0,0.0,0.0,0.0,-1.294,0.0,1.294,0.0,0.0,0.0,0.190351833,1.29418979125,0.1522814664
period1,sc01,t3748,2025-06-06 04:27:00,0.0,0.0,0.022641611,0.0,0.0,-0.41600000000000004,0.0,0.39335838900000003,0.0,0.0,0.0,0.182814667,1.28476833375,0.1462517336
period1,sc01,t3749,2025-06-06 05:27:00,0.0,0.0,0.312740939,0.0,0.0,-0.6209999999999999,0.0,0.3082590609999999,0.0,0.0,0.0,0.184098833,1.28637354125,0.1472790664
period1,sc01,t3750,2025-06-06 06:27:00,0.0,0.0,0.845486974,0.0,0.0,-0.29900000000000004,0.0,0.0,0.0,-0.5464869739999999,0.0,0.174212833,1.2740160412500001,0.13937026640000003
period1,sc01,t3751,2025-06-06 07:27:00,0.0,0.0,3.53987534,0.0,0.0,-0.39,0.0,0.0,0.0,-3.14987534,0.0,0.187071,1.29008875,0.1496568
period1,sc01,t3752,2025-06-06 08:27:00,0.0,0.0,5.421029587,0.0,0.0,-1.0899999999999999,0.0,0.0,0.0,-4.331029587,0.0,0.205252833,1.31281604125,0.16420226640000002
period1,sc01,t3753,2025-06-06 09:27:00,0.0,0.0,7.262415023,0.0,0.0,-1.655,0.0,0.0,0.0,-5.607415023,0.0,0.2304995,1.3443743750000001,0.1843996
period1,sc01,t3754,2025-06-06 10:27:00,0.0,0.0,6.87580774,0.0,0.0,-0.175,0.0,0.0,0.0,-6.70080774,0.0,0.248361333,1.36670166625,0.1986890664
period1,sc01,t3755,2025-06-06 11:27:00,0.0,0.0,8.675740844,0.0,0.0,-0.638,0.0,0.0,0.0,-8.037740844,0.0,0.259671667,1.38083958375,0.20773733360000002
period1,sc01,t3756,2025-06-06 12:27:00,0.0,0.0,9.066816184,0.0,0.0,-0.252,0.0,0.0,0.0,-8.814816184,0.0,0.260946833,1.38243354125,0.2087574664
period1,sc01,t3757,2025-06-06 13:27:00,0.0,0.0,9.456433989,0.0,0.0,-0.11900000000000001,0.0,0.0,0.0,-9.337433989,0.0,0.260673667,1.3820920837500001,0.2085389336
period1,sc01,t3758,2025-06-06 14:27:00,0.0,0.0,8.897073602,0.0,0.0,-0.7210000000000001,0.0,0.0,0.0,-8.176073602,0.0,0.255433333,1.3755416662500002,0.2043466664
period1,sc01,t3759,2025-06-06 15:27:00,0.0,0.0,7.816358367,0.0,0.0,-2.489,0.0,0.0,0.0,-5.327358367,0.0,0.246692,1.364615,0.19735360000000002
period1,sc01,t3760,2025-06-06 16:27:00,0.0,0.0,6.225096533,0.0,0.0,-1.391,0.0,0.0,0.0,-4.834096533,0.0,0.241486167,1.35810770875,0.1931889336
period1,sc01,t3761,2025-06-06 17:27:00,0.0,0.0,4.18030076,0.0,0.0,-0.39,0.0,0.0,0.0,-3.7903007599999996,0.0,0.240758,1.3571975,0.1926064
period1,sc01,t3762,2025-06-06 18:27:00,0.0,0.0,1.866964829,0.0,0.0,-1.2999999999999998,0.0,0.0,0.0,-0.5669648290000002,0.0,0.245903667,1.36362958375,0.1967229336
period1,sc01,t3763,2025-06-06 19:27:00,0.0,0.0,0.478138169,0.0,0.0,-0.8621057599999999,0.0,0.38396759099999994,0.0,0.0,0.0,0.2433675,1.360459375,0.194694
period1,sc01,t3764,2025-06-06 20:27:00,0.0,0.0,0.28789424,0.0,0.0,-0.28789424,0.0,0.0,0.0,0.0,0.0,0.255222167,1.37527770875,0.20417773360000002
period1,sc01,t3765,2025-06-06 21:27:00,0.0,0.0,0.098147587,0.0,0.0,-0.434,0.0,0.335852413,0.0,0.0,0.0,0.267194833,1.39024354125,0.21375586640000002
period1,sc01,t3766,2025-06-06 22:27:00,0.0,0.0,0.003504608,0.0,0.0,-0.196,0.0,0.19249539200000002,0.0,0.0,0.0,0.270086833,1.39385854125,0.21606946640000002
period1,sc01,t3767,2025-06-06 23:27:00,0.0,0.0,0.0,0.0,0.0,-0.189,0.0,0.189,0.0,0.0,0.0,0.284216333,1.4115204162500001,0.2273730664
period1,sc01,t3768,2025-06-07 00:27:00,0.0,0.0,0.0,0.0,0.0,-0.611,0.0,0.611,0.0,0.0,0.0,0.2581145,1.378893125,0.20649160000000003
period1,sc01,t3769,2025-06-07 01:27:00,0.0,0.0,0.0,0.0,0.0,-0.14,0.0,0.14,0.0,0.0,0.0,0.227504,1.34063,0.18200320000000003
period1,sc01,t3770,2025-06-07 02:27:00,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.28,0.0,0.0,0.0,0.215799667,1.32599958375,0.1726397336
period1,sc01,t3771,2025-06-07 03:27:00,0.0,0.0,0.00018447,0.0,0.0,-0.6579999999999999,0.0,0.6578155299999999,0.0,0.0,0.0,0.207411833,1.31551479125,0.1659294664
period1,sc01,t3772,2025-06-07 04:27:00,0.0,0.0,0.036448134,0.0,0.0,-1.242,0.0,1.205551866,0.0,0.0,0.0,0.201033167,1.30754145875,0.16082653360000002
period1,sc01,t3773,2025-06-07 05:27:00,0.0,0.0,0.273158184,0.0,0.0,-3.3149999999999995,0.0,3.0418418159999994,0.0,0.0,0.0,0.201456167,1.3080702087499998,0.1611649336
period1,sc01,t3774,2025-06-07 06:27:00,0.0,0.0,1.312183091,0.0,0.0,-2.745,0.0,1.432816909,0.0,0.0,0.0,0.216427,1.32678375,0.1731416
period1,sc01,t3775,2025-06-07 07:27:00,0.0,0.0,3.636980407,0.0,0.0,-1.5110000000000001,0.0,0.0,0.0,-2.1259804069999997,0.0,0.278429667,1.4042870837499999,0.2227437336
period1,sc01,t3776,2025-06-07 08:27:00,0.0,0.0,5.881740238,0.0,0.0,-0.259,0.0,0.0,0.0,-5.622740238,0.0,0.327180333,1.46522541625,0.2617442664
period1,sc01,t3777,2025-06-07 09:27:00,0.0,0.0,7.566539849,0.0,0.0,-0.889,0.0,0.0,0.0,-6.6775398489999995,0.0,0.3497655,1.493456875,0.2798124
period1,sc01,t3778,2025-06-07 10:27:00,0.0,0.0,8.73081655,0.0,0.0,-2.1609999999999996,0.0,0.0,0.0,-6.5698165500000005,0.0,0.323174333,1.4602179162500002,0.2585394664
period1,sc01,t3779,2025-06-07 11:27:00,0.0,0.0,9.540959059,0.0,0.0,-0.5860000000000001,0.0,0.0,0.0,-8.954959059,0.0,0.301502667,1.43312833375,0.2412021336
period1,sc01,t3780,2025-06-07 12:27:00,0.0,0.0,9.653936586,0.0,0.0,-0.8840000000000001,0.0,0.0,0.0,-8.769936586,0.0,0.295499333,1.42562416625,0.23639946639999998
period1,sc01,t3781,2025-06-07 13:27:00,0.0,0.0,9.807904697,0.0,0.0,-0.52,0.0,0.0,0.0,-9.287904697,0.0,0.280152333,1.40644041625,0.22412186639999998
period1,sc01,t3782,2025-06-07 14:27:00,0.0,0.0,9.094142385,0.0,0.0,-0.31000000000000005,0.0,0.0,0.0,-8.784142384999999,0.0,0.281979667,1.40872458375,0.2255837336
period1,sc01,t3783,2025-06-07 15:27:00,0.0,0.0,7.978105742,0.0,0.0,-2.001,0.0,0.0,0.0,-5.977105742000001,0.0,0.277303333,1.40287916625,0.2218426664
period1,sc01,t3784,2025-06-07 16:27:00,0.0,0.0,6.337580301,0.0,0.0,-0.9590000000000001,0.0,0.0,0.0,-5.3785803009999995,0.0,0.281138833,1.4076735412499999,0.2249110664
period1,sc01,t3785,2025-06-07 17:27:00,0.0,0.0,4.25747095,0.0,0.0,-0.778,0.0,0.0,0.0,-3.47947095,0.0,0.2875395,1.415674375,0.2300316
period1,sc01,t3786,2025-06-07 18:27:00,0.0,0.0,1.894972929,0.0,0.0,-0.182,0.0,0.0,0.0,-1.712972929,0.0,0.321769667,1.4584620837500002,0.2574157336
period1,sc01,t3787,2025-06-07 19:27:00,0.0,0.0,0.481636333,0.0,0.0,-0.5320935720000001,0.0,0.05045723900000004,0.0,0.0,0.0,0.359275,1.50534375,0.28742
period1,sc01,t3788,2025-06-07 20:27:00,0.0,0.0,0.287906428,0.0,0.0,-0.287906428,0.0,0.0,0.0,0.0,0.0,0.379641167,1.53080145875,0.3037129336
period1,sc01,t3789,2025-06-07 21:27:00,0.0,0.0,0.101630377,0.0,0.0,-0.245,0.0,0.143369623,0.0,0.0,0.0,0.34501,1.4875125,0.276008
period1,sc01,t3790,2025-06-07 22:27:00,0.0,0.0,0.0,0.0,0.0,-0.475,0.0,0.475,0.0,0.0,0.0,0.316629833,1.4520372912500001,0.2533038664
period1,sc01,t3791,2025-06-07 23:27:00,0.0,0.0,0.0,0.0,0.0,-0.564,0.0,0.564,0.0,0.0,0.0,0.312305333,1.44663166625,0.24984426640000001
period1,sc01,t3792,2025-06-08 00:27:00,0.0,0.0,0.0,0.0,0.0,-0.28600000000000003,0.0,0.28600000000000003,0.0,0.0,0.0,0.265986,1.3887325000000001,0.2127888
period1,sc01,t3793,2025-06-08 01:27:00,0.0,0.0,0.0,0.0,0.0,-0.133,0.0,0.133,0.0,0.0,0.0,0.229635167,1.3432939587500001,0.18370813360000002
period1,sc01,t3794,2025-06-08 02:27:00,0.0,0.0,0.0,0.0,0.0,-0.267,0.0,0.267,0.0,0.0,0.0,0.222228333,1.33403541625,0.1777826664
period1,sc01,t3795,2025-06-08 03:27:00,0.0,0.0,0.00033416,0.0,0.0,-0.435,0.0,0.43466583999999997,0.0,0.0,0.0,0.219666833,1.33083354125,0.1757334664
period1,sc01,t3796,2025-06-08 04:27:00,0.0,0.0,0.064602992,0.0,0.0,-0.325,0.0,0.260397008,0.0,0.0,0.0,0.213647833,1.32330979125,0.17091826640000002
period1,sc01,t3797,2025-06-08 05:27:00,0.0,0.0,0.293643531,0.0,0.0,-0.338,0.0,0.04435646900000001,0.0,0.0,0.0,0.218092167,1.32886520875,0.1744737336
period1,sc01,t3798,2025-06-08 06:27:00,0.0,0.0,1.203789807,0.0,0.0,-1.262,0.0,0.05821019300000008,0.0,0.0,0.0,0.244796333,1.36224541625,0.1958370664
period1,sc01,t3799,2025-06-08 07:27:00,0.0,0.0,3.66956172,0.0,0.0,-2.1710000000000003,0.0,0.0,0.0,-1.4985617199999997,0.0,0.281993667,1.40874208375,0.22559493360000002
period1,sc01,t3800,2025-06-08 08:27:00,0.0,0.0,6.065495993,0.0,0.0,-0.32899999999999996,0.0,0.0,0.0,-5.736495993,0.0,0.3318935,1.471116875,0.2655148
period1,sc01,t3801,2025-06-08 09:27:00,0.0,0.0,7.844712218,0.0,0.0,-0.18399999999999994,0.0,0.0,0.0,-7.660712218,0.0,0.373926833,1.52365854125,0.2991414664
period1,sc01,t3802,2025-06-08 10:27:00,0.0,0.0,8.973226054,0.0,0.0,-0.28600000000000003,0.0,0.0,0.0,-8.687226054,0.0,0.370193833,1.51899229125,0.29615506640000006
period1,sc01,t3803,2025-06-08 11:27:00,0.0,0.0,9.650641862,0.0,0.0,-0.706,0.0,0.0,0.0,-8.944641862000001,0.0,0.369820833,1.5185260412500001,0.2958566664
period1,sc01,t3804,2025-06-08 12:27:00,0.0,0.0,9.849054405,0.0,0.0,-0.36400000000000005,0.0,0.0,0.0,-9.485054405,0.0,0.369275333,1.5178441662500002,0.2954202664
period1,sc01,t3805,2025-06-08 13:27:00,0.0,0.0,9.593199455,0.0,0.0,-0.25900000000000006,0.0,0.0,0.0,-9.334199455,0.0,0.3684175,1.516771875,0.294734
period1,sc01,t3806,2025-06-08 14:27:00,0.0,0.0,8.922258732,0.0,0.0,-0.35100000000000003,0.0,0.0,0.0,-8.571258731999999,0.0,0.3339945,1.473743125,0.26719560000000003
period1,sc01,t3807,2025-06-08 15:27:00,0.0,0.0,7.949758403,0.0,0.0,-0.33299999999999996,0.0,0.0,0.0,-7.6167584029999995,0.0,0.330128333,1.46891041625,0.2641026664
period1,sc01,t3808,2025-06-08 16:27:00,0.0,0.0,5.62524406,0.0,0.0,-0.377,0.0,0.0,0.0,-5.24824406,0.0,0.295032,1.42504,0.23602560000000003
period1,sc01,t3809,2025-06-08 17:27:00,0.0,0.0,3.433951694,0.0,0.0,-0.881,0.0,0.0,0.0,-2.552951694,0.0,0.284158833,1.41144854125,0.2273270664
period1,sc01,t3810,2025-06-08 18:27:00,0.0,0.0,1.916026032,0.0,0.0,-0.32899999999999996,0.0,0.0,0.0,-1.587026032,0.0,0.297669333,1.4283366662499999,0.2381354664
period1,sc01,t3811,2025-06-08 19:27:00,0.0,0.0,1.154714746,0.0,0.0,-1.625,0.0,0.470285254,0.0,0.0,0.0,0.333409167,1.4730114587500003,0.2667273336
period1,sc01,t3812,2025-06-08 20:27:00,0.0,0.0,0.333625015,0.0,0.0,-1.0949999999999998,0.0,0.7613749849999998,0.0,0.0,0.0,0.355228333,1.5002854162500001,0.2841826664
period1,sc01,t3813,2025-06-08 21:27:00,0.0,0.0,0.133166376,0.0,0.0,-0.32299999999999995,0.0,0.18983362399999995,0.0,0.0,0.0,0.3223825,1.459228125,0.257906
period1,sc01,t3814,2025-06-08 22:27:00,0.0,0.0,0.0,0.0,0.0,-0.377,0.0,0.377,0.0,0.0,0.0,0.3047715,1.437214375,0.24381719999999998
period1,sc01,t3815,2025-06-08 23:27:00,0.0,0.0,0.0,0.0,0.0,-0.126,0.0,0.126,0.0,0.0,0.0,0.300541833,1.43192729125,0.2404334664
period1,sc01,t3816,2025-06-09 00:27:00,0.0,0.0,0.0,0.0,0.0,-0.584,0.0,0.584,0.0,0.0,0.0,0.254379667,1.37422458375,0.2035037336
period1,sc01,t3817,2025-06-09 01:27:00,0.0,0.0,0.0,0.0,0.0,-0.154,0.0,0.154,0.0,0.0,0.0,0.239288833,1.3553610412500001,0.19143106640000002
period1,sc01,t3818,2025-06-09 02:27:00,0.0,0.0,0.0,0.0,0.0,-3.5660000000000003,0.0,3.5660000000000003,0.0,0.0,0.0,0.220177,1.33147125,0.1761416
period1,sc01,t3819,2025-06-09 03:27:00,0.0,0.0,0.000317592,0.0,0.0,-2.445,0.0,2.444682408,0.0,0.0,0.0,0.210383167,1.3192289587500001,0.16830653360000003
period1,sc01,t3820,2025-06-09 04:27:00,0.0,0.0,0.06101273,0.0,0.0,-0.45499999999999996,0.0,0.39398726999999995,0.0,0.0,0.0,0.1999285,1.306160625,0.15994280000000002
period1,sc01,t3821,2025-06-09 05:27:00,0.0,0.0,0.276376198,0.0,0.0,-0.3865252269999999,0.0,0.1101490289999999,0.0,0.0,0.0,0.199024333,1.30503041625,0.1592194664
period1,sc01,t3822,2025-06-09 06:27:00,0.0,0.0,1.243474773,0.0,0.0,-1.243474773,0.0,0.0,0.0,0.0,0.0,0.221181,1.3327262500000001,0.1769448
period1,sc01,t3823,2025-06-09 07:27:00,0.0,0.0,3.207582312,0.0,0.0,-1.212,0.0,0.0,0.0,-1.995582312,0.0,0.260744167,1.3821802087500001,0.20859533360000004
period1,sc01,t3824,2025-06-09 08:27:00,0.0,0.0,5.498540752,0.0,0.0,-0.16799999999999998,0.0,0.0,0.0,-5.330540752,0.0,0.294601833,1.42450229125,0.23568146639999998
period1,sc01,t3825,2025-06-09 09:27:00,0.0,0.0,6.660944783,0.0,0.0,-0.161,0.0,0.0,0.0,-6.499944783,0.0,0.3280125,1.4662656250000001,0.26241
period1,sc01,t3826,2025-06-09 10:27:00,0.0,0.0,9.094739334,0.0,0.0,-0.599,0.0,0.0,0.0,-8.495739334,0.0,0.3087315,1.442164375,0.24698520000000002
period1,sc01,t3827,2025-06-09 11:27:00,0.0,0.0,9.43306309,0.0,0.0,-0.14,0.0,0.0,0.0,-9.293063089999999,0.0,0.311064833,1.4450810412500001,0.2488518664
period1,sc01,t3828,2025-06-09 12:27:00,0.0,0.0,9.790053269,0.0,0.0,-0.26,0.0,0.0,0.0,-9.530053269,0.0,0.3038195,1.4360243750000001,0.24305560000000004
period1,sc01,t3829,2025-06-09 13:27:00,0.0,0.0,9.696977895,0.0,0.0,-0.271,0.0,0.0,0.0,-9.425977894999999,0.0,0.277272333,1.40284041625,0.2218178664
period1,sc01,t3830,2025-06-09 14:27:00,0.0,0.0,8.013378278,0.0,0.0,-0.11900000000000001,0.0,0.0,0.0,-7.894378278,0.0,0.279272167,1.40534020875,0.22341773360000003
period1,sc01,t3831,2025-06-09 15:27:00,0.0,0.0,7.056554998,0.0,0.0,-0.147,0.0,0.0,0.0,-6.909554998,0.0,0.284597833,1.41199729125,0.22767826640000002
period1,sc01,t3832,2025-06-09 16:27:00,0.0,0.0,4.399700908,0.0,0.0,-0.583,0.0,0.0,0.0,-3.8167009079999996,0.0,0.2778955,1.4036193750000001,0.22231640000000003
period1,sc01,t3833,2025-06-09 17:27:00,0.0,0.0,2.972667219,0.0,0.0,-0.11900000000000001,0.0,0.0,0.0,-2.8536672189999996,0.0,0.2728515,1.397314375,0.21828120000000004
period1,sc01,t3834,2025-06-09 18:27:00,0.0,0.0,2.162572354,0.0,0.0,-0.251,0.0,0.0,0.0,-1.911572354,0.0,0.269686,1.3933575,0.2157488
period1,sc01,t3835,2025-06-09 19:27:00,0.0,0.0,0.738016739,0.0,0.0,-0.41600000000000004,0.0,0.0,0.0,-0.32201673899999994,0.0,0.286782833,1.41472854125,0.22942626640000002
period1,sc01,t3836,2025-06-09 20:27:00,0.0,0.0,0.396451159,0.0,0.0,-0.2839999999999999,0.0,0.0,0.0,-0.11245115900000008,0.0,0.299750167,1.4309377087500001,0.23980013360000002
period1,sc01,t3837,2025-06-09 21:27:00,0.0,0.0,0.087606522,0.0,0.0,-0.5949999999999999,0.0,0.5073934779999999,0.0,0.0,0.0,0.289081667,1.41760208375,0.2312653336
period1,sc01,t3838,2025-06-09 22:27:00,0.0,0.0,0.0,0.0,0.0,-0.45499999999999996,0.0,0.45499999999999996,0.0,0.0,0.0,0.2855155,1.4131443750000001,0.2284124
period1,sc01,t3839,2025-06-09 23:27:00,0.0,0.0,0.0,0.0,0.0,-1.001,0.0,1.001,0.0,0.0,0.0,0.277607333,1.40325916625,0.22208586640000003
period1,sc01,t3840,2025-06-10 00:27:00,0.0,0.0,0.0,0.0,0.0,-2.049,0.0,2.049,0.0,0.0,0.0,0.243978333,1.36122291625,0.1951826664
period1,sc01,t3841,2025-06-10 01:27:00,0.0,0.0,0.0,0.0,0.0,-1.078,0.0,1.078,0.0,0.0,0.0,0.218233167,1.32904145875,0.1745865336
period1,sc01,t3842,2025-06-10 02:27:00,0.0,0.0,0.0,0.0,0.0,-2.1419999999999995,0.0,2.1419999999999995,0.0,0.0,0.0,0.201736833,1.30842104125,0.16138946640000001
period1,sc01,t3843,2025-06-10 03:27:00,0.0,0.0,0.000150394,0.0,0.0,-0.875,0.0,0.874849606,0.0,0.0,0.0,0.192074667,1.2963433337499999,0.15365973360000001
period1,sc01,t3844,2025-06-10 04:27:00,0.0,0.0,0.029218478,0.0,0.0,-1.645,0.0,1.615781522,0.0,0.0,0.0,0.1900715,1.293839375,0.1520572
period1,sc01,t3845,2025-06-10 05:27:00,0.0,0.0,0.22366257,0.0,0.0,-1.116851204,0.0,0.893188634,0.0,0.0,0.0,0.195267667,1.30033458375,0.15621413360000003
period1,sc01,t3846,2025-06-10 06:27:00,0.0,0.0,0.543148796,0.0,0.0,-0.543148796,0.0,0.0,0.0,0.0,0.0,0.218923167,1.3299039587500001,0.1751385336
period1,sc01,t3847,2025-06-10 07:27:00,0.0,0.0,0.656130585,0.0,0.0,-0.656130585,0.0,0.0,0.0,0.0,0.0,0.265937833,1.38867229125,0.21275026640000003
period1,sc01,t3848,2025-06-10 08:27:00,0.0,0.0,0.816530747,0.0,0.0,-0.573869415,0.0,0.0,0.0,-0.24266133199999995,0.0,0.315001667,1.45000208375,0.2520013336
period1,sc01,t3849,2025-06-10 09:27:00,0.0,0.0,1.322680514,0.0,0.0,-1.3,0.0,0.0,0.0,-0.02268051399999993,0.0,0.3978415,1.553551875,0.31827320000000003
period1,sc01,t3850,2025-06-10 10:27:00,0.0,0.0,1.612228618,0.0,0.0,-0.7099999999999997,0.0,0.0,0.0,-0.9022286180000003,0.0,0.406019167,1.56377395875,0.32481533360000003
period1,sc01,t3851,2025-06-10 11:27:00,0.0,0.0,2.033089488,0.0,0.0,-1.89,0.0,0.0,0.0,-0.143089488,0.0,0.395710833,1.5508885412500002,0.31656866640000003
period1,sc01,t3852,2025-06-10 12:27:00,0.0,0.0,4.062903854,0.0,0.0,-0.9099999999999999,0.0,0.0,0.0,-3.152903854,0.0,0.381337667,1.53292208375,0.3050701336
period1,sc01,t3853,2025-06-10 13:27:00,0.0,0.0,5.541656882,0.0,0.0,-0.977,0.0,0.0,0.0,-4.5646568819999995,0.0,0.330916,1.469895,0.2647328
period1,sc01,t3854,2025-06-10 14:27:00,0.0,0.0,7.498463814,0.0,0.0,-0.9229999999999999,0.0,0.0,0.0,-6.575463814,0.0,0.3232685,1.460335625,0.25861480000000003
period1,sc01,t3855,2025-06-10 15:27:00,0.0,0.0,8.414382868,0.0,0.0,-4.272,0.0,0.0,0.0,-4.142382868,0.0,0.338367667,1.47920958375,0.2706941336
period1,sc01,t3856,2025-06-10 16:27:00,0.0,0.0,6.696400918,0.0,0.0,-3.0679999999999996,0.0,0.0,0.0,-3.6284009180000005,0.0,0.328990833,1.46748854125,0.2631926664
period1,sc01,t3857,2025-06-10 17:27:00,0.0,0.0,4.555918242,0.0,0.0,-2.1107973650000003,0.0,0.0,0.0,-2.4451208769999995,0.0,0.3059885,1.438735625,0.2447908
period1,sc01,t3858,2025-06-10 18:27:00,0.0,0.0,2.049202635,0.0,0.0,-2.049202635,0.0,0.0,0.0,0.0,0.0,0.303750667,1.4359383337500002,0.24300053359999998
period1,sc01,t3859,2025-06-10 19:27:00,0.0,0.0,0.516752877,0.0,0.0,-1.032,0.0,0.515247123,0.0,0.0,0.0,0.316412333,1.45176541625,0.2531298664
period1,sc01,t3860,2025-06-10 20:27:00,0.0,0.0,0.305502911,0.0,0.0,-0.448,0.0,0.14249708900000002,0.0,0.0,0.0,0.329803,1.46850375,0.26384240000000003
period1,sc01,t3861,2025-06-10 21:27:00,0.0,0.0,0.119140877,0.0,0.0,-0.639,0.0,0.519859123,0.0,0.0,0.0,0.310966167,1.44495770875,0.24877293360000002
period1,sc01,t3862,2025-06-10 22:27:00,0.0,0.0,0.0,0.0,0.0,-0.7409999999999999,0.0,0.7409999999999999,0.0,0.0,0.0,0.3028255,1.434781875,0.24226040000000004
period1,sc01,t3863,2025-06-10 23:27:00,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.28,0.0,0.0,0.0,0.288075333,1.41634416625,0.2304602664
period1,sc01,t3864,2025-06-11 00:27:00,0.0,0.0,0.0,0.0,0.0,-0.26,0.0,0.26,0.0,0.0,0.0,0.268194167,1.39149270875,0.2145553336
period1,sc01,t3865,2025-06-11 01:27:00,0.0,0.0,0.0,0.0,0.0,-0.7217,0.0,0.7217,0.0,0.0,0.0,0.225216,1.3377700000000001,0.18017280000000002
period1,sc01,t3866,2025-06-11 02:27:00,0.0,0.0,0.0,0.0,0.0,-1.3402999999999998,0.0,1.3402999999999998,0.0,0.0,0.0,0.215849333,1.32606166625,0.1726794664
period1,sc01,t3867,2025-06-11 03:27:00,0.0,0.0,0.000378335,0.0,0.0,-0.7217,0.0,0.7213216650000001,0.0,0.0,0.0,0.199048167,1.30506020875,0.1592385336
period1,sc01,t3868,2025-06-11 04:27:00,0.0,0.0,0.071633758,0.0,0.0,-1.3402999999999998,0.0,1.2686662419999999,0.0,0.0,0.0,0.185029667,1.28753708375,0.1480237336
period1,sc01,t3869,2025-06-11 05:27:00,0.0,0.0,0.295493888,0.0,0.0,-0.7217,0.0,0.426206112,0.0,0.0,0.0,0.200259333,1.30657416625,0.16020746640000003
period1,sc01,t3870,2025-06-11 06:27:00,0.0,0.0,1.530864236,0.0,0.0,-1.3402999999999998,0.0,0.0,0.0,-0.19056423600000016,0.0,0.230469167,1.3443364587500002,0.18437533360000002
period1,sc01,t3871,2025-06-11 07:27:00,0.0,0.0,3.845233601,0.0,0.0,-1.3402999999999998,0.0,0.0,0.0,-2.5049336010000003,0.0,0.275451333,1.4005641662500001,0.22036106640000003
period1,sc01,t3872,2025-06-11 08:27:00,0.0,0.0,6.106075448,0.0,0.0,-0.7217,0.0,0.0,0.0,-5.384375448,0.0,0.322323833,1.45915479125,0.2578590664
period1,sc01,t3873,2025-06-11 09:27:00,0.0,0.0,7.538454248,0.0,0.0,-1.3402999999999998,0.0,0.0,0.0,-6.198154248,0.0,0.368380667,1.51672583375,0.2947045336
period1,sc01,t3874,2025-06-11 10:27:00,0.0,0.0,8.667914445,0.0,0.0,-0.7217,0.0,0.0,0.0,-7.946214444999999,0.0,0.3919445,1.5461806249999999,0.3135556
period1,sc01,t3875,2025-06-11 11:27:00,0.0,0.0,4.997707725,0.0,0.0,-0.7217,0.0,0.0,0.0,-4.2760077249999995,0.0,0.3862385,1.5390481249999999,0.3089908
