Period,Scenario,LoadLevel,Date,MWh,KWh,Type
period1,sc01,t6733,2025-10-08 13:27:00,-0.154,-0.154,OrgDemand
period1,sc01,t6734,2025-10-08 14:27:00,-0.29600000000000004,-0.29600000000000004,OrgDemand
period1,sc01,t6735,2025-10-08 15:27:00,-0.17000000000000004,-0.17000000000000004,OrgDemand
period1,sc01,t6736,2025-10-08 16:27:00,-0.26,-0.26,OrgDemand
period1,sc01,t6737,2025-10-08 17:27:00,-3.146,-3.146,OrgDemand
period1,sc01,t6738,2025-10-08 18:27:00,-2.9639999999999995,-2.9639999999999995,OrgDemand
period1,sc01,t6739,2025-10-08 19:27:00,-3.705,-3.705,OrgDemand
period1,sc01,t6740,2025-10-08 20:27:00,-3.6850000000000005,-3.6850000000000005,OrgDemand
period1,sc01,t6741,2025-10-08 21:27:00,-4.877,-4.877,OrgDemand
period1,sc01,t6742,2025-10-08 22:27:00,-3.7830000000000004,-3.7830000000000004,OrgDemand
period1,sc01,t6743,2025-10-08 23:27:00,-0.868,-0.868,OrgDemand
period1,sc01,t6744,2025-10-09 00:27:00,-1.8820000000000001,-1.8820000000000001,OrgDemand
period1,sc01,t6745,2025-10-09 01:27:00,-1.218,-1.218,OrgDemand
period1,sc01,t6746,2025-10-09 02:27:00,-2.532,-2.532,OrgDemand
period1,sc01,t6747,2025-10-09 03:27:00,-0.7770000000000001,-0.7770000000000001,OrgDemand
period1,sc01,t6748,2025-10-09 04:27:00,-1.8929999999999998,-1.8929999999999998,OrgDemand
period1,sc01,t6749,2025-10-09 05:27:00,-2.262,-2.262,OrgDemand
period1,sc01,t6750,2025-10-09 06:27:00,-1.338,-1.338,OrgDemand
period1,sc01,t6751,2025-10-09 07:27:00,-1.924,-1.924,OrgDemand
period1,sc01,t6752,2025-10-09 08:27:00,-2.1759999999999997,-2.1759999999999997,OrgDemand
period1,sc01,t6753,2025-10-09 09:27:00,-2.9479999999999995,-2.9479999999999995,OrgDemand
period1,sc01,t6754,2025-10-09 10:27:00,-1.352,-1.352,OrgDemand
period1,sc01,t6755,2025-10-09 11:27:00,-3.193,-3.193,OrgDemand
period1,sc01,t6756,2025-10-09 12:27:00,-0.7669999999999999,-0.7669999999999999,OrgDemand
period1,sc01,t6757,2025-10-09 13:27:00,-0.6800000000000002,-0.6800000000000002,OrgDemand
period1,sc01,t6758,2025-10-09 14:27:00,-1.17,-1.17,OrgDemand
period1,sc01,t6759,2025-10-09 15:27:00,-0.8844105240000001,-0.8844105240000001,OrgDemand
period1,sc01,t6760,2025-10-09 16:27:00,-0.715589476,-0.715589476,OrgDemand
period1,sc01,t6761,2025-10-09 17:27:00,-2.028,-2.028,OrgDemand
period1,sc01,t6762,2025-10-09 18:27:00,-2.2720000000000007,-2.2720000000000007,OrgDemand
period1,sc01,t6763,2025-10-09 19:27:00,-2.968,-2.968,OrgDemand
period1,sc01,t6764,2025-10-09 20:27:00,-8.012,-8.012,OrgDemand
period1,sc01,t6765,2025-10-09 21:27:00,-1.271,-1.271,OrgDemand
period1,sc01,t6766,2025-10-09 22:27:00,-1.209,-1.209,OrgDemand
period1,sc01,t6767,2025-10-09 23:27:00,-1.424,-1.424,OrgDemand
period1,sc01,t6768,2025-10-10 00:27:00,-2.366,-2.366,OrgDemand
period1,sc01,t6769,2025-10-10 01:27:00,-1.6719999999999997,-1.6719999999999997,OrgDemand
period1,sc01,t6770,2025-10-10 02:27:00,-1.3780000000000001,-1.3780000000000001,OrgDemand
period1,sc01,t6771,2025-10-10 03:27:00,-1.155,-1.155,OrgDemand
period1,sc01,t6772,2025-10-10 04:27:00,-2.825,-2.825,OrgDemand
period1,sc01,t6773,2025-10-10 05:27:00,-2.966,-2.966,OrgDemand
period1,sc01,t6774,2025-10-10 06:27:00,-1.204,-1.204,OrgDemand
period1,sc01,t6775,2025-10-10 07:27:00,-2.08,-2.08,OrgDemand
period1,sc01,t6776,2025-10-10 08:27:00,-3.41,-3.41,OrgDemand
period1,sc01,t6777,2025-10-10 09:27:00,-4.946000000000001,-4.946000000000001,OrgDemand
period1,sc01,t6778,2025-10-10 10:27:00,-2.114,-2.114,OrgDemand
period1,sc01,t6779,2025-10-10 11:27:00,-2.807,-2.807,OrgDemand
period1,sc01,t6780,2025-10-10 12:27:00,-0.903,-0.903,OrgDemand
period1,sc01,t6781,2025-10-10 13:27:00,-2.433,-2.433,OrgDemand
period1,sc01,t6782,2025-10-10 14:27:00,-2.067,-2.067,OrgDemand
period1,sc01,t6783,2025-10-10 15:27:00,-1.291,-1.291,OrgDemand
period1,sc01,t6784,2025-10-10 16:27:00,-0.6890000000000001,-0.6890000000000001,OrgDemand
period1,sc01,t6785,2025-10-10 17:27:00,-1.612,-1.612,OrgDemand
period1,sc01,t6786,2025-10-10 18:27:00,-2.6079999999999997,-2.6079999999999997,OrgDemand
period1,sc01,t6787,2025-10-10 19:27:00,-4.681000000000001,-4.681000000000001,OrgDemand
period1,sc01,t6788,2025-10-10 20:27:00,-1.799,-1.799,OrgDemand
period1,sc01,t6789,2025-10-10 21:27:00,-1.218,-1.218,OrgDemand
period1,sc01,t6790,2025-10-10 22:27:00,-2.292,-2.292,OrgDemand
period1,sc01,t6791,2025-10-10 23:27:00,-1.232,-1.232,OrgDemand
period1,sc01,t6792,2025-10-11 00:27:00,-2.3579999999999997,-2.3579999999999997,OrgDemand
period1,sc01,t6793,2025-10-11 01:27:00,-1.833,-1.833,OrgDemand
period1,sc01,t6794,2025-10-11 02:27:00,-4.077,-4.077,OrgDemand
period1,sc01,t6795,2025-10-11 03:27:00,-3.0380000000000003,-3.0380000000000003,OrgDemand
period1,sc01,t6796,2025-10-11 04:27:00,-4.4719999999999995,-4.4719999999999995,OrgDemand
period1,sc01,t6797,2025-10-11 05:27:00,-1.5339999999999998,-1.5339999999999998,OrgDemand
period1,sc01,t6798,2025-10-11 06:27:00,-3.846,-3.846,OrgDemand
period1,sc01,t6799,2025-10-11 07:27:00,-2.425,-2.425,OrgDemand
period1,sc01,t6800,2025-10-11 08:27:00,-1.085,-1.085,OrgDemand
period1,sc01,t6801,2025-10-11 09:27:00,-1.4700000000000002,-1.4700000000000002,OrgDemand
period1,sc01,t6802,2025-10-11 10:27:00,-2.7399999999999998,-2.7399999999999998,OrgDemand
period1,sc01,t6803,2025-10-11 11:27:00,-1.232,-1.232,OrgDemand
period1,sc01,t6804,2025-10-11 12:27:00,-2.598,-2.598,OrgDemand
period1,sc01,t6805,2025-10-11 13:27:00,-1.874240416,-1.874240416,OrgDemand
period1,sc01,t6806,2025-10-11 14:27:00,-1.125759584,-1.125759584,OrgDemand
period1,sc01,t6807,2025-10-11 15:27:00,-1.323,-1.323,OrgDemand
period1,sc01,t6808,2025-10-11 16:27:00,-2.687,-2.687,OrgDemand
period1,sc01,t6809,2025-10-11 17:27:00,-3.393,-3.393,OrgDemand
period1,sc01,t6810,2025-10-11 18:27:00,-3.827000000000001,-3.827000000000001,OrgDemand
period1,sc01,t6811,2025-10-11 19:27:00,-4.716,-4.716,OrgDemand
period1,sc01,t6812,2025-10-11 20:27:00,-2.114,-2.114,OrgDemand
period1,sc01,t6813,2025-10-11 21:27:00,-2.6769999999999996,-2.6769999999999996,OrgDemand
period1,sc01,t6814,2025-10-11 22:27:00,-3.263,-3.263,OrgDemand
period1,sc01,t6815,2025-10-11 23:27:00,-1.2530000000000001,-1.2530000000000001,OrgDemand
period1,sc01,t6816,2025-10-12 00:27:00,-2.517,-2.517,OrgDemand
period1,sc01,t6817,2025-10-12 01:27:00,-1.404,-1.404,OrgDemand
period1,sc01,t6818,2025-10-12 02:27:00,-2.106,-2.106,OrgDemand
period1,sc01,t6819,2025-10-12 03:27:00,-2.282,-2.282,OrgDemand
period1,sc01,t6820,2025-10-12 04:27:00,-1.148,-1.148,OrgDemand
period1,sc01,t6821,2025-10-12 05:27:00,-5.536,-5.536,OrgDemand
period1,sc01,t6822,2025-10-12 06:27:00,-1.9040000000000001,-1.9040000000000001,OrgDemand
period1,sc01,t6823,2025-10-12 07:27:00,-7.9559999999999995,-7.9559999999999995,OrgDemand
period1,sc01,t6824,2025-10-12 08:27:00,-10.074000000000002,-10.074000000000002,OrgDemand
period1,sc01,t6825,2025-10-12 09:27:00,-2.6980000000000004,-2.6980000000000004,OrgDemand
period1,sc01,t6826,2025-10-12 10:27:00,-2.1319999999999997,-2.1319999999999997,OrgDemand
period1,sc01,t6827,2025-10-12 11:27:00,-2.3009999999999997,-2.3009999999999997,OrgDemand
period1,sc01,t6828,2025-10-12 12:27:00,-1.339,-1.339,OrgDemand
period1,sc01,t6829,2025-10-12 13:27:00,-1.2069999999999999,-1.2069999999999999,OrgDemand
period1,sc01,t6830,2025-10-12 14:27:00,-0.9229999999999999,-0.9229999999999999,OrgDemand
period1,sc01,t6831,2025-10-12 15:27:00,-0.392,-0.392,OrgDemand
period1,sc01,t6832,2025-10-12 16:27:00,-1.2080000000000002,-1.2080000000000002,OrgDemand
period1,sc01,t6833,2025-10-12 17:27:00,-4.972,-4.972,OrgDemand
period1,sc01,t6834,2025-10-12 18:27:00,-1.9180000000000001,-1.9180000000000001,OrgDemand
period1,sc01,t6835,2025-10-12 19:27:00,-2.561,-2.561,OrgDemand
period1,sc01,t6836,2025-10-12 20:27:00,-1.3890000000000002,-1.3890000000000002,OrgDemand
period1,sc01,t6837,2025-10-12 21:27:00,-1.952,-1.952,OrgDemand
period1,sc01,t6838,2025-10-12 22:27:00,-2.2880000000000003,-2.2880000000000003,OrgDemand
period1,sc01,t6839,2025-10-12 23:27:00,-0.6930000000000001,-0.6930000000000001,OrgDemand
period1,sc01,t6840,2025-10-13 00:27:00,-2.137,-2.137,OrgDemand
period1,sc01,t6841,2025-10-13 01:27:00,-1.5190000000000001,-1.5190000000000001,OrgDemand
period1,sc01,t6842,2025-10-13 02:27:00,-4.571,-4.571,OrgDemand
period1,sc01,t6843,2025-10-13 03:27:00,-1.5540000000000003,-1.5540000000000003,OrgDemand
period1,sc01,t6844,2025-10-13 04:27:00,-4.446,-4.446,OrgDemand
period1,sc01,t6845,2025-10-13 05:27:00,-2.6129999999999995,-2.6129999999999995,OrgDemand
period1,sc01,t6846,2025-10-13 06:27:00,-1.487,-1.487,OrgDemand
period1,sc01,t6847,2025-10-13 07:27:00,-2.665,-2.665,OrgDemand
period1,sc01,t6848,2025-10-13 08:27:00,-0.9450000000000001,-0.9450000000000001,OrgDemand
period1,sc01,t6849,2025-10-13 09:27:00,-0.847,-0.847,OrgDemand
period1,sc01,t6850,2025-10-13 10:27:00,-2.013,-2.013,OrgDemand
period1,sc01,t6851,2025-10-13 11:27:00,-1.867,-1.867,OrgDemand
period1,sc01,t6852,2025-10-13 12:27:00,-0.5329999999999999,-0.5329999999999999,OrgDemand
period1,sc01,t6853,2025-10-13 13:27:00,-1.07919001,-1.07919001,OrgDemand
period1,sc01,t6854,2025-10-13 14:27:00,-0.73080999,-0.73080999,OrgDemand
period1,sc01,t6855,2025-10-13 15:27:00,-2.546,-2.546,OrgDemand
period1,sc01,t6856,2025-10-13 16:27:00,-1.6640000000000001,-1.6640000000000001,OrgDemand
period1,sc01,t6857,2025-10-13 17:27:00,-1.742,-1.742,OrgDemand
period1,sc01,t6858,2025-10-13 18:27:00,-1.178,-1.178,OrgDemand
period1,sc01,t6859,2025-10-13 19:27:00,-2.197,-2.197,OrgDemand
period1,sc01,t6860,2025-10-13 20:27:00,-2.133,-2.133,OrgDemand
period1,sc01,t6861,2025-10-13 21:27:00,-1.4769999999999999,-1.4769999999999999,OrgDemand
period1,sc01,t6862,2025-10-13 22:27:00,-2.353,-2.353,OrgDemand
period1,sc01,t6863,2025-10-13 23:27:00,-1.6349999999999996,-1.6349999999999996,OrgDemand
period1,sc01,t6864,2025-10-14 00:27:00,-1.885,-1.885,OrgDemand
period1,sc01,t6865,2025-10-14 01:27:00,-0.903,-0.903,OrgDemand
period1,sc01,t6866,2025-10-14 02:27:00,-5.026999999999999,-5.026999999999999,OrgDemand
period1,sc01,t6867,2025-10-14 03:27:00,-2.675,-2.675,OrgDemand
period1,sc01,t6868,2025-10-14 04:27:00,-1.225,-1.225,OrgDemand
period1,sc01,t6869,2025-10-14 05:27:00,-2.2880000000000003,-2.2880000000000003,OrgDemand
period1,sc01,t6870,2025-10-14 06:27:00,-1.282,-1.282,OrgDemand
period1,sc01,t6871,2025-10-14 07:27:00,-2.936,-2.936,OrgDemand
period1,sc01,t6872,2025-10-14 08:27:00,-1.484,-1.484,OrgDemand
period1,sc01,t6873,2025-10-14 09:27:00,-1.6099999999999999,-1.6099999999999999,OrgDemand
period1,sc01,t6874,2025-10-14 10:27:00,-3.9600000000000004,-3.9600000000000004,OrgDemand
period1,sc01,t6875,2025-10-14 11:27:00,-4.375,-4.375,OrgDemand
period1,sc01,t6876,2025-10-14 12:27:00,-4.225,-4.225,OrgDemand
period1,sc01,t6877,2025-10-14 13:27:00,-8.821000000000002,-8.821000000000002,OrgDemand
period1,sc01,t6878,2025-10-14 14:27:00,-2.6390000000000002,-2.6390000000000002,OrgDemand
period1,sc01,t6879,2025-10-14 15:27:00,-3.1420000000000003,-3.1420000000000003,OrgDemand
period1,sc01,t6880,2025-10-14 16:27:00,-1.638,-1.638,OrgDemand
period1,sc01,t6881,2025-10-14 17:27:00,-0.9359999999999999,-0.9359999999999999,OrgDemand
period1,sc01,t6882,2025-10-14 18:27:00,-2.434,-2.434,OrgDemand
period1,sc01,t6883,2025-10-14 19:27:00,-3.941,-3.941,OrgDemand
period1,sc01,t6884,2025-10-14 20:27:00,-7.319,-7.319,OrgDemand
period1,sc01,t6885,2025-10-14 21:27:00,-2.2680000000000002,-2.2680000000000002,OrgDemand
period1,sc01,t6886,2025-10-14 22:27:00,-4.712,-4.712,OrgDemand
period1,sc01,t6887,2025-10-14 23:27:00,-5.313000000000001,-5.313000000000001,OrgDemand
period1,sc01,t6888,2025-10-15 00:27:00,-3.497,-3.497,OrgDemand
period1,sc01,t6889,2025-10-15 01:27:00,-2.534,-2.534,OrgDemand
period1,sc01,t6890,2025-10-15 02:27:00,-6.086000000000001,-6.086000000000001,OrgDemand
period1,sc01,t6891,2025-10-15 03:27:00,-5.609,-5.609,OrgDemand
period1,sc01,t6892,2025-10-15 04:27:00,-1.911,-1.911,OrgDemand
period1,sc01,t6893,2025-10-15 05:27:00,-4.459,-4.459,OrgDemand
period1,sc01,t6894,2025-10-15 06:27:00,-2.9110000000000005,-2.9110000000000005,OrgDemand
period1,sc01,t6895,2025-10-15 07:27:00,-3.678,-3.678,OrgDemand
period1,sc01,t6896,2025-10-15 08:27:00,-1.652,-1.652,OrgDemand
period1,sc01,t6897,2025-10-15 09:27:00,-3.311,-3.311,OrgDemand
period1,sc01,t6898,2025-10-15 10:27:00,-2.899,-2.899,OrgDemand
period1,sc01,t6899,2025-10-15 11:27:00,-1.8659999999999997,-1.8659999999999997,OrgDemand
period1,sc01,t6900,2025-10-15 12:27:00,-2.0540000000000003,-2.0540000000000003,OrgDemand
period1,sc01,t6901,2025-10-15 13:27:00,-0.377,-0.377,OrgDemand
period1,sc01,t6902,2025-10-15 14:27:00,-0.923,-0.923,OrgDemand
period1,sc01,t6903,2025-10-15 15:27:00,-0.819,-0.819,OrgDemand
period1,sc01,t6904,2025-10-15 16:27:00,-1.871,-1.871,OrgDemand
period1,sc01,t6905,2025-10-15 17:27:00,-3.029,-3.029,OrgDemand
period1,sc01,t6906,2025-10-15 18:27:00,-1.7110000000000003,-1.7110000000000003,OrgDemand
period1,sc01,t6907,2025-10-15 19:27:00,-2.947,-2.947,OrgDemand
period1,sc01,t6908,2025-10-15 20:27:00,-7.022999999999999,-7.022999999999999,OrgDemand
period1,sc01,t6909,2025-10-15 21:27:00,-3.3199999999999994,-3.3199999999999994,OrgDemand
period1,sc01,t6910,2025-10-15 22:27:00,-4.03,-4.03,OrgDemand
period1,sc01,t6911,2025-10-15 23:27:00,-1.673,-1.673,OrgDemand
period1,sc01,t6912,2025-10-16 00:27:00,-3.417,-3.417,OrgDemand
period1,sc01,t6913,2025-10-16 01:27:00,-1.981,-1.981,OrgDemand
period1,sc01,t6914,2025-10-16 02:27:00,-4.009,-4.009,OrgDemand
period1,sc01,t6915,2025-10-16 03:27:00,-1.9180000000000001,-1.9180000000000001,OrgDemand
period1,sc01,t6916,2025-10-16 04:27:00,-3.782,-3.782,OrgDemand
period1,sc01,t6917,2025-10-16 05:27:00,-6.083,-6.083,OrgDemand
period1,sc01,t6918,2025-10-16 06:27:00,-2.317,-2.317,OrgDemand
period1,sc01,t6919,2025-10-16 07:27:00,-6.859,-6.859,OrgDemand
period1,sc01,t6920,2025-10-16 08:27:00,-2.891,-2.891,OrgDemand
period1,sc01,t6921,2025-10-16 09:27:00,-5.307999999999999,-5.307999999999999,OrgDemand
period1,sc01,t6922,2025-10-16 10:27:00,-2.8419999999999996,-2.8419999999999996,OrgDemand
period1,sc01,t6923,2025-10-16 11:27:00,-2.3949999999999996,-2.3949999999999996,OrgDemand
period1,sc01,t6924,2025-10-16 12:27:00,-0.845,-0.845,OrgDemand
period1,sc01,t6925,2025-10-16 13:27:00,-0.266,-0.266,OrgDemand
period1,sc01,t6926,2025-10-16 14:27:00,-1.8639999999999999,-1.8639999999999999,OrgDemand
period1,sc01,t6927,2025-10-16 15:27:00,-2.249,-2.249,OrgDemand
period1,sc01,t6928,2025-10-16 16:27:00,-3.870999999999999,-3.870999999999999,OrgDemand
period1,sc01,t6929,2025-10-16 17:27:00,-3.25,-3.25,OrgDemand
period1,sc01,t6930,2025-10-16 18:27:00,-2.6099999999999994,-2.6099999999999994,OrgDemand
period1,sc01,t6931,2025-10-16 19:27:00,-3.5220000000000002,-3.5220000000000002,OrgDemand
period1,sc01,t6932,2025-10-16 20:27:00,-3.848,-3.848,OrgDemand
period1,sc01,t6933,2025-10-16 21:27:00,-1.908,-1.908,OrgDemand
period1,sc01,t6934,2025-10-16 22:27:00,-3.302,-3.302,OrgDemand
period1,sc01,t6935,2025-10-16 23:27:00,-2.0090000000000003,-2.0090000000000003,OrgDemand
period1,sc01,t6936,2025-10-17 00:27:00,-3.471,-3.471,OrgDemand
period1,sc01,t6937,2025-10-17 01:27:00,-1.638,-1.638,OrgDemand
period1,sc01,t6938,2025-10-17 02:27:00,-3.942,-3.942,OrgDemand
period1,sc01,t6939,2025-10-17 03:27:00,-3.4090000000000003,-3.4090000000000003,OrgDemand
period1,sc01,t6940,2025-10-17 04:27:00,-3.081,-3.081,OrgDemand
period1,sc01,t6941,2025-10-17 05:27:00,-3.79,-3.79,OrgDemand
period1,sc01,t6942,2025-10-17 06:27:00,-1.75,-1.75,OrgDemand
period1,sc01,t6943,2025-10-17 07:27:00,-4.55,-4.55,OrgDemand
period1,sc01,t6944,2025-10-17 08:27:00,-3.17,-3.17,OrgDemand
period1,sc01,t6945,2025-10-17 09:27:00,-3.092017159,-3.092017159,OrgDemand
period1,sc01,t6946,2025-10-17 10:27:00,-1.5879828409999996,-1.5879828409999996,OrgDemand
period1,sc01,t6947,2025-10-17 11:27:00,-3.38,-3.38,OrgDemand
period1,sc01,t6948,2025-10-17 12:27:00,-3.330000000000001,-3.330000000000001,OrgDemand
period1,sc01,t6949,2025-10-17 13:27:00,-1.2389999999999999,-1.2389999999999999,OrgDemand
period1,sc01,t6950,2025-10-17 14:27:00,-3.6610000000000005,-3.6610000000000005,OrgDemand
period1,sc01,t6951,2025-10-17 15:27:00,-1.4300000000000002,-1.4300000000000002,OrgDemand
period1,sc01,t6952,2025-10-17 16:27:00,-0.9199999999999999,-0.9199999999999999,OrgDemand
period1,sc01,t6953,2025-10-17 17:27:00,-2.223,-2.223,OrgDemand
period1,sc01,t6954,2025-10-17 18:27:00,-2.9370000000000003,-2.9370000000000003,OrgDemand
period1,sc01,t6955,2025-10-17 19:27:00,-3.8919999999999995,-3.8919999999999995,OrgDemand
period1,sc01,t6956,2025-10-17 20:27:00,-1.708,-1.708,OrgDemand
period1,sc01,t6957,2025-10-17 21:27:00,-1.8580000000000005,-1.8580000000000005,OrgDemand
period1,sc01,t6958,2025-10-17 22:27:00,-2.782,-2.782,OrgDemand
period1,sc01,t6959,2025-10-17 23:27:00,-1.533,-1.533,OrgDemand
period1,sc01,t6960,2025-10-18 00:27:00,-4.537000000000001,-4.537000000000001,OrgDemand
period1,sc01,t6961,2025-10-18 01:27:00,-2.247,-2.247,OrgDemand
period1,sc01,t6962,2025-10-18 02:27:00,-4.6129999999999995,-4.6129999999999995,OrgDemand
period1,sc01,t6963,2025-10-18 03:27:00,-2.814,-2.814,OrgDemand
period1,sc01,t6964,2025-10-18 04:27:00,-5.495999999999999,-5.495999999999999,OrgDemand
period1,sc01,t6965,2025-10-18 05:27:00,-4.982999999999999,-4.982999999999999,OrgDemand
period1,sc01,t6966,2025-10-18 06:27:00,-1.4769999999999999,-1.4769999999999999,OrgDemand
period1,sc01,t6967,2025-10-18 07:27:00,-2.8080000000000003,-2.8080000000000003,OrgDemand
period1,sc01,t6968,2025-10-18 08:27:00,-1.7919999999999994,-1.7919999999999994,OrgDemand
period1,sc01,t6969,2025-10-18 09:27:00,-1.8760000000000001,-1.8760000000000001,OrgDemand
period1,sc01,t6970,2025-10-18 10:27:00,-4.063999999999999,-4.063999999999999,OrgDemand
period1,sc01,t6971,2025-10-18 11:27:00,-2.853129741,-2.853129741,OrgDemand
period1,sc01,t6972,2025-10-18 12:27:00,-3.9468702590000007,-3.9468702590000007,OrgDemand
period1,sc01,t6973,2025-10-18 13:27:00,-2.474200302,-2.474200302,OrgDemand
period1,sc01,t6974,2025-10-18 14:27:00,-2.945799698,-2.945799698,OrgDemand
period1,sc01,t6975,2025-10-18 15:27:00,-1.5950000000000002,-1.5950000000000002,OrgDemand
period1,sc01,t6976,2025-10-18 16:27:00,-2.6649999999999996,-2.6649999999999996,OrgDemand
period1,sc01,t6977,2025-10-18 17:27:00,-2.8600000000000003,-2.8600000000000003,OrgDemand
period1,sc01,t6978,2025-10-18 18:27:00,-3.1599999999999993,-3.1599999999999993,OrgDemand
period1,sc01,t6979,2025-10-18 19:27:00,-2.4669999999999996,-2.4669999999999996,OrgDemand
period1,sc01,t6980,2025-10-18 20:27:00,-4.563,-4.563,OrgDemand
period1,sc01,t6981,2025-10-18 21:27:00,-4.595,-4.595,OrgDemand
period1,sc01,t6982,2025-10-18 22:27:00,-4.745,-4.745,OrgDemand
period1,sc01,t6983,2025-10-18 23:27:00,-2.6430000000000007,-2.6430000000000007,OrgDemand
period1,sc01,t6984,2025-10-19 00:27:00,-2.5869999999999997,-2.5869999999999997,OrgDemand
period1,sc01,t6985,2025-10-19 01:27:00,-2.035,-2.035,OrgDemand
period1,sc01,t6986,2025-10-19 02:27:00,-2.535,-2.535,OrgDemand
period1,sc01,t6987,2025-10-19 03:27:00,-2.535,-2.535,OrgDemand
period1,sc01,t6988,2025-10-19 04:27:00,-1.3949999999999996,-1.3949999999999996,OrgDemand
period1,sc01,t6989,2025-10-19 05:27:00,-3.2110000000000003,-3.2110000000000003,OrgDemand
period1,sc01,t6990,2025-10-19 06:27:00,-3.159,-3.159,OrgDemand
period1,sc01,t6991,2025-10-19 07:27:00,-12.324,-12.324,OrgDemand
period1,sc01,t6992,2025-10-19 08:27:00,-7.825999999999999,-7.825999999999999,OrgDemand
period1,sc01,t6993,2025-10-19 09:27:00,-2.7340000000000004,-2.7340000000000004,OrgDemand
period1,sc01,t6994,2025-10-19 10:27:00,-1.326,-1.326,OrgDemand
period1,sc01,t6995,2025-10-19 11:27:00,-1.2549999999999997,-1.2549999999999997,OrgDemand
period1,sc01,t6996,2025-10-19 12:27:00,-1.7550000000000001,-1.7550000000000001,OrgDemand
period1,sc01,t6997,2025-10-19 13:27:00,-1.014,-1.014,OrgDemand
period1,sc01,t6998,2025-10-19 14:27:00,-1.236,-1.236,OrgDemand
period1,sc01,t6999,2025-10-19 15:27:00,-1.043,-1.043,OrgDemand
period1,sc01,t7000,2025-10-19 16:27:00,-4.697,-4.697,OrgDemand
period1,sc01,t7001,2025-10-19 17:27:00,-2.0540000000000003,-2.0540000000000003,OrgDemand
period1,sc01,t7002,2025-10-19 18:27:00,-1.2959999999999998,-1.2959999999999998,OrgDemand
period1,sc01,t7003,2025-10-19 19:27:00,-2.212,-2.212,OrgDemand
period1,sc01,t7004,2025-10-19 20:27:00,-4.208,-4.208,OrgDemand
period1,sc01,t7005,2025-10-19 21:27:00,-1.161,-1.161,OrgDemand
period1,sc01,t7006,2025-10-19 22:27:00,-2.1189999999999998,-2.1189999999999998,OrgDemand
period1,sc01,t7007,2025-10-19 23:27:00,-1.12,-1.12,OrgDemand
period1,sc01,t7008,2025-10-20 00:27:00,-2.4299999999999997,-2.4299999999999997,OrgDemand
period1,sc01,t7009,2025-10-20 01:27:00,-1.162,-1.162,OrgDemand
period1,sc01,t7010,2025-10-20 02:27:00,-3.5279999999999996,-3.5279999999999996,OrgDemand
period1,sc01,t7011,2025-10-20 03:27:00,-2.299,-2.299,OrgDemand
period1,sc01,t7012,2025-10-20 04:27:00,-1.2109999999999999,-1.2109999999999999,OrgDemand
period1,sc01,t7013,2025-10-20 05:27:00,-4.404,-4.404,OrgDemand
period1,sc01,t7014,2025-10-20 06:27:00,-1.3159999999999998,-1.3159999999999998,OrgDemand
period1,sc01,t7015,2025-10-20 07:27:00,-2.71,-2.71,OrgDemand
period1,sc01,t7016,2025-10-20 08:27:00,-0.84,-0.84,OrgDemand
period1,sc01,t7017,2025-10-20 09:27:00,-1.113,-1.113,OrgDemand
period1,sc01,t7018,2025-10-20 10:27:00,-2.177,-2.177,OrgDemand
period1,sc01,t7019,2025-10-20 11:27:00,-1.393,-1.393,OrgDemand
period1,sc01,t7020,2025-10-20 12:27:00,-1.547,-1.547,OrgDemand
period1,sc01,t7021,2025-10-20 13:27:00,-0.403,-0.403,OrgDemand
period1,sc01,t7022,2025-10-20 14:27:00,-0.9770000000000001,-0.9770000000000001,OrgDemand
period1,sc01,t7023,2025-10-20 15:27:00,-0.546,-0.546,OrgDemand
period1,sc01,t7024,2025-10-20 16:27:00,-2.8339999999999996,-2.8339999999999996,OrgDemand
period1,sc01,t7025,2025-10-20 17:27:00,-2.093,-2.093,OrgDemand
period1,sc01,t7026,2025-10-20 18:27:00,-1.1470000000000002,-1.1470000000000002,OrgDemand
period1,sc01,t7027,2025-10-20 19:27:00,-1.9339999999999997,-1.9339999999999997,OrgDemand
period1,sc01,t7028,2025-10-20 20:27:00,-2.366,-2.366,OrgDemand
period1,sc01,t7029,2025-10-20 21:27:00,-1.6080000000000005,-1.6080000000000005,OrgDemand
period1,sc01,t7030,2025-10-20 22:27:00,-2.1319999999999997,-2.1319999999999997,OrgDemand
period1,sc01,t7031,2025-10-20 23:27:00,-1.6729999999999998,-1.6729999999999998,OrgDemand
period1,sc01,t7032,2025-10-21 00:27:00,-1.417,-1.417,OrgDemand
period1,sc01,t7033,2025-10-21 01:27:00,-1.008,-1.008,OrgDemand
