Period,Scenario,LoadLevel,TotalOutput,Date
period1,sc01,t5789,0.000424819,2025-08-30 05:27:00
period1,sc01,t3915,0.0004161685,2025-06-13 03:27:00
period1,sc01,t3028,0.00041472,2025-05-07 04:27:00
period1,sc01,t6510,0.00041404,2025-09-29 06:27:00
period1,sc01,t2525,0.000407557,2025-04-16 05:27:00
period1,sc01,t3891,0.00039725175,2025-06-12 03:27:00
period1,sc01,t1375,0.000396664,2025-02-27 07:27:00
period1,sc01,t5404,0.000396562,2025-08-14 04:27:00
period1,sc01,t2693,0.000395167,2025-04-23 05:27:00
period1,sc01,t2358,0.000392124,2025-04-09 06:27:00
period1,sc01,t4948,0.000387299,2025-07-26 04:27:00
period1,sc01,t1759,0.000387094,2025-03-15 07:27:00
period1,sc01,t4371,0.000384892,2025-07-02 03:27:00
period1,sc01,t6534,0.0003836,2025-09-30 06:27:00
period1,sc01,t3388,0.000381178,2025-05-22 04:27:00
period1,sc01,t3867,0.000378335,2025-06-11 03:27:00
period1,sc01,t3987,0.000370574,2025-06-16 03:27:00
period1,sc01,t7570,0.000370359,2025-11-12 10:27:00
period1,sc01,t6823,0.000367188,2025-10-12 07:27:00
period1,sc01,t2765,0.000365163,2025-04-26 05:27:00
period1,sc01,t2573,0.000364967,2025-04-18 05:27:00
period1,sc01,t4084,0.000359614,2025-06-20 04:27:00
period1,sc01,t2046,0.000350224,2025-03-27 06:27:00
period1,sc01,t3963,0.000348957,2025-06-15 03:27:00
period1,sc01,t2956,0.000347019,2025-05-04 04:27:00
period1,sc01,t3795,0.00033416,2025-06-08 03:27:00
period1,sc01,t7521,0.000331165,2025-11-10 09:27:00
period1,sc01,t3220,0.000330769,2025-05-15 04:27:00
period1,sc01,t8361,0.000327251,2025-12-15 09:27:00
period1,sc01,t4443,0.000326028,2025-07-05 03:27:00
period1,sc01,t5549,0.000325763,2025-08-20 05:27:00
period1,sc01,t7375,0.000324736,2025-11-04 07:27:00
period1,sc01,t4131,0.000323336,2025-06-22 03:27:00
period1,sc01,t4660,0.000319158,2025-07-14 04:27:00
period1,sc01,t4347,0.000318982,2025-07-01 03:27:00
period1,sc01,t3819,0.000317592,2025-06-09 03:27:00
period1,sc01,t1902,0.000316261,2025-03-21 06:27:00
period1,sc01,t1423,0.00031311,2025-03-01 07:27:00
period1,sc01,t7088,0.000312097,2025-10-23 08:27:00
period1,sc01,t1399,0.000307825,2025-02-28 07:27:00
period1,sc01,t0848,0.00030669,2025-02-05 08:27:00
period1,sc01,t4179,0.000306651,2025-06-24 03:27:00
period1,sc01,t4611,0.000293244,2025-07-12 03:27:00
period1,sc01,t7474,0.000292529,2025-11-08 10:27:00
period1,sc01,t1208,0.000289393,2025-02-20 08:27:00
period1,sc01,t3076,0.00028588,2025-05-09 04:27:00
period1,sc01,t2836,0.000277439,2025-04-29 04:27:00
period1,sc01,t8096,0.000277268,2025-12-04 08:27:00
period1,sc01,t4299,0.000273397,2025-06-29 03:27:00
period1,sc01,t3699,0.000271421,2025-06-04 03:27:00
period1,sc01,t3604,0.000264448,2025-05-31 04:27:00
period1,sc01,t4491,0.000263641,2025-07-07 03:27:00
period1,sc01,t2980,0.000262378,2025-05-05 04:27:00
period1,sc01,t5933,0.000261233,2025-09-05 05:27:00
period1,sc01,t7616,0.000260827,2025-11-14 08:27:00
period1,sc01,t7592,0.000260005,2025-11-13 08:27:00
period1,sc01,t5885,0.000259119,2025-09-03 05:27:00
period1,sc01,t7545,0.000258395,2025-11-11 09:27:00
period1,sc01,t8720,0.000255978,2025-12-30 08:27:00
period1,sc01,t4323,0.000253776,2025-06-30 03:27:00
period1,sc01,t8433,0.000247552,2025-12-18 09:27:00
period1,sc01,t3364,0.000246833,2025-05-21 04:27:00
period1,sc01,t4539,0.000244254,2025-07-09 03:27:00
period1,sc01,t6101,0.000238784,2025-09-12 05:27:00
period1,sc01,t3723,0.000236758,2025-06-05 03:27:00
period1,sc01,t3651,0.000232178,2025-06-02 03:27:00
period1,sc01,t1950,0.00022888,2025-03-23 06:27:00
period1,sc01,t7664,0.000224975,2025-11-16 08:27:00
period1,sc01,t1998,0.000224745,2025-03-25 06:27:00
period1,sc01,t3148,0.00021558,2025-05-12 04:27:00
period1,sc01,t6197,0.000212224,2025-09-16 05:27:00
period1,sc01,t4251,0.000207957,2025-06-27 03:27:00
period1,sc01,t7063,0.000207331,2025-10-22 07:27:00
period1,sc01,t3531,0.000207272,2025-05-28 03:27:00
period1,sc01,t7039,0.000206626,2025-10-21 07:27:00
period1,sc01,t3508,0.000205921,2025-05-27 04:27:00
period1,sc01,t3483,0.000204454,2025-05-26 03:27:00
period1,sc01,t6942,0.000203778,2025-10-17 06:27:00
period1,sc01,t6750,0.000198141,2025-10-09 06:27:00
period1,sc01,t3004,0.000191022,2025-05-06 04:27:00
period1,sc01,t3244,0.00019042,2025-05-16 04:27:00
period1,sc01,t3771,0.00018447,2025-06-07 03:27:00
period1,sc01,t4587,0.000179518,2025-07-11 03:27:00
period1,sc01,t7183,0.000175711,2025-10-27 07:27:00
period1,sc01,t1878,0.000174503,2025-03-20 06:27:00
period1,sc01,t6966,0.000170402,2025-10-18 06:27:00
period1,sc01,t0752,0.000169037,2025-02-01 08:27:00
period1,sc01,t1016,0.000168861,2025-02-12 08:27:00
period1,sc01,t8506,0.000166463,2025-12-21 10:27:00
period1,sc01,t2597,0.000165133,2025-04-19 05:27:00
period1,sc01,t5596,0.000164262,2025-08-22 04:27:00
period1,sc01,t5524,0.000162148,2025-08-19 04:27:00
period1,sc01,t2549,0.000162079,2025-04-17 05:27:00
period1,sc01,t5500,0.000161443,2025-08-18 04:27:00
period1,sc01,t4707,0.000161189,2025-07-16 03:27:00
period1,sc01,t3268,0.000159858,2025-05-17 04:27:00
period1,sc01,t2932,0.000157759,2025-05-03 04:27:00
period1,sc01,t0633,0.000157715,2025-01-27 09:27:00
period1,sc01,t4012,0.00015701,2025-06-17 04:27:00
period1,sc01,t0800,0.000156384,2025-02-03 08:27:00
period1,sc01,t0992,0.00015517,2025-02-11 08:27:00
period1,sc01,t0728,0.000152963,2025-01-31 08:27:00
period1,sc01,t1351,0.000151931,2025-02-26 07:27:00
period1,sc01,t3843,0.000150394,2025-06-10 03:27:00
period1,sc01,t2207,0.0,2025-04-02 23:27:00
period1,sc01,t2208,0.0,2025-04-03 00:27:00
period1,sc01,t4129,0.0,2025-06-22 01:27:00
period1,sc01,t4130,0.0,2025-06-22 02:27:00
period1,sc01,t1661,0.0,2025-03-11 05:27:00
period1,sc01,t1662,0.0,2025-03-11 06:27:00
period1,sc01,t1663,0.0,2025-03-11 07:27:00
period1,sc01,t4678,0.0,2025-07-14 22:27:00
period1,sc01,t4679,0.0,2025-07-14 23:27:00
period1,sc01,t3694,0.0,2025-06-03 22:27:00
period1,sc01,t3695,0.0,2025-06-03 23:27:00
period1,sc01,t3696,0.0,2025-06-04 00:27:00
period1,sc01,t2733,0.0,2025-04-24 21:27:00
period1,sc01,t4705,0.0,2025-07-16 01:27:00
period1,sc01,t4706,0.0,2025-07-16 02:27:00
period1,sc01,t4702,0.0,2025-07-15 22:27:00
period1,sc01,t4703,0.0,2025-07-15 23:27:00
period1,sc01,t4704,0.0,2025-07-16 00:27:00
period1,sc01,t1651,0.0,2025-03-10 19:27:00
period1,sc01,t1635,0.0,2025-03-10 03:27:00
period1,sc01,t1636,0.0,2025-03-10 04:27:00
period1,sc01,t1637,0.0,2025-03-10 05:27:00
period1,sc01,t1638,0.0,2025-03-10 06:27:00
period1,sc01,t1639,0.0,2025-03-10 07:27:00
period1,sc01,t1640,0.0,2025-03-10 08:27:00
period1,sc01,t1641,0.0,2025-03-10 09:27:00
period1,sc01,t2710,0.0,2025-04-23 22:27:00
period1,sc01,t2711,0.0,2025-04-23 23:27:00
period1,sc01,t2712,0.0,2025-04-24 00:27:00
period1,sc01,t2713,0.0,2025-04-24 01:27:00
period1,sc01,t2714,0.0,2025-04-24 02:27:00
period1,sc01,t2715,0.0,2025-04-24 03:27:00
period1,sc01,t2716,0.0,2025-04-24 04:27:00
period1,sc01,t1627,0.0,2025-03-09 19:27:00
period1,sc01,t1628,0.0,2025-03-09 20:27:00
period1,sc01,t1629,0.0,2025-03-09 21:27:00
period1,sc01,t1630,0.0,2025-03-09 22:27:00
period1,sc01,t1631,0.0,2025-03-09 23:27:00
period1,sc01,t1632,0.0,2025-03-10 00:27:00
period1,sc01,t4727,0.0,2025-07-16 23:27:00
period1,sc01,t4728,0.0,2025-07-17 00:27:00
period1,sc01,t4729,0.0,2025-07-17 01:27:00
period1,sc01,t4730,0.0,2025-07-17 02:27:00
period1,sc01,t4731,0.0,2025-07-17 03:27:00
period1,sc01,t1633,0.0,2025-03-10 01:27:00
period1,sc01,t1634,0.0,2025-03-10 02:27:00
period1,sc01,t4755,0.0,2025-07-18 03:27:00
period1,sc01,t4750,0.0,2025-07-17 22:27:00
period1,sc01,t4751,0.0,2025-07-17 23:27:00
period1,sc01,t4752,0.0,2025-07-18 00:27:00
period1,sc01,t1617,0.0,2025-03-09 09:27:00
period1,sc01,t1618,0.0,2025-03-09 10:27:00
period1,sc01,t1619,0.0,2025-03-09 11:27:00
period1,sc01,t1620,0.0,2025-03-09 12:27:00
period1,sc01,t1621,0.0,2025-03-09 13:27:00
period1,sc01,t1622,0.0,2025-03-09 14:27:00
period1,sc01,t1623,0.0,2025-03-09 15:27:00
period1,sc01,t1624,0.0,2025-03-09 16:27:00
period1,sc01,t1625,0.0,2025-03-09 17:27:00
period1,sc01,t1626,0.0,2025-03-09 18:27:00
period1,sc01,t1603,0.0,2025-03-08 19:27:00
period1,sc01,t1604,0.0,2025-03-08 20:27:00
period1,sc01,t1605,0.0,2025-03-08 21:27:00
period1,sc01,t1606,0.0,2025-03-08 22:27:00
period1,sc01,t1607,0.0,2025-03-08 23:27:00
period1,sc01,t1608,0.0,2025-03-09 00:27:00
period1,sc01,t1609,0.0,2025-03-09 01:27:00
period1,sc01,t1610,0.0,2025-03-09 02:27:00
period1,sc01,t1611,0.0,2025-03-09 03:27:00
period1,sc01,t1612,0.0,2025-03-09 04:27:00
period1,sc01,t1613,0.0,2025-03-09 05:27:00
period1,sc01,t1614,0.0,2025-03-09 06:27:00
period1,sc01,t1615,0.0,2025-03-09 07:27:00
period1,sc01,t1616,0.0,2025-03-09 08:27:00
period1,sc01,t4753,0.0,2025-07-18 01:27:00
period1,sc01,t4754,0.0,2025-07-18 02:27:00
period1,sc01,t4798,0.0,2025-07-19 22:27:00
period1,sc01,t1676,0.0,2025-03-11 20:27:00
period1,sc01,t1677,0.0,2025-03-11 21:27:00
period1,sc01,t1678,0.0,2025-03-11 22:27:00
period1,sc01,t1679,0.0,2025-03-11 23:27:00
period1,sc01,t1680,0.0,2025-03-12 00:27:00
period1,sc01,t1652,0.0,2025-03-10 20:27:00
period1,sc01,t1653,0.0,2025-03-10 21:27:00
period1,sc01,t1654,0.0,2025-03-10 22:27:00
period1,sc01,t1655,0.0,2025-03-10 23:27:00
period1,sc01,t1656,0.0,2025-03-11 00:27:00
period1,sc01,t1657,0.0,2025-03-11 01:27:00
period1,sc01,t1658,0.0,2025-03-11 02:27:00
period1,sc01,t1659,0.0,2025-03-11 03:27:00
period1,sc01,t1660,0.0,2025-03-11 04:27:00
period1,sc01,t2236,0.0,2025-04-04 04:27:00
period1,sc01,t2237,0.0,2025-04-04 05:27:00
period1,sc01,t4799,0.0,2025-07-19 23:27:00
period1,sc01,t4800,0.0,2025-07-20 00:27:00
period1,sc01,t4774,0.0,2025-07-18 22:27:00
period1,sc01,t4775,0.0,2025-07-18 23:27:00
period1,sc01,t4776,0.0,2025-07-19 00:27:00
period1,sc01,t4777,0.0,2025-07-19 01:27:00
period1,sc01,t4778,0.0,2025-07-19 02:27:00
period1,sc01,t4779,0.0,2025-07-19 03:27:00
period1,sc01,t1601,0.0,2025-03-08 17:27:00
period1,sc01,t1602,0.0,2025-03-08 18:27:00
period1,sc01,t4803,0.0,2025-07-20 03:27:00
period1,sc01,t1585,0.0,2025-03-08 01:27:00
period1,sc01,t1586,0.0,2025-03-08 02:27:00
period1,sc01,t1587,0.0,2025-03-08 03:27:00
period1,sc01,t1588,0.0,2025-03-08 04:27:00
period1,sc01,t1589,0.0,2025-03-08 05:27:00
period1,sc01,t1590,0.0,2025-03-08 06:27:00
period1,sc01,t1591,0.0,2025-03-08 07:27:00
period1,sc01,t1592,0.0,2025-03-08 08:27:00
period1,sc01,t4823,0.0,2025-07-20 23:27:00
period1,sc01,t4824,0.0,2025-07-21 00:27:00
period1,sc01,t4825,0.0,2025-07-21 01:27:00
period1,sc01,t4826,0.0,2025-07-21 02:27:00
period1,sc01,t4827,0.0,2025-07-21 03:27:00
period1,sc01,t1579,0.0,2025-03-07 19:27:00
period1,sc01,t1580,0.0,2025-03-07 20:27:00
period1,sc01,t1581,0.0,2025-03-07 21:27:00
period1,sc01,t1582,0.0,2025-03-07 22:27:00
period1,sc01,t1583,0.0,2025-03-07 23:27:00
period1,sc01,t1584,0.0,2025-03-08 00:27:00
period1,sc01,t4801,0.0,2025-07-20 01:27:00
period1,sc01,t4802,0.0,2025-07-20 02:27:00
period1,sc01,t1559,0.0,2025-03-06 23:27:00
period1,sc01,t1560,0.0,2025-03-07 00:27:00
period1,sc01,t1561,0.0,2025-03-07 01:27:00
period1,sc01,t1562,0.0,2025-03-07 02:27:00
period1,sc01,t1563,0.0,2025-03-07 03:27:00
period1,sc01,t1564,0.0,2025-03-07 04:27:00
period1,sc01,t1565,0.0,2025-03-07 05:27:00
period1,sc01,t1566,0.0,2025-03-07 06:27:00
period1,sc01,t1567,0.0,2025-03-07 07:27:00
period1,sc01,t2591,0.0,2025-04-18 23:27:00
period1,sc01,t2592,0.0,2025-04-19 00:27:00
period1,sc01,t2593,0.0,2025-04-19 01:27:00
period1,sc01,t2594,0.0,2025-04-19 02:27:00
period1,sc01,t2595,0.0,2025-04-19 03:27:00
period1,sc01,t2596,0.0,2025-04-19 04:27:00
period1,sc01,t2228,0.0,2025-04-03 20:27:00
period1,sc01,t2229,0.0,2025-04-03 21:27:00
period1,sc01,t2230,0.0,2025-04-03 22:27:00
period1,sc01,t2231,0.0,2025-04-03 23:27:00
period1,sc01,t2232,0.0,2025-04-04 00:27:00
period1,sc01,t2233,0.0,2025-04-04 01:27:00
period1,sc01,t2234,0.0,2025-04-04 02:27:00
period1,sc01,t2235,0.0,2025-04-04 03:27:00
period1,sc01,t4846,0.0,2025-07-21 22:27:00
period1,sc01,t4847,0.0,2025-07-21 23:27:00
period1,sc01,t4848,0.0,2025-07-22 00:27:00
period1,sc01,t4822,0.0,2025-07-20 22:27:00
period1,sc01,t3670,0.0,2025-06-02 22:27:00
period1,sc01,t3671,0.0,2025-06-02 23:27:00
period1,sc01,t3672,0.0,2025-06-03 00:27:00
period1,sc01,t3673,0.0,2025-06-03 01:27:00
period1,sc01,t3674,0.0,2025-06-03 02:27:00
period1,sc01,t3675,0.0,2025-06-03 03:27:00
period1,sc01,t4851,0.0,2025-07-22 03:27:00
period1,sc01,t1555,0.0,2025-03-06 19:27:00
period1,sc01,t1556,0.0,2025-03-06 20:27:00
period1,sc01,t1557,0.0,2025-03-06 21:27:00
period1,sc01,t1558,0.0,2025-03-06 22:27:00
period1,sc01,t4871,0.0,2025-07-22 23:27:00
period1,sc01,t4872,0.0,2025-07-23 00:27:00
period1,sc01,t4873,0.0,2025-07-23 01:27:00
period1,sc01,t4874,0.0,2025-07-23 02:27:00
period1,sc01,t4875,0.0,2025-07-23 03:27:00
period1,sc01,t4849,0.0,2025-07-22 01:27:00
period1,sc01,t4850,0.0,2025-07-22 02:27:00
period1,sc01,t2734,0.0,2025-04-24 22:27:00
period1,sc01,t2735,0.0,2025-04-24 23:27:00
period1,sc01,t2736,0.0,2025-04-25 00:27:00
period1,sc01,t2737,0.0,2025-04-25 01:27:00
period1,sc01,t2738,0.0,2025-04-25 02:27:00
period1,sc01,t2739,0.0,2025-04-25 03:27:00
period1,sc01,t2740,0.0,2025-04-25 04:27:00
period1,sc01,t1539,0.0,2025-03-06 03:27:00
period1,sc01,t1540,0.0,2025-03-06 04:27:00
period1,sc01,t1541,0.0,2025-03-06 05:27:00
period1,sc01,t1542,0.0,2025-03-06 06:27:00
period1,sc01,t1543,0.0,2025-03-06 07:27:00
period1,sc01,t1544,0.0,2025-03-06 08:27:00
period1,sc01,t1545,0.0,2025-03-06 09:27:00
period1,sc01,t1546,0.0,2025-03-06 10:27:00
period1,sc01,t4870,0.0,2025-07-22 22:27:00
period1,sc01,t4898,0.0,2025-07-24 02:27:00
period1,sc01,t4899,0.0,2025-07-24 03:27:00
period1,sc01,t4894,0.0,2025-07-23 22:27:00
period1,sc01,t4895,0.0,2025-07-23 23:27:00
period1,sc01,t4896,0.0,2025-07-24 00:27:00
period1,sc01,t1531,0.0,2025-03-05 19:27:00
period1,sc01,t1532,0.0,2025-03-05 20:27:00
period1,sc01,t1533,0.0,2025-03-05 21:27:00
period1,sc01,t1534,0.0,2025-03-05 22:27:00
period1,sc01,t1535,0.0,2025-03-05 23:27:00
period1,sc01,t1536,0.0,2025-03-06 00:27:00
period1,sc01,t1537,0.0,2025-03-06 01:27:00
period1,sc01,t1538,0.0,2025-03-06 02:27:00
period1,sc01,t1506,0.0,2025-03-04 18:27:00
period1,sc01,t1507,0.0,2025-03-04 19:27:00
period1,sc01,t1508,0.0,2025-03-04 20:27:00
period1,sc01,t1509,0.0,2025-03-04 21:27:00
period1,sc01,t1510,0.0,2025-03-04 22:27:00
period1,sc01,t1511,0.0,2025-03-04 23:27:00
period1,sc01,t1512,0.0,2025-03-05 00:27:00
period1,sc01,t1513,0.0,2025-03-05 01:27:00
period1,sc01,t1514,0.0,2025-03-05 02:27:00
period1,sc01,t1686,0.0,2025-03-12 06:27:00
period1,sc01,t1699,0.0,2025-03-12 19:27:00
period1,sc01,t1700,0.0,2025-03-12 20:27:00
period1,sc01,t1701,0.0,2025-03-12 21:27:00
period1,sc01,t1702,0.0,2025-03-12 22:27:00
period1,sc01,t4680,0.0,2025-07-15 00:27:00
period1,sc01,t4681,0.0,2025-07-15 01:27:00
period1,sc01,t4682,0.0,2025-07-15 02:27:00
period1,sc01,t4683,0.0,2025-07-15 03:27:00
period1,sc01,t4657,0.0,2025-07-14 01:27:00
period1,sc01,t4658,0.0,2025-07-14 02:27:00
period1,sc01,t4659,0.0,2025-07-14 03:27:00
period1,sc01,t1675,0.0,2025-03-11 19:27:00
period1,sc01,t1515,0.0,2025-03-05 03:27:00
period1,sc01,t1516,0.0,2025-03-05 04:27:00
period1,sc01,t1517,0.0,2025-03-05 05:27:00
period1,sc01,t1518,0.0,2025-03-05 06:27:00
period1,sc01,t1519,0.0,2025-03-05 07:27:00
period1,sc01,t4897,0.0,2025-07-24 01:27:00
period1,sc01,t1490,0.0,2025-03-04 02:27:00
period1,sc01,t1491,0.0,2025-03-04 03:27:00
period1,sc01,t1492,0.0,2025-03-04 04:27:00
period1,sc01,t1493,0.0,2025-03-04 05:27:00
period1,sc01,t1494,0.0,2025-03-04 06:27:00
period1,sc01,t1495,0.0,2025-03-04 07:27:00
period1,sc01,t4918,0.0,2025-07-24 22:27:00
period1,sc01,t2257,0.0,2025-04-05 01:27:00
period1,sc01,t2258,0.0,2025-04-05 02:27:00
period1,sc01,t2259,0.0,2025-04-05 03:27:00
period1,sc01,t2260,0.0,2025-04-05 04:27:00
period1,sc01,t2261,0.0,2025-04-05 05:27:00
period1,sc01,t2253,0.0,2025-04-04 21:27:00
period1,sc01,t2254,0.0,2025-04-04 22:27:00
period1,sc01,t2255,0.0,2025-04-04 23:27:00
period1,sc01,t2256,0.0,2025-04-05 00:27:00
period1,sc01,t4102,0.0,2025-06-20 22:27:00
period1,sc01,t4103,0.0,2025-06-20 23:27:00
period1,sc01,t4104,0.0,2025-06-21 00:27:00
period1,sc01,t4105,0.0,2025-06-21 01:27:00
period1,sc01,t4919,0.0,2025-07-24 23:27:00
period1,sc01,t4920,0.0,2025-07-25 00:27:00
period1,sc01,t4921,0.0,2025-07-25 01:27:00
period1,sc01,t4922,0.0,2025-07-25 02:27:00
period1,sc01,t4923,0.0,2025-07-25 03:27:00
period1,sc01,t4946,0.0,2025-07-26 02:27:00
period1,sc01,t4947,0.0,2025-07-26 03:27:00
period1,sc01,t1483,0.0,2025-03-03 19:27:00
period1,sc01,t1484,0.0,2025-03-03 20:27:00
period1,sc01,t1485,0.0,2025-03-03 21:27:00
period1,sc01,t1486,0.0,2025-03-03 22:27:00
period1,sc01,t1487,0.0,2025-03-03 23:27:00
period1,sc01,t1488,0.0,2025-03-04 00:27:00
period1,sc01,t4942,0.0,2025-07-25 22:27:00
period1,sc01,t4943,0.0,2025-07-25 23:27:00
period1,sc01,t4944,0.0,2025-07-26 00:27:00
period1,sc01,t1489,0.0,2025-03-04 01:27:00
period1,sc01,t1465,0.0,2025-03-03 01:27:00
period1,sc01,t1466,0.0,2025-03-03 02:27:00
period1,sc01,t1467,0.0,2025-03-03 03:27:00
period1,sc01,t1468,0.0,2025-03-03 04:27:00
period1,sc01,t1469,0.0,2025-03-03 05:27:00
period1,sc01,t1470,0.0,2025-03-03 06:27:00
period1,sc01,t4966,0.0,2025-07-26 22:27:00
period1,sc01,t4967,0.0,2025-07-26 23:27:00
period1,sc01,t4968,0.0,2025-07-27 00:27:00
period1,sc01,t4969,0.0,2025-07-27 01:27:00
period1,sc01,t4970,0.0,2025-07-27 02:27:00
period1,sc01,t4971,0.0,2025-07-27 03:27:00
period1,sc01,t4945,0.0,2025-07-26 01:27:00
period1,sc01,t4992,0.0,2025-07-28 00:27:00
period1,sc01,t1441,0.0,2025-03-02 01:27:00
period1,sc01,t1442,0.0,2025-03-02 02:27:00
period1,sc01,t1443,0.0,2025-03-02 03:27:00
period1,sc01,t1444,0.0,2025-03-02 04:27:00
period1,sc01,t1445,0.0,2025-03-02 05:27:00
period1,sc01,t1446,0.0,2025-03-02 06:27:00
period1,sc01,t1447,0.0,2025-03-02 07:27:00
period1,sc01,t1459,0.0,2025-03-02 19:27:00
period1,sc01,t1460,0.0,2025-03-02 20:27:00
period1,sc01,t1461,0.0,2025-03-02 21:27:00
period1,sc01,t1462,0.0,2025-03-02 22:27:00
period1,sc01,t1463,0.0,2025-03-02 23:27:00
period1,sc01,t1464,0.0,2025-03-03 00:27:00
period1,sc01,t2762,0.0,2025-04-26 02:27:00
period1,sc01,t2763,0.0,2025-04-26 03:27:00
period1,sc01,t2764,0.0,2025-04-26 04:27:00
period1,sc01,t3649,0.0,2025-06-02 01:27:00
period1,sc01,t3650,0.0,2025-06-02 02:27:00
period1,sc01,t1435,0.0,2025-03-01 19:27:00
period1,sc01,t1436,0.0,2025-03-01 20:27:00
period1,sc01,t1437,0.0,2025-03-01 21:27:00
period1,sc01,t1438,0.0,2025-03-01 22:27:00
period1,sc01,t1439,0.0,2025-03-01 23:27:00
period1,sc01,t1440,0.0,2025-03-02 00:27:00
period1,sc01,t4990,0.0,2025-07-27 22:27:00
period1,sc01,t4991,0.0,2025-07-27 23:27:00
period1,sc01,t5018,0.0,2025-07-29 02:27:00
period1,sc01,t5019,0.0,2025-07-29 03:27:00
period1,sc01,t4993,0.0,2025-07-28 01:27:00
period1,sc01,t4994,0.0,2025-07-28 02:27:00
period1,sc01,t4995,0.0,2025-07-28 03:27:00
period1,sc01,t2757,0.0,2025-04-25 21:27:00
period1,sc01,t2758,0.0,2025-04-25 22:27:00
period1,sc01,t2759,0.0,2025-04-25 23:27:00
period1,sc01,t2760,0.0,2025-04-26 00:27:00
period1,sc01,t2761,0.0,2025-04-26 01:27:00
period1,sc01,t1413,0.0,2025-02-28 21:27:00
period1,sc01,t1414,0.0,2025-02-28 22:27:00
period1,sc01,t1415,0.0,2025-02-28 23:27:00
period1,sc01,t1710,0.0,2025-03-13 06:27:00
period1,sc01,t2689,0.0,2025-04-23 01:27:00
period1,sc01,t2690,0.0,2025-04-23 02:27:00
period1,sc01,t2691,0.0,2025-04-23 03:27:00
period1,sc01,t2692,0.0,2025-04-23 04:27:00
period1,sc01,t4654,0.0,2025-07-13 22:27:00
period1,sc01,t4655,0.0,2025-07-13 23:27:00
period1,sc01,t4656,0.0,2025-07-14 00:27:00
period1,sc01,t1681,0.0,2025-03-12 01:27:00
period1,sc01,t1682,0.0,2025-03-12 02:27:00
period1,sc01,t1683,0.0,2025-03-12 03:27:00
period1,sc01,t1684,0.0,2025-03-12 04:27:00
period1,sc01,t1685,0.0,2025-03-12 05:27:00
period1,sc01,t1416,0.0,2025-03-01 00:27:00
period1,sc01,t1417,0.0,2025-03-01 01:27:00
period1,sc01,t1418,0.0,2025-03-01 02:27:00
period1,sc01,t1419,0.0,2025-03-01 03:27:00
period1,sc01,t1420,0.0,2025-03-01 04:27:00
period1,sc01,t1421,0.0,2025-03-01 05:27:00
period1,sc01,t1422,0.0,2025-03-01 06:27:00
period1,sc01,t5014,0.0,2025-07-28 22:27:00
period1,sc01,t5015,0.0,2025-07-28 23:27:00
period1,sc01,t5016,0.0,2025-07-29 00:27:00
period1,sc01,t5017,0.0,2025-07-29 01:27:00
period1,sc01,t1391,0.0,2025-02-27 23:27:00
period1,sc01,t1392,0.0,2025-02-28 00:27:00
period1,sc01,t1393,0.0,2025-02-28 01:27:00
period1,sc01,t1394,0.0,2025-02-28 02:27:00
period1,sc01,t1395,0.0,2025-02-28 03:27:00
period1,sc01,t1396,0.0,2025-02-28 04:27:00
period1,sc01,t1397,0.0,2025-02-28 05:27:00
period1,sc01,t1398,0.0,2025-02-28 06:27:00
period1,sc01,t5038,0.0,2025-07-29 22:27:00
period1,sc01,t5039,0.0,2025-07-29 23:27:00
period1,sc01,t5040,0.0,2025-07-30 00:27:00
period1,sc01,t1411,0.0,2025-02-28 19:27:00
period1,sc01,t1412,0.0,2025-02-28 20:27:00
period1,sc01,t5064,0.0,2025-07-31 00:27:00
period1,sc01,t5065,0.0,2025-07-31 01:27:00
period1,sc01,t5066,0.0,2025-07-31 02:27:00
period1,sc01,t5067,0.0,2025-07-31 03:27:00
period1,sc01,t5041,0.0,2025-07-30 01:27:00
period1,sc01,t5042,0.0,2025-07-30 02:27:00
period1,sc01,t5043,0.0,2025-07-30 03:27:00
period1,sc01,t1387,0.0,2025-02-27 19:27:00
period1,sc01,t1388,0.0,2025-02-27 20:27:00
period1,sc01,t1389,0.0,2025-02-27 21:27:00
period1,sc01,t1390,0.0,2025-02-27 22:27:00
period1,sc01,t1363,0.0,2025-02-26 19:27:00
period1,sc01,t1364,0.0,2025-02-26 20:27:00
period1,sc01,t1365,0.0,2025-02-26 21:27:00
period1,sc01,t1366,0.0,2025-02-26 22:27:00
period1,sc01,t1367,0.0,2025-02-26 23:27:00
period1,sc01,t1368,0.0,2025-02-27 00:27:00
period1,sc01,t1369,0.0,2025-02-27 01:27:00
period1,sc01,t1370,0.0,2025-02-27 02:27:00
period1,sc01,t1371,0.0,2025-02-27 03:27:00
