Period,Scenario,LoadLevel,Demand,Type,KWh,Date
period1,sc01,t2640,EleD_01,BaseDemand,2.58,2025-04-21 00:27:00
period1,sc01,t2641,EleD_01,BaseDemand,1.93,2025-04-21 01:27:00
period1,sc01,t2642,EleD_01,BaseDemand,5.06,2025-04-21 02:27:00
period1,sc01,t2643,EleD_01,BaseDemand,2.78,2025-04-21 03:27:00
period1,sc01,t2644,EleD_01,BaseDemand,2.35,2025-04-21 04:27:00
period1,sc01,t2645,EleD_01,BaseDemand,2.9,2025-04-21 05:27:00
period1,sc01,t2646,EleD_01,BaseDemand,2.13,2025-04-21 06:27:00
period1,sc01,t2647,EleD_01,BaseDemand,3.36,2025-04-21 07:27:00
period1,sc01,t2648,EleD_01,BaseDemand,0.22,2025-04-21 08:27:00
period1,sc01,t2649,EleD_01,BaseDemand,0.29,2025-04-21 09:27:00
period1,sc01,t2650,EleD_01,BaseDemand,1.0,2025-04-21 10:27:00
period1,sc01,t2651,EleD_01,BaseDemand,1.05,2025-04-21 11:27:00
period1,sc01,t2652,EleD_01,BaseDemand,0.54,2025-04-21 12:27:00
period1,sc01,t2653,EleD_01,BaseDemand,0.73,2025-04-21 13:27:00
period1,sc01,t2654,EleD_01,BaseDemand,0.46,2025-04-21 14:27:00
period1,sc01,t2655,EleD_01,BaseDemand,0.27,2025-04-21 15:27:00
period1,sc01,t2656,EleD_01,BaseDemand,0.59,2025-04-21 16:27:00
period1,sc01,t2657,EleD_01,BaseDemand,0.99,2025-04-21 17:27:00
period1,sc01,t2658,EleD_01,BaseDemand,0.25,2025-04-21 18:27:00
period1,sc01,t2659,EleD_01,BaseDemand,1.96,2025-04-21 19:27:00
period1,sc01,t2660,EleD_01,BaseDemand,4.09,2025-04-21 20:27:00
period1,sc01,t2661,EleD_01,BaseDemand,3.4,2025-04-21 21:27:00
period1,sc01,t2662,EleD_01,BaseDemand,3.36,2025-04-21 22:27:00
period1,sc01,t2663,EleD_01,BaseDemand,3.08,2025-04-21 23:27:00
period1,sc01,t2664,EleD_01,BaseDemand,3.5,2025-04-22 00:27:00
period1,sc01,t2665,EleD_01,BaseDemand,3.17,2025-04-22 01:27:00
period1,sc01,t2666,EleD_01,BaseDemand,1.76,2025-04-22 02:27:00
period1,sc01,t2667,EleD_01,BaseDemand,1.09,2025-04-22 03:27:00
period1,sc01,t2668,EleD_01,BaseDemand,1.76,2025-04-22 04:27:00
period1,sc01,t2669,EleD_01,BaseDemand,1.45,2025-04-22 05:27:00
period1,sc01,t2670,EleD_01,BaseDemand,1.18,2025-04-22 06:27:00
period1,sc01,t2671,EleD_01,BaseDemand,1.26,2025-04-22 07:27:00
period1,sc01,t2672,EleD_01,BaseDemand,1.84,2025-04-22 08:27:00
period1,sc01,t2673,EleD_01,BaseDemand,1.56,2025-04-22 09:27:00
period1,sc01,t2674,EleD_01,BaseDemand,1.46,2025-04-22 10:27:00
period1,sc01,t2675,EleD_01,BaseDemand,0.34,2025-04-22 11:27:00
period1,sc01,t2676,EleD_01,BaseDemand,0.27,2025-04-22 12:27:00
period1,sc01,t2677,EleD_01,BaseDemand,1.0,2025-04-22 13:27:00
period1,sc01,t2678,EleD_01,BaseDemand,0.87,2025-04-22 14:27:00
period1,sc01,t2679,EleD_01,BaseDemand,0.44,2025-04-22 15:27:00
period1,sc01,t2680,EleD_01,BaseDemand,1.64,2025-04-22 16:27:00
period1,sc01,t2681,EleD_01,BaseDemand,1.44,2025-04-22 17:27:00
period1,sc01,t2682,EleD_01,BaseDemand,2.97,2025-04-22 18:27:00
period1,sc01,t2683,EleD_01,BaseDemand,1.91,2025-04-22 19:27:00
period1,sc01,t2684,EleD_01,BaseDemand,2.25,2025-04-22 20:27:00
period1,sc01,t2685,EleD_01,BaseDemand,1.75,2025-04-22 21:27:00
period1,sc01,t2686,EleD_01,BaseDemand,1.18,2025-04-22 22:27:00
period1,sc01,t2687,EleD_01,BaseDemand,1.47,2025-04-22 23:27:00
period1,sc01,t2688,EleD_01,BaseDemand,1.55,2025-04-23 00:27:00
period1,sc01,t2689,EleD_01,BaseDemand,1.21,2025-04-23 01:27:00
period1,sc01,t2690,EleD_01,BaseDemand,3.3,2025-04-23 02:27:00
period1,sc01,t2691,EleD_01,BaseDemand,1.83,2025-04-23 03:27:00
period1,sc01,t2692,EleD_01,BaseDemand,1.73,2025-04-23 04:27:00
period1,sc01,t2693,EleD_01,BaseDemand,1.78,2025-04-23 05:27:00
period1,sc01,t2694,EleD_01,BaseDemand,1.82,2025-04-23 06:27:00
period1,sc01,t2695,EleD_01,BaseDemand,4.28,2025-04-23 07:27:00
period1,sc01,t2696,EleD_01,BaseDemand,3.38,2025-04-23 08:27:00
period1,sc01,t2697,EleD_01,BaseDemand,2.15,2025-04-23 09:27:00
period1,sc01,t2698,EleD_01,BaseDemand,0.24,2025-04-23 10:27:00
period1,sc01,t2699,EleD_01,BaseDemand,1.41,2025-04-23 11:27:00
period1,sc01,t2700,EleD_01,BaseDemand,0.24,2025-04-23 12:27:00
period1,sc01,t2701,EleD_01,BaseDemand,0.21,2025-04-23 13:27:00
period1,sc01,t2702,EleD_01,BaseDemand,0.24,2025-04-23 14:27:00
period1,sc01,t2703,EleD_01,BaseDemand,1.38,2025-04-23 15:27:00
period1,sc01,t2704,EleD_01,BaseDemand,0.8,2025-04-23 16:27:00
period1,sc01,t2705,EleD_01,BaseDemand,0.33,2025-04-23 17:27:00
period1,sc01,t2706,EleD_01,BaseDemand,1.45,2025-04-23 18:27:00
period1,sc01,t2707,EleD_01,BaseDemand,3.08,2025-04-23 19:27:00
period1,sc01,t2708,EleD_01,BaseDemand,1.48,2025-04-23 20:27:00
period1,sc01,t2709,EleD_01,BaseDemand,2.54,2025-04-23 21:27:00
period1,sc01,t2710,EleD_01,BaseDemand,1.9,2025-04-23 22:27:00
period1,sc01,t2711,EleD_01,BaseDemand,2.83,2025-04-23 23:27:00
period1,sc01,t2712,EleD_01,BaseDemand,1.28,2025-04-24 00:27:00
period1,sc01,t2713,EleD_01,BaseDemand,2.16,2025-04-24 01:27:00
period1,sc01,t2714,EleD_01,BaseDemand,2.83,2025-04-24 02:27:00
period1,sc01,t2715,EleD_01,BaseDemand,1.63,2025-04-24 03:27:00
period1,sc01,t2716,EleD_01,BaseDemand,2.68,2025-04-24 04:27:00
period1,sc01,t2717,EleD_01,BaseDemand,1.76,2025-04-24 05:27:00
period1,sc01,t2718,EleD_01,BaseDemand,1.9,2025-04-24 06:27:00
period1,sc01,t2719,EleD_01,BaseDemand,2.91,2025-04-24 07:27:00
period1,sc01,t2720,EleD_01,BaseDemand,2.2,2025-04-24 08:27:00
period1,sc01,t2721,EleD_01,BaseDemand,3.0,2025-04-24 09:27:00
period1,sc01,t2722,EleD_01,BaseDemand,2.12,2025-04-24 10:27:00
period1,sc01,t2723,EleD_01,BaseDemand,1.11,2025-04-24 11:27:00
period1,sc01,t2724,EleD_01,BaseDemand,0.74,2025-04-24 12:27:00
period1,sc01,t2725,EleD_01,BaseDemand,0.96,2025-04-24 13:27:00
period1,sc01,t2726,EleD_01,BaseDemand,0.44,2025-04-24 14:27:00
period1,sc01,t2727,EleD_01,BaseDemand,1.23,2025-04-24 15:27:00
period1,sc01,t2728,EleD_01,BaseDemand,3.25,2025-04-24 16:27:00
period1,sc01,t2729,EleD_01,BaseDemand,6.43,2025-04-24 17:27:00
period1,sc01,t2730,EleD_01,BaseDemand,4.56,2025-04-24 18:27:00
period1,sc01,t2731,EleD_01,BaseDemand,3.46,2025-04-24 19:27:00
period1,sc01,t2732,EleD_01,BaseDemand,4.46,2025-04-24 20:27:00
period1,sc01,t2733,EleD_01,BaseDemand,4.06,2025-04-24 21:27:00
period1,sc01,t2734,EleD_01,BaseDemand,3.27,2025-04-24 22:27:00
period1,sc01,t2735,EleD_01,BaseDemand,1.47,2025-04-24 23:27:00
period1,sc01,t2736,EleD_01,BaseDemand,1.49,2025-04-25 00:27:00
period1,sc01,t2737,EleD_01,BaseDemand,2.64,2025-04-25 01:27:00
period1,sc01,t2738,EleD_01,BaseDemand,3.0,2025-04-25 02:27:00
period1,sc01,t2739,EleD_01,BaseDemand,1.89,2025-04-25 03:27:00
period1,sc01,t2740,EleD_01,BaseDemand,2.89,2025-04-25 04:27:00
period1,sc01,t2741,EleD_01,BaseDemand,0.89,2025-04-25 05:27:00
period1,sc01,t2742,EleD_01,BaseDemand,1.9,2025-04-25 06:27:00
period1,sc01,t2743,EleD_01,BaseDemand,2.51,2025-04-25 07:27:00
period1,sc01,t2744,EleD_01,BaseDemand,0.94,2025-04-25 08:27:00
period1,sc01,t2745,EleD_01,BaseDemand,1.44,2025-04-25 09:27:00
period1,sc01,t2746,EleD_01,BaseDemand,1.3,2025-04-25 10:27:00
period1,sc01,t2747,EleD_01,BaseDemand,2.81,2025-04-25 11:27:00
period1,sc01,t2748,EleD_01,BaseDemand,2.43,2025-04-25 12:27:00
period1,sc01,t2749,EleD_01,BaseDemand,2.07,2025-04-25 13:27:00
period1,sc01,t2750,EleD_01,BaseDemand,0.66,2025-04-25 14:27:00
period1,sc01,t2751,EleD_01,BaseDemand,2.3,2025-04-25 15:27:00
period1,sc01,t2752,EleD_01,BaseDemand,11.21,2025-04-25 16:27:00
period1,sc01,t2753,EleD_01,BaseDemand,3.62,2025-04-25 17:27:00
period1,sc01,t2754,EleD_01,BaseDemand,0.38,2025-04-25 18:27:00
period1,sc01,t2755,EleD_01,BaseDemand,3.04,2025-04-25 19:27:00
period1,sc01,t2756,EleD_01,BaseDemand,3.17,2025-04-25 20:27:00
period1,sc01,t2757,EleD_01,BaseDemand,2.12,2025-04-25 21:27:00
period1,sc01,t2758,EleD_01,BaseDemand,1.95,2025-04-25 22:27:00
period1,sc01,t2759,EleD_01,BaseDemand,2.44,2025-04-25 23:27:00
period1,sc01,t2760,EleD_01,BaseDemand,1.97,2025-04-26 00:27:00
period1,sc01,t2761,EleD_01,BaseDemand,2.51,2025-04-26 01:27:00
period1,sc01,t2762,EleD_01,BaseDemand,3.82,2025-04-26 02:27:00
period1,sc01,t2763,EleD_01,BaseDemand,1.76,2025-04-26 03:27:00
period1,sc01,t2764,EleD_01,BaseDemand,3.17,2025-04-26 04:27:00
period1,sc01,t2765,EleD_01,BaseDemand,1.77,2025-04-26 05:27:00
period1,sc01,t2766,EleD_01,BaseDemand,2.73,2025-04-26 06:27:00
period1,sc01,t2767,EleD_01,BaseDemand,1.9,2025-04-26 07:27:00
period1,sc01,t2768,EleD_01,BaseDemand,0.97,2025-04-26 08:27:00
period1,sc01,t2769,EleD_01,BaseDemand,1.72,2025-04-26 09:27:00
period1,sc01,t2770,EleD_01,BaseDemand,2.57,2025-04-26 10:27:00
period1,sc01,t2771,EleD_01,BaseDemand,0.69,2025-04-26 11:27:00
period1,sc01,t2772,EleD_01,BaseDemand,1.34,2025-04-26 12:27:00
period1,sc01,t2773,EleD_01,BaseDemand,1.14,2025-04-26 13:27:00
period1,sc01,t2774,EleD_01,BaseDemand,1.36,2025-04-26 14:27:00
period1,sc01,t2775,EleD_01,BaseDemand,0.4,2025-04-26 15:27:00
period1,sc01,t2776,EleD_01,BaseDemand,0.37,2025-04-26 16:27:00
period1,sc01,t2777,EleD_01,BaseDemand,2.96,2025-04-26 17:27:00
period1,sc01,t2778,EleD_01,BaseDemand,4.16,2025-04-26 18:27:00
period1,sc01,t2779,EleD_01,BaseDemand,4.06,2025-04-26 19:27:00
period1,sc01,t2780,EleD_01,BaseDemand,2.55,2025-04-26 20:27:00
period1,sc01,t2781,EleD_01,BaseDemand,3.5,2025-04-26 21:27:00
period1,sc01,t2782,EleD_01,BaseDemand,1.84,2025-04-26 22:27:00
period1,sc01,t2783,EleD_01,BaseDemand,2.23,2025-04-26 23:27:00
period1,sc01,t2784,EleD_01,BaseDemand,2.31,2025-04-27 00:27:00
period1,sc01,t2785,EleD_01,BaseDemand,1.68,2025-04-27 01:27:00
period1,sc01,t2786,EleD_01,BaseDemand,1.68,2025-04-27 02:27:00
period1,sc01,t2787,EleD_01,BaseDemand,2.08,2025-04-27 03:27:00
period1,sc01,t2788,EleD_01,BaseDemand,2.71,2025-04-27 04:27:00
period1,sc01,t2789,EleD_01,BaseDemand,1.84,2025-04-27 05:27:00
period1,sc01,t2790,EleD_01,BaseDemand,1.73,2025-04-27 06:27:00
period1,sc01,t2791,EleD_01,BaseDemand,4.59,2025-04-27 07:27:00
period1,sc01,t2792,EleD_01,BaseDemand,3.12,2025-04-27 08:27:00
period1,sc01,t2793,EleD_01,BaseDemand,3.38,2025-04-27 09:27:00
period1,sc01,t2794,EleD_01,BaseDemand,3.19,2025-04-27 10:27:00
period1,sc01,t2795,EleD_01,BaseDemand,0.69,2025-04-27 11:27:00
period1,sc01,t2796,EleD_01,BaseDemand,0.36,2025-04-27 12:27:00
period1,sc01,t2797,EleD_01,BaseDemand,0.26,2025-04-27 13:27:00
period1,sc01,t2798,EleD_01,BaseDemand,0.43,2025-04-27 14:27:00
period1,sc01,t2799,EleD_01,BaseDemand,1.75,2025-04-27 15:27:00
period1,sc01,t2800,EleD_01,BaseDemand,1.08,2025-04-27 16:27:00
period1,sc01,t2801,EleD_01,BaseDemand,1.29,2025-04-27 17:27:00
period1,sc01,t2802,EleD_01,BaseDemand,0.92,2025-04-27 18:27:00
period1,sc01,t2803,EleD_01,BaseDemand,1.76,2025-04-27 19:27:00
period1,sc01,t2804,EleD_01,BaseDemand,1.76,2025-04-27 20:27:00
period1,sc01,t2805,EleD_01,BaseDemand,2.23,2025-04-27 21:27:00
period1,sc01,t2806,EleD_01,BaseDemand,1.52,2025-04-27 22:27:00
period1,sc01,t2807,EleD_01,BaseDemand,2.8,2025-04-27 23:27:00
period1,sc01,t2808,EleD_01,BaseDemand,1.65,2025-04-28 00:27:00
period1,sc01,t2809,EleD_01,BaseDemand,1.59,2025-04-28 01:27:00
period1,sc01,t2810,EleD_01,BaseDemand,3.72,2025-04-28 02:27:00
period1,sc01,t2811,EleD_01,BaseDemand,2.7,2025-04-28 03:27:00
period1,sc01,t2812,EleD_01,BaseDemand,1.73,2025-04-28 04:27:00
period1,sc01,t2813,EleD_01,BaseDemand,1.8,2025-04-28 05:27:00
period1,sc01,t2814,EleD_01,BaseDemand,2.78,2025-04-28 06:27:00
period1,sc01,t2815,EleD_01,BaseDemand,3.33,2025-04-28 07:27:00
period1,sc01,t2816,EleD_01,BaseDemand,1.33,2025-04-28 08:27:00
period1,sc01,t2817,EleD_01,BaseDemand,1.27,2025-04-28 09:27:00
period1,sc01,t2818,EleD_01,BaseDemand,0.81,2025-04-28 10:27:00
period1,sc01,t2819,EleD_01,BaseDemand,0.29,2025-04-28 11:27:00
period1,sc01,t2820,EleD_01,BaseDemand,1.5,2025-04-28 12:27:00
period1,sc01,t2821,EleD_01,BaseDemand,0.26,2025-04-28 13:27:00
period1,sc01,t2822,EleD_01,BaseDemand,0.72,2025-04-28 14:27:00
period1,sc01,t2823,EleD_01,BaseDemand,1.07,2025-04-28 15:27:00
period1,sc01,t2824,EleD_01,BaseDemand,1.4,2025-04-28 16:27:00
period1,sc01,t2825,EleD_01,BaseDemand,0.23,2025-04-28 17:27:00
period1,sc01,t2826,EleD_01,BaseDemand,0.24,2025-04-28 18:27:00
period1,sc01,t2827,EleD_01,BaseDemand,3.3,2025-04-28 19:27:00
period1,sc01,t2828,EleD_01,BaseDemand,2.61,2025-04-28 20:27:00
period1,sc01,t2829,EleD_01,BaseDemand,1.91,2025-04-28 21:27:00
period1,sc01,t2830,EleD_01,BaseDemand,1.59,2025-04-28 22:27:00
period1,sc01,t2831,EleD_01,BaseDemand,1.63,2025-04-28 23:27:00
period1,sc01,t2832,EleD_01,BaseDemand,3.05,2025-04-29 00:27:00
period1,sc01,t2833,EleD_01,BaseDemand,3.01,2025-04-29 01:27:00
period1,sc01,t2834,EleD_01,BaseDemand,3.21,2025-04-29 02:27:00
period1,sc01,t2835,EleD_01,BaseDemand,4.01,2025-04-29 03:27:00
period1,sc01,t2836,EleD_01,BaseDemand,3.84,2025-04-29 04:27:00
period1,sc01,t2837,EleD_01,BaseDemand,3.21,2025-04-29 05:27:00
period1,sc01,t2838,EleD_01,BaseDemand,1.14,2025-04-29 06:27:00
period1,sc01,t2839,EleD_01,BaseDemand,0.24,2025-04-29 07:27:00
period1,sc01,t2840,EleD_01,BaseDemand,0.87,2025-04-29 08:27:00
period1,sc01,t2841,EleD_01,BaseDemand,2.11,2025-04-29 09:27:00
period1,sc01,t2842,EleD_01,BaseDemand,1.49,2025-04-29 10:27:00
period1,sc01,t2843,EleD_01,BaseDemand,1.36,2025-04-29 11:27:00
period1,sc01,t2844,EleD_01,BaseDemand,0.53,2025-04-29 12:27:00
period1,sc01,t2845,EleD_01,BaseDemand,0.5,2025-04-29 13:27:00
period1,sc01,t2846,EleD_01,BaseDemand,1.14,2025-04-29 14:27:00
period1,sc01,t2847,EleD_01,BaseDemand,2.61,2025-04-29 15:27:00
period1,sc01,t2848,EleD_01,BaseDemand,1.73,2025-04-29 16:27:00
period1,sc01,t2849,EleD_01,BaseDemand,0.99,2025-04-29 17:27:00
period1,sc01,t2850,EleD_01,BaseDemand,2.54,2025-04-29 18:27:00
period1,sc01,t2851,EleD_01,BaseDemand,3.47,2025-04-29 19:27:00
period1,sc01,t2852,EleD_01,BaseDemand,3.17,2025-04-29 20:27:00
period1,sc01,t2853,EleD_01,BaseDemand,1.74,2025-04-29 21:27:00
period1,sc01,t2854,EleD_01,BaseDemand,2.2,2025-04-29 22:27:00
period1,sc01,t2855,EleD_01,BaseDemand,1.75,2025-04-29 23:27:00
period1,sc01,t2856,EleD_01,BaseDemand,1.89,2025-04-30 00:27:00
period1,sc01,t2857,EleD_01,BaseDemand,1.7,2025-04-30 01:27:00
period1,sc01,t2858,EleD_01,BaseDemand,4.12,2025-04-30 02:27:00
period1,sc01,t2859,EleD_01,BaseDemand,3.98,2025-04-30 03:27:00
period1,sc01,t2860,EleD_01,BaseDemand,3.46,2025-04-30 04:27:00
period1,sc01,t2861,EleD_01,BaseDemand,3.54,2025-04-30 05:27:00
period1,sc01,t2862,EleD_01,BaseDemand,3.27,2025-04-30 06:27:00
period1,sc01,t2863,EleD_01,BaseDemand,1.17,2025-04-30 07:27:00
period1,sc01,t2864,EleD_01,BaseDemand,0.26,2025-04-30 08:27:00
period1,sc01,t2865,EleD_01,BaseDemand,0.52,2025-04-30 09:27:00
period1,sc01,t2866,EleD_01,BaseDemand,0.6,2025-04-30 10:27:00
period1,sc01,t2867,EleD_01,BaseDemand,0.55,2025-04-30 11:27:00
period1,sc01,t2868,EleD_01,BaseDemand,1.31,2025-04-30 12:27:00
period1,sc01,t2869,EleD_01,BaseDemand,0.22,2025-04-30 13:27:00
period1,sc01,t2870,EleD_01,BaseDemand,0.22,2025-04-30 14:27:00
period1,sc01,t2871,EleD_01,BaseDemand,0.76,2025-04-30 15:27:00
period1,sc01,t2872,EleD_01,BaseDemand,0.87,2025-04-30 16:27:00
period1,sc01,t2873,EleD_01,BaseDemand,0.63,2025-04-30 17:27:00
period1,sc01,t2874,EleD_01,BaseDemand,1.16,2025-04-30 18:27:00
period1,sc01,t2875,EleD_01,BaseDemand,1.22,2025-04-30 19:27:00
period1,sc01,t2876,EleD_01,BaseDemand,1.23,2025-04-30 20:27:00
period1,sc01,t2877,EleD_01,BaseDemand,1.58,2025-04-30 21:27:00
period1,sc01,t2878,EleD_01,BaseDemand,1.6,2025-04-30 22:27:00
period1,sc01,t2879,EleD_01,BaseDemand,1.19,2025-04-30 23:27:00
period1,sc01,t2880,EleD_01,BaseDemand,1.15,2025-05-01 00:27:00
period1,sc01,t2881,EleD_01,BaseDemand,1.06,2025-05-01 01:27:00
period1,sc01,t2882,EleD_01,BaseDemand,1.08,2025-05-01 02:27:00
period1,sc01,t2883,EleD_01,BaseDemand,1.42,2025-05-01 03:27:00
period1,sc01,t2884,EleD_01,BaseDemand,1.17,2025-05-01 04:27:00
period1,sc01,t2885,EleD_01,BaseDemand,1.14,2025-05-01 05:27:00
period1,sc01,t2886,EleD_01,BaseDemand,1.42,2025-05-01 06:27:00
period1,sc01,t2887,EleD_01,BaseDemand,1.03,2025-05-01 07:27:00
period1,sc01,t2888,EleD_01,BaseDemand,0.94,2025-05-01 08:27:00
period1,sc01,t2889,EleD_01,BaseDemand,0.31,2025-05-01 09:27:00
period1,sc01,t2890,EleD_01,BaseDemand,0.33,2025-05-01 10:27:00
period1,sc01,t2891,EleD_01,BaseDemand,0.89,2025-05-01 11:27:00
period1,sc01,t2892,EleD_01,BaseDemand,0.39,2025-05-01 12:27:00
period1,sc01,t2893,EleD_01,BaseDemand,0.56,2025-05-01 13:27:00
period1,sc01,t2894,EleD_01,BaseDemand,0.84,2025-05-01 14:27:00
period1,sc01,t2895,EleD_01,BaseDemand,1.25,2025-05-01 15:27:00
period1,sc01,t2896,EleD_01,BaseDemand,1.0,2025-05-01 16:27:00
period1,sc01,t2897,EleD_01,BaseDemand,1.0,2025-05-01 17:27:00
period1,sc01,t2898,EleD_01,BaseDemand,1.4,2025-05-01 18:27:00
period1,sc01,t2899,EleD_01,BaseDemand,1.24,2025-05-01 19:27:00
period1,sc01,t2900,EleD_01,BaseDemand,2.01,2025-05-01 20:27:00
period1,sc01,t2901,EleD_01,BaseDemand,2.84,2025-05-01 21:27:00
period1,sc01,t2902,EleD_01,BaseDemand,3.61,2025-05-01 22:27:00
period1,sc01,t2903,EleD_01,BaseDemand,3.19,2025-05-01 23:27:00
period1,sc01,t2904,EleD_01,BaseDemand,1.11,2025-05-02 00:27:00
period1,sc01,t2905,EleD_01,BaseDemand,0.84,2025-05-02 01:27:00
period1,sc01,t2906,EleD_01,BaseDemand,1.43,2025-05-02 02:27:00
period1,sc01,t2907,EleD_01,BaseDemand,1.31,2025-05-02 03:27:00
period1,sc01,t2908,EleD_01,BaseDemand,1.11,2025-05-02 04:27:00
period1,sc01,t2909,EleD_01,BaseDemand,1.05,2025-05-02 05:27:00
period1,sc01,t2910,EleD_01,BaseDemand,1.4,2025-05-02 06:27:00
period1,sc01,t2911,EleD_01,BaseDemand,1.66,2025-05-02 07:27:00
period1,sc01,t2912,EleD_01,BaseDemand,1.67,2025-05-02 08:27:00
period1,sc01,t2913,EleD_01,BaseDemand,1.06,2025-05-02 09:27:00
period1,sc01,t2914,EleD_01,BaseDemand,1.93,2025-05-02 10:27:00
period1,sc01,t2915,EleD_01,BaseDemand,1.0,2025-05-02 11:27:00
period1,sc01,t2916,EleD_01,BaseDemand,0.4,2025-05-02 12:27:00
period1,sc01,t2917,EleD_01,BaseDemand,0.62,2025-05-02 13:27:00
period1,sc01,t2918,EleD_01,BaseDemand,0.22,2025-05-02 14:27:00
period1,sc01,t2919,EleD_01,BaseDemand,1.85,2025-05-02 15:27:00
period1,sc01,t2920,EleD_01,BaseDemand,2.05,2025-05-02 16:27:00
period1,sc01,t2921,EleD_01,BaseDemand,0.85,2025-05-02 17:27:00
period1,sc01,t2922,EleD_01,BaseDemand,0.31,2025-05-02 18:27:00
period1,sc01,t2923,EleD_01,BaseDemand,2.04,2025-05-02 19:27:00
period1,sc01,t2924,EleD_01,BaseDemand,1.56,2025-05-02 20:27:00
period1,sc01,t2925,EleD_01,BaseDemand,1.85,2025-05-02 21:27:00
period1,sc01,t2926,EleD_01,BaseDemand,2.46,2025-05-02 22:27:00
period1,sc01,t2927,EleD_01,BaseDemand,1.54,2025-05-02 23:27:00
period1,sc01,t2928,EleD_01,BaseDemand,1.98,2025-05-03 00:27:00
period1,sc01,t2929,EleD_01,BaseDemand,3.13,2025-05-03 01:27:00
period1,sc01,t2930,EleD_01,BaseDemand,3.47,2025-05-03 02:27:00
period1,sc01,t2931,EleD_01,BaseDemand,7.48,2025-05-03 03:27:00
period1,sc01,t2932,EleD_01,BaseDemand,9.49,2025-05-03 04:27:00
period1,sc01,t2933,EleD_01,BaseDemand,3.07,2025-05-03 05:27:00
period1,sc01,t2934,EleD_01,BaseDemand,3.3,2025-05-03 06:27:00
period1,sc01,t2935,EleD_01,BaseDemand,1.15,2025-05-03 07:27:00
period1,sc01,t2936,EleD_01,BaseDemand,0.48,2025-05-03 08:27:00
period1,sc01,t2937,EleD_01,BaseDemand,0.48,2025-05-03 09:27:00
period1,sc01,t2938,EleD_01,BaseDemand,0.34,2025-05-03 10:27:00
period1,sc01,t2939,EleD_01,BaseDemand,0.44,2025-05-03 11:27:00
period1,sc01,t2940,EleD_01,BaseDemand,1.38,2025-05-03 12:27:00
period1,sc01,t2941,EleD_01,BaseDemand,1.55,2025-05-03 13:27:00
period1,sc01,t2942,EleD_01,BaseDemand,0.59,2025-05-03 14:27:00
period1,sc01,t2943,EleD_01,BaseDemand,1.78,2025-05-03 15:27:00
period1,sc01,t2944,EleD_01,BaseDemand,0.55,2025-05-03 16:27:00
period1,sc01,t2945,EleD_01,BaseDemand,0.73,2025-05-03 17:27:00
period1,sc01,t2946,EleD_01,BaseDemand,1.8,2025-05-03 18:27:00
period1,sc01,t2947,EleD_01,BaseDemand,1.64,2025-05-03 19:27:00
period1,sc01,t2948,EleD_01,BaseDemand,1.36,2025-05-03 20:27:00
period1,sc01,t2949,EleD_01,BaseDemand,1.99,2025-05-03 21:27:00
period1,sc01,t2950,EleD_01,BaseDemand,1.07,2025-05-03 22:27:00
period1,sc01,t2951,EleD_01,BaseDemand,1.09,2025-05-03 23:27:00
period1,sc01,t2952,EleD_01,BaseDemand,1.41,2025-05-04 00:27:00
period1,sc01,t2953,EleD_01,BaseDemand,0.21,2025-05-04 01:27:00
period1,sc01,t2954,EleD_01,BaseDemand,1.03,2025-05-04 02:27:00
period1,sc01,t2955,EleD_01,BaseDemand,0.97,2025-05-04 03:27:00
period1,sc01,t2956,EleD_01,BaseDemand,0.25,2025-05-04 04:27:00
period1,sc01,t2957,EleD_01,BaseDemand,1.14,2025-05-04 05:27:00
period1,sc01,t2958,EleD_01,BaseDemand,1.81,2025-05-04 06:27:00
period1,sc01,t2959,EleD_01,BaseDemand,1.45,2025-05-04 07:27:00
period1,sc01,t2960,EleD_01,BaseDemand,0.34,2025-05-04 08:27:00
period1,sc01,t2961,EleD_01,BaseDemand,0.73,2025-05-04 09:27:00
period1,sc01,t2962,EleD_01,BaseDemand,0.31,2025-05-04 10:27:00
period1,sc01,t2963,EleD_01,BaseDemand,0.38,2025-05-04 11:27:00
period1,sc01,t2964,EleD_01,BaseDemand,0.63,2025-05-04 12:27:00
period1,sc01,t2965,EleD_01,BaseDemand,0.38,2025-05-04 13:27:00
period1,sc01,t2966,EleD_01,BaseDemand,0.21,2025-05-04 14:27:00
period1,sc01,t2967,EleD_01,BaseDemand,0.32,2025-05-04 15:27:00
period1,sc01,t2968,EleD_01,BaseDemand,0.72,2025-05-04 16:27:00
period1,sc01,t2969,EleD_01,BaseDemand,0.42,2025-05-04 17:27:00
period1,sc01,t2970,EleD_01,BaseDemand,0.88,2025-05-04 18:27:00
period1,sc01,t2971,EleD_01,BaseDemand,2.23,2025-05-04 19:27:00
period1,sc01,t2972,EleD_01,BaseDemand,2.15,2025-05-04 20:27:00
period1,sc01,t2973,EleD_01,BaseDemand,1.38,2025-05-04 21:27:00
period1,sc01,t2974,EleD_01,BaseDemand,0.28,2025-05-04 22:27:00
period1,sc01,t2975,EleD_01,BaseDemand,0.98,2025-05-04 23:27:00
period1,sc01,t2976,EleD_01,BaseDemand,1.34,2025-05-05 00:27:00
period1,sc01,t2977,EleD_01,BaseDemand,1.3,2025-05-05 01:27:00
period1,sc01,t2978,EleD_01,BaseDemand,3.42,2025-05-05 02:27:00
period1,sc01,t2979,EleD_01,BaseDemand,3.91,2025-05-05 03:27:00
