,,,EleR_01,HydR_01
period1,sc01,t6925, 0.0564816 ,
period1,sc01,t6926, 0.0336364 ,
period1,sc01,t6927, 0.0578592 ,
period1,sc01,t6928, 0.2286816 ,
period1,sc01,t6929, 0.6551636 ,
period1,sc01,t6930, 0.6570004 ,
period1,sc01,t6931, 0.6489644 ,
period1,sc01,t6932, 0.2289112 ,
period1,sc01,t6933, 0.0389172 ,
period1,sc01,t6934, 0.0342104 ,
period1,sc01,t6935, 0.0312256 ,
period1,sc01,t6936, 0.0402948 ,
period1,sc01,t6937, 0.041902 ,
period1,sc01,t6938, 0.0452312 ,
period1,sc01,t6939, 0.0570556 ,
period1,sc01,t6940, 0.0823116 ,
period1,sc01,t6941, 0.1410892 ,
period1,sc01,t6942, 0.6272672 ,
period1,sc01,t6943, 1.8487392 ,
period1,sc01,t6944, 2.14102 ,
period1,sc01,t6945, 1.2623408 ,
period1,sc01,t6946, 0.719796 ,
period1,sc01,t6947, 0.684782 ,
period1,sc01,t6948, 0.333494 ,
period1,sc01,t6949, 0.2478532 ,
period1,sc01,t6950, 0.2294852 ,
period1,sc01,t6951, 0.2867704 ,
period1,sc01,t6952, 0.5729668 ,
period1,sc01,t6953, 0.6134912 ,
period1,sc01,t6954, 0.64862 ,
period1,sc01,t6955, 0.6226752 ,
period1,sc01,t6956, 0.5959268 ,
period1,sc01,t6957, 0.516255599999999 ,
period1,sc01,t6958, 0.1835652 ,
period1,sc01,t6959, 0.0984984 ,
period1,sc01,t6960, 0.0847224 ,
period1,sc01,t6961, 0.0834596 ,
period1,sc01,t6962, 0.0811636 ,
period1,sc01,t6963, 0.0833448 ,
period1,sc01,t6964, 0.09184 ,
period1,sc01,t6965, 0.1030904 ,
period1,sc01,t6966, 0.5405932 ,
period1,sc01,t6967, 0.8205904 ,
period1,sc01,t6968, 1.7830736 ,
period1,sc01,t6969, 1.3277768 ,
period1,sc01,t6970, 0.9709784 ,
period1,sc01,t6971, 0.7554988 ,
period1,sc01,t6972, 0.7141708 ,
period1,sc01,t6973, 0.7076272 ,
period1,sc01,t6974, 0.682486 ,
period1,sc01,t6975, 0.5761812 ,
period1,sc01,t6976, 0.6185424 ,
period1,sc01,t6977, 0.667562 ,
period1,sc01,t6978, 0.6898332 ,
period1,sc01,t6979, 0.591334799999999 ,
period1,sc01,t6980, 0.5434632 ,
period1,sc01,t6981, 0.378266 ,
period1,sc01,t6982, 0.098154 ,
period1,sc01,t6983, 7.81787999999999E-02 ,
period1,sc01,t6984, 0.0463792 ,
period1,sc01,t6985, 0.0334068 ,
period1,sc01,t6986, 0.0282408 ,
period1,sc01,t6987, 2.20415999999999E-02 ,
period1,sc01,t6988, 0.028126 ,
period1,sc01,t6989, 0.0483308 ,
period1,sc01,t6990, 0.0940212 ,
period1,sc01,t6991, 0.1378748 ,
period1,sc01,t6992, 0.2178904 ,
period1,sc01,t6993, 0.2172016 ,
period1,sc01,t6994, 0.172659199999999 ,
period1,sc01,t6995, 0.121114 ,
period1,sc01,t6996, 0.1129632 ,
period1,sc01,t6997, 0.1089452 ,
period1,sc01,t6998, 0.105386399999999 ,
period1,sc01,t6999, 0.102631199999999 ,
period1,sc01,t7000, 0.0984984 ,
period1,sc01,t7001, 0.1043532 ,
period1,sc01,t7002, 0.101598 ,
period1,sc01,t7003, 0.0983836 ,
period1,sc01,t7004, 0.089544 ,
period1,sc01,t7005, 0.0862148 ,
period1,sc01,t7006, 6.94539999999999E-02 ,
period1,sc01,t7007, 0.04879 ,
period1,sc01,t7008, 0.0739312 ,
period1,sc01,t7009, 0.0715204 ,
period1,sc01,t7010, 0.0691096 ,
period1,sc01,t7011, 0.0650916 ,
period1,sc01,t7012, 0.0621068 ,
period1,sc01,t7013, 0.096432 ,
period1,sc01,t7014, 0.1145704 ,
period1,sc01,t7015, 0.2170868 ,
period1,sc01,t7016, 0.2746016 ,
period1,sc01,t7017, 0.2172016 ,
period1,sc01,t7018, 0.1593424 ,
period1,sc01,t7019, 0.131101599999999 ,
period1,sc01,t7020, 0.1181292 ,
period1,sc01,t7021, 0.1139964 ,
period1,sc01,t7022, 0.1129632 ,
period1,sc01,t7023, 0.1122744 ,
period1,sc01,t7024, 0.1141112 ,
period1,sc01,t7025, 0.1172108 ,
period1,sc01,t7026, 0.1154888 ,
period1,sc01,t7027, 0.110782 ,
period1,sc01,t7028, 0.102172 ,
period1,sc01,t7029, 0.098154 ,
period1,sc01,t7030, 0.0842632 ,
period1,sc01,t7031, 0.0686504 ,
period1,sc01,t7032, 0.0833448 ,
period1,sc01,t7033, 0.0727832 ,
period1,sc01,t7034, 6.09587999999999E-02 ,
period1,sc01,t7035, 0.0578592 ,
period1,sc01,t7036, 0.0592368 ,
period1,sc01,t7037, 0.0678468 ,
period1,sc01,t7038, 0.0789824 ,
period1,sc01,t7039, 0.0978096 ,
period1,sc01,t7040, 0.106764 ,
period1,sc01,t7041, 0.1146852 ,
period1,sc01,t7042, 0.1143408 ,
period1,sc01,t7043, 0.11193 ,
period1,sc01,t7044, 0.1118152 ,
period1,sc01,t7045, 0.1100932 ,
period1,sc01,t7046, 0.1089452 ,
period1,sc01,t7047, 0.112504 ,
period1,sc01,t7048, 0.1232952 ,
period1,sc01,t7049, 0.1491252 ,
period1,sc01,t7050, 0.164164 ,
period1,sc01,t7051, 0.149699199999999 ,
period1,sc01,t7052, 0.1319052 ,
period1,sc01,t7053, 0.1203104 ,
period1,sc01,t7054, 0.1149148 ,
period1,sc01,t7055, 0.1066492 ,
period1,sc01,t7056, 0.1213436 ,
period1,sc01,t7057, 0.120769599999999 ,
period1,sc01,t7058, 0.1223768 ,
period1,sc01,t7059, 0.1224916 ,
period1,sc01,t7060, 0.1250172 ,
period1,sc01,t7061, 0.1346604 ,
period1,sc01,t7062, 0.1568168 ,
period1,sc01,t7063, 0.1655416 ,
period1,sc01,t7064, 0.1958488 ,
period1,sc01,t7065, 0.2065252 ,
period1,sc01,t7066, 0.343252 ,
period1,sc01,t7067, 0.5444964 ,
period1,sc01,t7068, 0.5040868 ,
period1,sc01,t7069, 0.3270652 ,
period1,sc01,t7070, 0.3569132 ,
period1,sc01,t7071, 0.533246 ,
period1,sc01,t7072, 0.5885796 ,
period1,sc01,t7073, 0.6364512 ,
period1,sc01,t7074, 0.6718096 ,
period1,sc01,t7075, 0.6598704 ,
period1,sc01,t7076, 0.6241676 ,
period1,sc01,t7077, 0.44485 ,
period1,sc01,t7078, 0.2863112 ,
period1,sc01,t7079, 0.2184644 ,
period1,sc01,t7080, 0.3407264 ,
period1,sc01,t7081, 0.2832116 ,
period1,sc01,t7082, 0.280686 ,
period1,sc01,t7083, 0.2788492 ,
period1,sc01,t7084, 0.3216696 ,
period1,sc01,t7085, 0.6534416 ,
period1,sc01,t7086, 0.688226 ,
period1,sc01,t7087, 1.8816868 ,
period1,sc01,t7088, 2.2069152 ,
period1,sc01,t7089, 1.6991548 ,
period1,sc01,t7090, 1.42466799999999 ,
period1,sc01,t7091, 1.212862 ,
period1,sc01,t7092, 1.1362904 ,
period1,sc01,t7093, 1.1470816 ,
period1,sc01,t7094, 0.9469852 ,
period1,sc01,t7095, 1.13778279999999 ,
period1,sc01,t7096, 1.1481148 ,
period1,sc01,t7097, 1.5299396 ,
period1,sc01,t7098, 1.4960736 ,
period1,sc01,t7099, 0.8970472 ,
period1,sc01,t7100, 0.7654864 ,
period1,sc01,t7101, 0.7236992 ,
period1,sc01,t7102, 0.3666712 ,
period1,sc01,t7103, 0.2757496 ,
period1,sc01,t7104, 0.2968728 ,
period1,sc01,t7105, 0.2896404 ,
period1,sc01,t7106, 0.2827524 ,
period1,sc01,t7107, 0.2872296 ,
period1,sc01,t7108, 0.3181108 ,
period1,sc01,t7109, 0.432336799999999 ,
period1,sc01,t7110, 0.6994764 ,
period1,sc01,t7111, 0.7449372 ,
period1,sc01,t7112, 0.78351 ,
period1,sc01,t7113, 0.7666344 ,
period1,sc01,t7114, 0.7448224 ,
period1,sc01,t7115, 0.7328832 ,
period1,sc01,t7116, 0.7033796 ,
period1,sc01,t7117, 0.6923588 ,
period1,sc01,t7118, 0.6984432 ,
period1,sc01,t7119, 0.69167 ,
period1,sc01,t7120, 0.6743352 ,
period1,sc01,t7121, 0.6891444 ,
period1,sc01,t7122, 0.6917848 ,
period1,sc01,t7123, 0.61131 ,
period1,sc01,t7124, 0.351288 ,
period1,sc01,t7125, 0.2826376 ,
period1,sc01,t7126, 0.2568076 ,
period1,sc01,t7127, 0.2366028 ,
period1,sc01,t7128, 0.2391284 ,
period1,sc01,t7129, 0.231322 ,
period1,sc01,t7130, 0.219268 ,
period1,sc01,t7131, 0.2176608 ,
period1,sc01,t7132, 0.2166276 ,
period1,sc01,t7133, 0.2406208 ,
period1,sc01,t7134, 0.28987 ,
period1,sc01,t7135, 0.3902052 ,
period1,sc01,t7136, 0.5241768 ,
period1,sc01,t7137, 0.7465444 ,
period1,sc01,t7138, 0.6808788 ,
period1,sc01,t7139, 0.5168296 ,
period1,sc01,t7140, 0.4113284 ,
period1,sc01,t7141, 0.4267116 ,
period1,sc01,t7142, 0.448293999999999 ,
period1,sc01,t7143, 0.5099416 ,
period1,sc01,t7144, 0.741034 ,
period1,sc01,t7145, 0.7466592 ,
period1,sc01,t7146, 0.747347999999999 ,
period1,sc01,t7147, 0.4679248 ,
period1,sc01,t7148, 0.2960692 ,
period1,sc01,t7149, 0.2871148 ,
period1,sc01,t7150, 0.347844 ,
period1,sc01,t7151, 0.231322 ,
period1,sc01,t7152, 0.2333884 ,
period1,sc01,t7153, 0.2203012 ,
period1,sc01,t7154, 0.2126096 ,
period1,sc01,t7155, 0.2136428 ,
period1,sc01,t7156, 0.2287964 ,
period1,sc01,t7157, 0.3414152 ,
period1,sc01,t7158, 0.4107544 ,
period1,sc01,t7159, 0.7101528 ,
period1,sc01,t7160, 0.6601 ,
period1,sc01,t7161, 0.7854616 ,
period1,sc01,t7162, 0.785806 ,
period1,sc01,t7163, 0.827134 ,
period1,sc01,t7164, 0.826789599999999 ,
period1,sc01,t7165, 0.8032556 ,
period1,sc01,t7166, 0.778918 ,
period1,sc01,t7167, 0.8126692 ,
period1,sc01,t7168, 0.8192128 ,
period1,sc01,t7169, 0.910938 ,
period1,sc01,t7170, 0.8729392 ,
period1,sc01,t7171, 0.786265199999999 ,
period1,sc01,t7172, 0.537264 ,
period1,sc01,t7173, 0.452426799999999 ,
period1,sc01,t7174, 0.4326812 ,
period1,sc01,t7175, 0.3928456 ,
period1,sc01,t7176, 0.5842172 ,
period1,sc01,t7177, 0.5707856 ,
period1,sc01,t7178, 0.5581576 ,
period1,sc01,t7179, 0.5425448 ,
period1,sc01,t7180, 0.5702116 ,
period1,sc01,t7181, 0.5647012 ,
period1,sc01,t7182, 0.8180648 ,
period1,sc01,t7183, 1.2184872 ,
period1,sc01,t7184, 1.71740799999999 ,
period1,sc01,t7185, 1.6986956 ,
period1,sc01,t7186, 1.2451208 ,
period1,sc01,t7187, 1.2458096 ,
period1,sc01,t7188, 1.361528 ,
period1,sc01,t7189, 1.221472 ,
period1,sc01,t7190, 1.1298616 ,
period1,sc01,t7191, 0.917252 ,
period1,sc01,t7192, 1.0179316 ,
period1,sc01,t7193, 1.398838 ,
period1,sc01,t7194, 1.5546216 ,
period1,sc01,t7195, 1.3774852 ,
period1,sc01,t7196, 0.8476832 ,
period1,sc01,t7197, 0.787528 ,
period1,sc01,t7198, 0.5289984 ,
period1,sc01,t7199, 0.5043164 ,
period1,sc01,t7200, 0.4592 ,
period1,sc01,t7201, 0.416724 ,
period1,sc01,t7202, 0.403522 ,
period1,sc01,t7203, 0.394912 ,
period1,sc01,t7204, 0.4061624 ,
period1,sc01,t7205, 0.4565596 ,
period1,sc01,t7206, 0.4794048 ,
period1,sc01,t7207, 0.797286 ,
period1,sc01,t7208, 0.9606464 ,
period1,sc01,t7209, 0.9972676 ,
period1,sc01,t7210, 0.9435412 ,
period1,sc01,t7211, 0.80073 ,
period1,sc01,t7212, 0.7827064 ,
period1,sc01,t7213, 0.7607796 ,
period1,sc01,t7214, 0.816802 ,
period1,sc01,t7215, 0.8717912 ,
period1,sc01,t7216, 1.0063368 ,
period1,sc01,t7217, 1.4157136 ,
period1,sc01,t7218, 1.6690772 ,
period1,sc01,t7219, 1.0605224 ,
period1,sc01,t7220, 0.7897092 ,
period1,sc01,t7221, 0.7107268 ,
period1,sc01,t7222, 0.6720392 ,
period1,sc01,t7223, 0.5319832 ,
period1,sc01,t7224, 0.3941084 ,
period1,sc01,t7225, 0.3121412 ,
period1,sc01,t7226, 0.2909032 ,
period1,sc01,t7227, 0.256578 ,
period1,sc01,t7228, 0.242802 ,
period1,sc01,t7229, 0.251986 ,
period1,sc01,t7230, 0.2620884 ,
period1,sc01,t7231, 0.2871148 ,
period1,sc01,t7232, 0.2931992 ,
period1,sc01,t7233, 0.2787344 ,
period1,sc01,t7234, 0.2747164 ,
period1,sc01,t7235, 0.2679432 ,
period1,sc01,t7236, 0.272076 ,
period1,sc01,t7237, 0.2650732 ,
period1,sc01,t7238, 0.2573816 ,
period1,sc01,t7239, 0.2636956 ,
period1,sc01,t7240, 0.39319 ,
period1,sc01,t7241, 0.6963768 ,
period1,sc01,t7242, 0.7557284 ,
period1,sc01,t7243, 0.6737612 ,
period1,sc01,t7244, 0.5063828 ,
period1,sc01,t7245, 0.4693024 ,
period1,sc01,t7246, 0.3935344 ,
period1,sc01,t7247, 0.347844 ,
period1,sc01,t7248, 0.2822932 ,
period1,sc01,t7249, 0.213068799999999 ,
period1,sc01,t7250, 0.1444184 ,
period1,sc01,t7251, 0.136038 ,
period1,sc01,t7252, 0.1327088 ,
period1,sc01,t7253, 0.1987188 ,
period1,sc01,t7254, 0.2888368 ,
period1,sc01,t7255, 0.6808788 ,
period1,sc01,t7256, 0.8855672 ,
period1,sc01,t7257, 0.9409008 ,
period1,sc01,t7258, 0.88683 ,
period1,sc01,t7259, 0.8498644 ,
period1,sc01,t7260, 0.830233599999999 ,
period1,sc01,t7261, 0.815424399999999 ,
period1,sc01,t7262, 0.835973599999999 ,
period1,sc01,t7263, 0.9314872 ,
period1,sc01,t7264, 1.01885 ,
period1,sc01,t7265, 1.094044 ,
period1,sc01,t7266, 1.24064359999999 ,
period1,sc01,t7267, 1.1567248 ,
period1,sc01,t7268, 0.9933644 ,
period1,sc01,t7269, 0.712333999999999 ,
period1,sc01,t7270, 0.5278504 ,
period1,sc01,t7271, 0.3933048 ,
period1,sc01,t7272, 0.3205216 ,
period1,sc01,t7273, 0.3394636 ,
period1,sc01,t7274, 0.339922799999999 ,
period1,sc01,t7275, 0.3430224 ,
period1,sc01,t7276, 0.3502548 ,
period1,sc01,t7277, 0.3439408 ,
period1,sc01,t7278, 0.395026799999999 ,
period1,sc01,t7279, 0.9174816 ,
period1,sc01,t7280, 1.1946088 ,
period1,sc01,t7281, 1.2016116 ,
period1,sc01,t7282, 1.11792239999999 ,
period1,sc01,t7283, 1.0345776 ,
period1,sc01,t7284, 1.1341092 ,
period1,sc01,t7285, 1.129058 ,
period1,sc01,t7286, 1.0806124 ,
period1,sc01,t7287, 0.6940808 ,
period1,sc01,t7288, 0.561372 ,
period1,sc01,t7289, 0.4688432 ,
period1,sc01,t7290, 0.7292096 ,
period1,sc01,t7291, 0.382858 ,
period1,sc01,t7292, 0.254282 ,
period1,sc01,t7293, 0.226959599999999 ,
period1,sc01,t7294, 0.2033108 ,
period1,sc01,t7295, 0.1530284 ,
period1,sc01,t7296, 0.1139964 ,
period1,sc01,t7297, 0.0351288 ,
period1,sc01,t7298, 0.039032 ,
period1,sc01,t7299, 0.0469532 ,
period1,sc01,t7300, 5.76295999999999E-02 ,
period1,sc01,t7301, 0.1075676 ,
period1,sc01,t7302, 0.1731184 ,
period1,sc01,t7303, 0.745626 ,
period1,sc01,t7304, 0.8893556 ,
period1,sc01,t7305, 0.869495199999999 ,
period1,sc01,t7306, 0.7947604 ,
period1,sc01,t7307, 0.6677916 ,
period1,sc01,t7308, 0.5841024 ,
period1,sc01,t7309, 0.5469072 ,
period1,sc01,t7310, 0.5875464 ,
period1,sc01,t7311, 0.688226 ,
period1,sc01,t7312, 0.779492 ,
period1,sc01,t7313, 0.8137024 ,
period1,sc01,t7314, 0.847224 ,
period1,sc01,t7315, 0.8161132 ,
period1,sc01,t7316, 0.7458556 ,
period1,sc01,t7317, 0.610162 ,
period1,sc01,t7318, 0.363686399999999 ,
period1,sc01,t7319, 0.2193828 ,
period1,sc01,t7320, 0.194586 ,
period1,sc01,t7321, 0.2317812 ,
period1,sc01,t7322, 0.194815599999999 ,
period1,sc01,t7323, 0.1765624 ,
period1,sc01,t7324, 0.1577352 ,
period1,sc01,t7325, 0.1794324 ,
period1,sc01,t7326, 0.2454424 ,
period1,sc01,t7327, 0.5001836 ,
period1,sc01,t7328, 0.7827064 ,
period1,sc01,t7329, 0.8712172 ,
period1,sc01,t7330, 0.7939568 ,
period1,sc01,t7331, 0.6897184 ,
period1,sc01,t7332, 0.6883408 ,
period1,sc01,t7333, 0.676746 ,
period1,sc01,t7334, 0.6651512 ,
period1,sc01,t7335, 0.730702 ,
period1,sc01,t7336, 0.7068236 ,
period1,sc01,t7337, 0.7194516 ,
period1,sc01,t7338, 0.724388 ,
period1,sc01,t7339, 0.669054399999999 ,
period1,sc01,t7340, 0.3642604 ,
period1,sc01,t7341, 0.3074344 ,
period1,sc01,t7342, 0.264614 ,
period1,sc01,t7343, 0.240506 ,
period1,sc01,t7344, 0.222138 ,
period1,sc01,t7345, 0.1741516 ,
period1,sc01,t7346, 0.1316756 ,
period1,sc01,t7347, 0.1148 ,
period1,sc01,t7348, 0.0657804 ,
period1,sc01,t7349, 0.115374 ,
period1,sc01,t7350, 0.1975708 ,
period1,sc01,t7351, 0.2081324 ,
period1,sc01,t7352, 0.2286816 ,
period1,sc01,t7353, 0.23534 ,
period1,sc01,t7354, 0.2377508 ,
period1,sc01,t7355, 0.2361436 ,
period1,sc01,t7356, 0.2338476 ,
period1,sc01,t7357, 0.2314368 ,
period1,sc01,t7358, 0.2216788 ,
period1,sc01,t7359, 0.2110024 ,
period1,sc01,t7360, 0.2044588 ,
period1,sc01,t7361, 0.2002112 ,
period1,sc01,t7362, 0.1996372 ,
period1,sc01,t7363, 0.19229 ,
period1,sc01,t7364, 0.1735776 ,
period1,sc01,t7365, 0.138907999999999 ,
period1,sc01,t7366, 0.1149148 ,
period1,sc01,t7367, 0.0569408 ,
period1,sc01,t7368, 0.0277816 ,
period1,sc01,t7369, 0.1148 ,
period1,sc01,t7370, 0.1149148 ,
period1,sc01,t7371, 0.0819672 ,
period1,sc01,t7372, 0.0555632 ,
period1,sc01,t7373, 0.0433944 ,
period1,sc01,t7374, 0.035588 ,
period1,sc01,t7375, 0.0256004 ,
period1,sc01,t7376, 3.23735999999999E-02 ,
period1,sc01,t7377, 4.99379999999999E-02 ,
period1,sc01,t7378, 0.0662396 ,
period1,sc01,t7379, 0.102172 ,
period1,sc01,t7380, 0.1097488 ,
period1,sc01,t7381, 0.1100932 ,
period1,sc01,t7382, 0.084952 ,
period1,sc01,t7383, 7.09463999999999E-02 ,
period1,sc01,t7384, 0.0807044 ,
period1,sc01,t7385, 0.1189328 ,
period1,sc01,t7386, 0.130872 ,
period1,sc01,t7387, 0.129494399999999 ,
period1,sc01,t7388, 0.1336272 ,
period1,sc01,t7389, 0.1292648 ,
period1,sc01,t7390, 0.116522 ,
period1,sc01,t7391, 0.0896588 ,
period1,sc01,t7392, 6.94539999999999E-02 ,
period1,sc01,t7393, 0.09758 ,
period1,sc01,t7394, 0.0756532 ,
period1,sc01,t7395, 0.0594664 ,
period1,sc01,t7396, 0.0342104 ,
period1,sc01,t7397, 0.0486752 ,
period1,sc01,t7398, 0.089544 ,
period1,sc01,t7399, 0.0816228 ,
period1,sc01,t7400, 0.1290352 ,
period1,sc01,t7401, 0.1725444 ,
period1,sc01,t7402, 0.2197272 ,
period1,sc01,t7403, 0.2731092 ,
period1,sc01,t7404, 0.3140928 ,
period1,sc01,t7405, 0.3336088 ,
period1,sc01,t7406, 0.3326904 ,
period1,sc01,t7407, 0.3669008 ,
period1,sc01,t7408, 0.3892868 ,
period1,sc01,t7409, 0.4836524 ,
period1,sc01,t7410, 0.557354 ,
period1,sc01,t7411, 0.53669 ,
period1,sc01,t7412, 0.514304 ,
period1,sc01,t7413, 0.42189 ,
period1,sc01,t7414, 0.3465812 ,
period1,sc01,t7415, 0.308238 ,
period1,sc01,t7416, 0.2483124 ,
period1,sc01,t7417, 0.21812 ,
period1,sc01,t7418, 0.1949304 ,
period1,sc01,t7419, 0.1941268 ,
period1,sc01,t7420, 0.1914864 ,
period1,sc01,t7421, 0.1944712 ,
period1,sc01,t7422, 0.2911328 ,
period1,sc01,t7423, 0.6907516 ,
period1,sc01,t7424, 0.79786 ,
period1,sc01,t7425, 0.953988 ,
period1,sc01,t7426, 0.8362032 ,
period1,sc01,t7427, 0.7108416 ,
period1,sc01,t7428, 0.6483904 ,
period1,sc01,t7429, 0.666414 ,
period1,sc01,t7430, 0.7689304 ,
period1,sc01,t7431, 0.893144 ,
period1,sc01,t7432, 1.0388252 ,
period1,sc01,t7433, 1.2504016 ,
period1,sc01,t7434, 1.5346464 ,
period1,sc01,t7435, 1.6790648 ,
period1,sc01,t7436, 1.0961104 ,
period1,sc01,t7437, 0.9008356 ,
period1,sc01,t7438, 0.7820176 ,
period1,sc01,t7439, 0.5161408 ,
period1,sc01,t7440, 0.4028332 ,
period1,sc01,t7441, 0.4627588 ,
period1,sc01,t7442, 0.4315332 ,
period1,sc01,t7443, 0.3980116 ,
period1,sc01,t7444, 0.4084584 ,
period1,sc01,t7445, 0.4598888 ,
period1,sc01,t7446, 0.5730816 ,
period1,sc01,t7447, 0.9831472 ,
period1,sc01,t7448, 1.4772464 ,
period1,sc01,t7449, 1.5104236 ,
period1,sc01,t7450, 1.25441959999999 ,
period1,sc01,t7451, 1.1062128 ,
period1,sc01,t7452, 0.9893464 ,
period1,sc01,t7453, 0.9590392 ,
period1,sc01,t7454, 0.9862468 ,
period1,sc01,t7455, 1.0845156 ,
period1,sc01,t7456, 1.1366348 ,
period1,sc01,t7457, 1.2584376 ,
period1,sc01,t7458, 1.5253476 ,
period1,sc01,t7459, 1.6616152 ,
period1,sc01,t7460, 1.1275656 ,
period1,sc01,t7461, 0.9733892 ,
period1,sc01,t7462, 0.9282728 ,
period1,sc01,t7463, 0.714056 ,
period1,sc01,t7464, 0.544152 ,
period1,sc01,t7465, 0.4581668 ,
period1,sc01,t7466, 0.4291224 ,
period1,sc01,t7467, 0.4128208 ,
period1,sc01,t7468, 0.4050144 ,
period1,sc01,t7469, 0.4252192 ,
period1,sc01,t7470, 0.522684399999999 ,
period1,sc01,t7471, 0.862722 ,
period1,sc01,t7472, 0.9864764 ,
period1,sc01,t7473, 1.1694676 ,
period1,sc01,t7474, 1.0415804 ,
period1,sc01,t7475, 0.9497404 ,
period1,sc01,t7476, 0.905198 ,
period1,sc01,t7477, 0.8691508 ,
period1,sc01,t7478, 0.8733984 ,
period1,sc01,t7479, 0.9249436 ,
period1,sc01,t7480, 0.9239104 ,
period1,sc01,t7481, 0.9501996 ,
period1,sc01,t7482, 0.9756852 ,
period1,sc01,t7483, 0.9012948 ,
period1,sc01,t7484, 0.833792399999999 ,
period1,sc01,t7485, 0.68019 ,
period1,sc01,t7486, 0.5862836 ,
period1,sc01,t7487, 0.458052 ,
period1,sc01,t7488, 0.3522064 ,
period1,sc01,t7489, 0.3819396 ,
period1,sc01,t7490, 0.3377416 ,
period1,sc01,t7491, 0.3126004 ,
period1,sc01,t7492, 0.2936584 ,
period1,sc01,t7493, 0.294002799999999 ,
period1,sc01,t7494, 0.3058272 ,
period1,sc01,t7495, 0.362768 ,
period1,sc01,t7496, 0.415576 ,
period1,sc01,t7497, 0.423612 ,
period1,sc01,t7498, 0.4389952 ,
period1,sc01,t7499, 0.4388804 ,
period1,sc01,t7500, 0.4703356 ,
period1,sc01,t7501, 0.4802084 ,
period1,sc01,t7502, 0.5413968 ,
period1,sc01,t7503, 0.5845616 ,
period1,sc01,t7504, 0.6002892 ,
period1,sc01,t7505, 1.0562748 ,
period1,sc01,t7506, 1.083712 ,
period1,sc01,t7507, 1.0724616 ,
period1,sc01,t7508, 0.9733892 ,
period1,sc01,t7509, 0.4469164 ,
period1,sc01,t7510, 0.4262524 ,
period1,sc01,t7511, 0.3809064 ,
period1,sc01,t7512, 0.3267208 ,
period1,sc01,t7513, 0.3189144 ,
period1,sc01,t7514, 0.2872296 ,
period1,sc01,t7515, 0.2721908 ,
period1,sc01,t7516, 0.2612848 ,
period1,sc01,t7517, 0.2580704 ,
period1,sc01,t7518, 0.2866556 ,
period1,sc01,t7519, 0.3444 ,
period1,sc01,t7520, 0.72037 ,
period1,sc01,t7521, 0.9372272 ,
period1,sc01,t7522, 0.9203516 ,
period1,sc01,t7523, 0.9076088 ,
period1,sc01,t7524, 0.8956696 ,
period1,sc01,t7525, 0.8036 ,
period1,sc01,t7526, 0.5979932 ,
period1,sc01,t7527, 0.5166 ,
period1,sc01,t7528, 1.0103548 ,
period1,sc01,t7529, 0.4939844 ,
period1,sc01,t7530, 0.4939844 ,
period1,sc01,t7531, 0.3846948 ,
period1,sc01,t7532, 0.3200624 ,
period1,sc01,t7533, 0.2848188 ,
period1,sc01,t7534, 0.2608256 ,
period1,sc01,t7535, 0.2527896 ,
period1,sc01,t7536, 0.2234008 ,
period1,sc01,t7537, 0.2317812 ,
period1,sc01,t7538, 0.2326996 ,
period1,sc01,t7539, 0.2297148 ,
period1,sc01,t7540, 0.22673 ,
period1,sc01,t7541, 0.231896 ,
period1,sc01,t7542, 0.2345364 ,
period1,sc01,t7543, 0.24108 ,
period1,sc01,t7544, 0.2578408 ,
period1,sc01,t7545, 0.2919364 ,
period1,sc01,t7546, 0.3263764 ,
period1,sc01,t7547, 0.325458 ,
period1,sc01,t7548, 0.3324608 ,
period1,sc01,t7549, 0.3330348 ,
period1,sc01,t7550, 0.3435964 ,
period1,sc01,t7551, 0.3322312 ,
period1,sc01,t7552, 0.3282132 ,
period1,sc01,t7553, 0.3543876 ,
period1,sc01,t7554, 0.3936492 ,
period1,sc01,t7555, 0.3664416 ,
period1,sc01,t7556, 0.340382 ,
period1,sc01,t7557, 0.2928548 ,
period1,sc01,t7558, 0.284704 ,
period1,sc01,t7559, 0.2639252 ,
period1,sc01,t7560, 0.2384396 ,
period1,sc01,t7561, 0.2511824 ,
period1,sc01,t7562, 0.245672 ,
period1,sc01,t7563, 0.2418836 ,
period1,sc01,t7564, 0.2385544 ,
period1,sc01,t7565, 0.2394728 ,
period1,sc01,t7566, 0.245098 ,
period1,sc01,t7567, 0.2354548 ,
period1,sc01,t7568, 0.248542 ,
period1,sc01,t7569, 0.2620884 ,
period1,sc01,t7570, 0.2886072 ,
period1,sc01,t7571, 0.332346 ,
period1,sc01,t7572, 0.3500252 ,
period1,sc01,t7573, 0.35875 ,
period1,sc01,t7574, 0.3669008 ,
period1,sc01,t7575, 0.3734444 ,
period1,sc01,t7576, 0.3881388 ,
period1,sc01,t7577, 0.4272856 ,
period1,sc01,t7578, 0.4592 ,
period1,sc01,t7579, 0.459314799999999 ,
period1,sc01,t7580, 0.4486384 ,
period1,sc01,t7581, 0.423726799999999 ,
period1,sc01,t7582, 0.4199384 ,
period1,sc01,t7583, 0.3933048 ,
period1,sc01,t7584, 0.379988 ,
period1,sc01,t7585, 0.4015704 ,
period1,sc01,t7586, 0.4007668 ,
period1,sc01,t7587, 0.4019148 ,
period1,sc01,t7588, 0.4120172 ,
period1,sc01,t7589, 0.448293999999999 ,
period1,sc01,t7590, 0.4909996 ,
