,,,Solar_01,BESS_01,EV_01,AEL_01,PEMEL_01,EV_02,EV_03,EV_04,EV_05,EV_06,EV_07,EV_08,EV_09,EV_10,EV_11,EV_12,EV_13,EV_14,EV_15,EV_16,EV_17,EV_18,EV_19,EV_20
period1,sc01,t0316, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0317, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0318, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0319, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0320, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0321, 0.0000814 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0322, 0.183805459 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0323, 1.547072182 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0324, 2.578879118 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0325, 2.624477241 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0326, 2.222665107 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0327, 1.40869391 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0328, 0.264107309 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0329, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0330, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0331, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0332, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0333, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0334, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0335, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0336, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0337, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0338, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0339, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0340, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0341, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0342, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0343, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0344, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0345, 0.000102677 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0346, 0.215678041 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0347, 1.828866099 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0348, 2.688047059 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0349, 2.635024432 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0350, 2.215607287 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0351, 1.433236468 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0352, 0.123245967 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0353, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0354, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0355, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0356, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0357, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0358, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0359, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0360, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0361, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0362, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0363, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0364, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0365, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0366, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0367, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0368, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0369, 0.0000342 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0370, 0.066953836 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0371, 0.098677451 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0372, 0.16206668 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0373, 0.176175205 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0374, 0.221901664 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0375, 0.126779699 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0376, 0.031690763 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0377, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0378, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0379, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0380, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0381, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0382, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0383, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0384, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0385, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0386, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0387, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0388, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0389, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0390, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0391, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0392, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0393, 0.0000211 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0394, 0.038809106 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0395, 0.140982926 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0396, 0.253961666 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0397, 0.80719066 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0398, 1.564017837 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0399, 1.186776475 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0400, 0.309856859 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0401, 0.003521074 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0402, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0403, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0404, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0405, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0406, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0407, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0408, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0409, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0410, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0411, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0412, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0413, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0414, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0415, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0416, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0417, 0.0000672 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0418, 0.116833377 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0419, 1.106878003 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0420, 2.21984156 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0421, 2.790125336 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0422, 2.592460415 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0423, 1.753701217 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0424, 0.443641093 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0425, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0426, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0427, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0428, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0429, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0430, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0431, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0432, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0433, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0434, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0435, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0436, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0437, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0438, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0439, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0440, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0441, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0442, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0443, 0.00000649 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0444, 0.010564757 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0445, 0.003520858 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0446, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0447, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0448, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0449, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0450, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0451, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0452, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0453, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0454, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0455, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0456, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0457, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0458, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0459, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0460, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0461, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0462, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0463, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0464, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0465, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0466, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0467, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0468, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0469, 0.00000458 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0470, 0.007043767 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0471, 0.003520731 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0472, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0473, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0474, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0475, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0476, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0477, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0478, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0479, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0480, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0481, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0482, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0483, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0484, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0485, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0486, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0487, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0488, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0489, 0.00000478 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0490, 0.007117844 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0491, 0.112782542 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0492, 0.179676975 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0493, 0.183171122 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0494, 0.144398431 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0495, 0.077460752 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0496, 0.010561826 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0497, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0498, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0499, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0500, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0501, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0502, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0503, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0504, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0505, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0506, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0507, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0508, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0509, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0510, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0511, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0512, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0513, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0514, 0.00000251 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0515, 0.003525546 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0516, 0.007048582 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0517, 0.010564043 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0518, 0.003520501 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0519, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0520, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0521, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0522, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0523, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0524, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0525, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0526, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0527, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0528, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0529, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0530, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0531, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0532, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0533, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0534, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0535, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0536, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0537, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0538, 0.0000131 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0539, 0.017612522 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0540, 0.014102673 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0541, 0.028165751 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0542, 0.003520384 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0543, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0544, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0545, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0546, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0547, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0548, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0549, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0550, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0551, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0552, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0553, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0554, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0555, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0556, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0557, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0558, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0559, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0560, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0561, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0562, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0563, 0.0000907 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0564, 0.116331643 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0565, 0.2078533 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0566, 0.200768524 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0567, 0.144377796 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0568, 0.05984436 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0569, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0570, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0571, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0572, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0573, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0574, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0575, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0576, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0577, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0578, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0579, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0580, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0581, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0582, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0583, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0584, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0585, 0.000120018 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0586, 0.148041719 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0587, 0.239586168 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0588, 0.264178484 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0589, 0.204347297 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0590, 0.218370271 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0591, 0.147874913 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0592, 0.03520139 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0593, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0594, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0595, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0596, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0597, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0598, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0599, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0600, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0601, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0602, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0603, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0604, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0605, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0606, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0607, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0608, 0.0000297 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0609, 0.035649784 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0610, 0.533104059 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0611, 1.865554778 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0612, 4.073421892 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0613, 5.010425033 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0614, 1.661913722 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0615, 0.538672207 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0616, 0.126720777 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0617, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0618, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0619, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0620, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0621, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0622, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0623, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0624, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0625, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0626, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0627, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0628, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0629, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0630, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0631, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0632, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0633, 0.000157715 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0634, 0.179823245 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0635, 0.349391192 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0636, 1.042512629 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0637, 0.697550769 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0638, 0.686922441 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0639, 0.609047282 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0640, 0.116156837 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0641, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t0642, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
